#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2456 3.3108E-04 3.3108E-04  -1.70   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  50  0.508739  3.6640  4.7724 -1.0187 10.1534  8.2262  7.3945  7.0850  6.9199
  51  0.517166  3.6694  4.7645 -0.9819  9.9495  8.0884  7.2866  6.9897  6.8334
  52  0.521740  3.6725  4.7603 -0.9616  9.8364  8.0124  7.2271  6.9371  6.7856
  53  0.526182  3.6755  4.7562 -0.9418  9.7258  7.9389  7.1692  6.8858  6.7389
  54  0.530585  3.6785  4.7522 -0.9220  9.6151  7.8663  7.1123  6.8352  6.6929
  55  0.535014  3.6816  4.7482 -0.9023  9.5042  7.7943  7.0556  6.7848  6.6469
  56  0.539489  3.6846  4.7441 -0.8822  9.3928  7.7222  6.9988  6.7343  6.6008
  57  0.544035  3.6877  4.7399 -0.8620  9.2815  7.6492  6.9413  6.6834  6.5545
  58  0.548642  3.6909  4.7355 -0.8415  9.1700  7.5760  6.8832  6.6321  6.5079
  59  0.553272  3.6940  4.7312 -0.8209  9.0581  7.5030  6.8254  6.5806  6.4612
  60  0.557869  3.6972  4.7269 -0.8004  8.9463  7.4314  6.7683  6.5296  6.4146
  61  0.562400  3.7003  4.7226 -0.7801  8.8373  7.3618  6.7125  6.4795  6.3686
  62  0.566868  3.7034  4.7185 -0.7600  8.7312  7.2937  6.6577  6.4302  6.3234
  63  0.571265  3.7064  4.7143 -0.7403  8.6291  7.2273  6.6041  6.3818  6.2791
  64  0.575596  3.7094  4.7101 -0.7208  8.5295  7.1623  6.5516  6.3345  6.2355
  65  0.579862  3.7124  4.7058 -0.7015  8.4312  7.0990  6.5003  6.2881  6.1929
  66  0.584065  3.7153  4.7014 -0.6826  8.3351  7.0370  6.4502  6.2427  6.1510
  67  0.588207  3.7180  4.6970 -0.6639  8.2421  6.9767  6.4011  6.1982  6.1099
  68  0.592286  3.7208  4.6924 -0.6454  8.1534  6.9176  6.3529  6.1545  6.0695
  69  0.596309  3.7234  4.6877 -0.6273  8.0684  6.8599  6.3058  6.1116  6.0299
  70  0.600269  3.7260  4.6830 -0.6093  7.9861  6.8035  6.2594  6.0695  5.9909
  71  0.604177  3.7285  4.6781 -0.5915  7.9062  6.7480  6.2139  6.0281  5.9527
  72  0.608031  3.7310  4.6732 -0.5739  7.8286  6.6933  6.1691  5.9874  5.9149
  73  0.611829  3.7334  4.6682 -0.5566  7.7534  6.6397  6.1249  5.9474  5.8777
  74  0.615572  3.7358  4.6631 -0.5394  7.6803  6.5868  6.0814  5.9078  5.8410
  75  0.619253  3.7381  4.6580 -0.5224  7.6097  6.5350  6.0386  5.8690  5.8050
  76  0.622875  3.7403  4.6527 -0.5057  7.5416  6.4843  5.9965  5.8306  5.7693
  77  0.626433  3.7425  4.6475 -0.4892  7.4752  6.4346  5.9552  5.7929  5.7342
  78  0.629925  3.7447  4.6422 -0.4729  7.4110  6.3861  5.9146  5.7558  5.6996
  79  0.633341  3.7467  4.6369 -0.4569  7.3487  6.3387  5.8748  5.7193  5.6654
  80  0.636696  3.7488  4.6314 -0.4412  7.2884  6.2924  5.8358  5.6833  5.6317
  81  0.639987  3.7507  4.6260 -0.4257  7.2298  6.2469  5.7974  5.6480  5.5986
  82  0.644706  3.7534  4.6180 -0.4033  7.1463  6.1816  5.7422  5.5972  5.5511
  83  0.649395  3.7562  4.6096 -0.3809  7.0638  6.1164  5.6873  5.5469  5.5039
  84  0.654037  3.7589  4.6011 -0.3586  6.9829  6.0517  5.6326  5.4966  5.4569
  85  0.658635  3.7614  4.5922 -0.3364  6.9042  5.9876  5.5780  5.4463  5.4095
  86  0.663190  3.7640  4.5832 -0.3140  6.8274  5.9242  5.5234  5.3957  5.3618
  87  0.667704  3.7665  4.5738 -0.2917  6.7523  5.8610  5.4689  5.3450  5.3139
  88  0.672172  3.7690  4.5644 -0.2694  6.6782  5.7981  5.4143  5.2942  5.2659
  89  0.676591  3.7715  4.5546 -0.2470  6.6050  5.7353  5.3597  5.2434  5.2179
  90  0.680954  3.7740  4.5447 -0.2246  6.5328  5.6726  5.3052  5.1927  5.1699
  91  0.685252  3.7763  4.5346 -0.2022  6.4610  5.6102  5.2508  5.1420  5.1219
  92  0.689482  3.7787  4.5244 -0.1798  6.3903  5.5480  5.1965  5.0913  5.0738
  93  0.693636  3.7810  4.5140 -0.1575  6.3206  5.4860  5.1421  5.0406  5.0258
  94  0.697710  3.7833  4.5033 -0.1351  6.2523  5.4242  5.0878  4.9897  4.9775
  95  0.701698  3.7856  4.4925 -0.1127  6.1851  5.3627  5.0334  4.9388  4.9292
  96  0.705585  3.7877  4.4814 -0.0905  6.1192  5.3015  4.9791  4.8881  4.8810
  97  0.709362  3.7899  4.4701 -0.0684  6.0545  5.2409  4.9253  4.8374  4.8327
  98  0.713027  3.7919  4.4586 -0.0464  5.9910  5.1809  4.8717  4.7871  4.7848
  99  0.716576  3.7939  4.4469 -0.0246  5.9287  5.1216  4.8186  4.7371  4.7370
 100  0.720009  3.7958  4.4351 -0.0030  5.8670  5.0629  4.7663  4.6878  4.6900
 101  0.723330  3.7976  4.4229  0.0184  5.8067  5.0050  4.7144  4.6388  4.6431
 102  0.726544  3.7993  4.4104  0.0396  5.7477  4.9478  4.6629  4.5900  4.5962
 103  0.729653  3.8010  4.3977  0.0607  5.6900  4.8912  4.6116  4.5413  4.5493
 104  0.732658  3.8025  4.3847  0.0816  5.6336  4.8354  4.5604  4.4926  4.5024
 105  0.735568  3.8039  4.3714  0.1022  5.5784  4.7802  4.5097  4.4440  4.4555
 106  0.738387  3.8052  4.3579  0.1227  5.5240  4.7255  4.4594  4.3960  4.4091
 107  0.741119  3.8065  4.3441  0.1430  5.4704  4.6713  4.4095  4.3482  4.3628
 108  0.743774  3.8076  4.3300  0.1632  5.4179  4.6178  4.3599  4.3005  4.3166
 109  0.746360  3.8087  4.3157  0.1833  5.3660  4.5647  4.3106  4.2531  4.2704
 110  0.748882  3.8096  4.3011  0.2032  5.3151  4.5122  4.2616  4.2058  4.2243
 111  0.751339  3.8105  4.2863  0.2230  5.2651  4.4603  4.2127  4.1585  4.1781
 112  0.752051  3.8108  4.2818  0.2288  5.2503  4.4449  4.1983  4.1445  4.1645
 113  0.752760  3.8111  4.2774  0.2348  5.2351  4.4293  4.1836  4.1302  4.1506
 114  0.753466  3.8113  4.2729  0.2407  5.2201  4.4137  4.1690  4.1160  4.1367
 115  0.754167  3.8116  4.2686  0.2468  5.2046  4.3976  4.1538  4.1015  4.1226
 116  0.754865  3.8120  4.2642  0.2529  5.1889  4.3813  4.1387  4.0869  4.1084
 117  0.755561  3.8123  4.2599  0.2591  5.1731  4.3648  4.1235  4.0722  4.0941
 118  0.756253  3.8127  4.2556  0.2654  5.1571  4.3481  4.1080  4.0574  4.0798
 119  0.756943  3.8131  4.2512  0.2716  5.1411  4.3314  4.0924  4.0425  4.0654
 120  0.757630  3.8135  4.2466  0.2780  5.1249  4.3145  4.0767  4.0274  4.0506
 121  0.758314  3.8138  4.2419  0.2844  5.1087  4.2974  4.0608  4.0120  4.0357
 122  0.758993  3.8141  4.2370  0.2910  5.0924  4.2804  4.0446  3.9964  4.0205
 123  0.759668  3.8143  4.2318  0.2975  5.0760  4.2632  4.0283  3.9805  4.0049
 124  0.760339  3.8146  4.2265  0.3041  5.0596  4.2459  4.0117  3.9643  3.9890
 125  0.761004  3.8148  4.2208  0.3109  5.0430  4.2285  3.9950  3.9478  3.9727
 126  0.761665  3.8149  4.2149  0.3176  5.0263  4.2110  3.9779  3.9311  3.9561
 127  0.762319  3.8150  4.2089  0.3246  5.0095  4.1933  3.9607  3.9141  3.9393
 128  0.762968  3.8151  4.2026  0.3315  4.9926  4.1755  3.9433  3.8968  3.9222
 129  0.763614  3.8152  4.1964  0.3384  4.9757  4.1576  3.9258  3.8795  3.9049
 130  0.764256  3.8152  4.1899  0.3455  4.9586  4.1396  3.9081  3.8620  3.8875
 131  0.764893  3.8152  4.1833  0.3526  4.9414  4.1214  3.8902  3.8442  3.8699
 132  0.765525  3.8153  4.1766  0.3598  4.9242  4.1032  3.8722  3.8264  3.8520
 133  0.766151  3.8153  4.1696  0.3670  4.9069  4.0849  3.8540  3.8082  3.8339
 134  0.766772  3.8152  4.1625  0.3743  4.8895  4.0665  3.8356  3.7897  3.8154
 135  0.767386  3.8151  4.1551  0.3817  4.8720  4.0480  3.8171  3.7711  3.7967
 136  0.767993  3.8150  4.1473  0.3891  4.8545  4.0294  3.7983  3.7522  3.7776
 137  0.768593  3.8148  4.1394  0.3966  4.8369  4.0108  3.7793  3.7330  3.7583
 138  0.769187  3.8146  4.1313  0.4042  4.8193  3.9921  3.7602  3.7137  3.7386
 139  0.769773  3.8143  4.1230  0.4119  4.8015  3.9733  3.7409  3.6940  3.7187
 140  0.770351  3.8140  4.1144  0.4196  4.7838  3.9544  3.7213  3.6741  3.6984
 141  0.770921  3.8136  4.1055  0.4273  4.7659  3.9356  3.7016  3.6539  3.6778
 142  0.771483  3.8132  4.0963  0.4351  4.7481  3.9166  3.6818  3.6335  3.6569
 143  0.772035  3.8127  4.0869  0.4430  4.7302  3.8977  3.6616  3.6127  3.6355
 144  0.772577  3.8122  4.0771  0.4510  4.7124  3.8786  3.6412  3.5915  3.6138
 145  0.773109  3.8116  4.0670  0.4590  4.6945  3.8596  3.6207  3.5701  3.5917
 146  0.773631  3.8109  4.0565  0.4671  4.6766  3.8406  3.5999  3.5483  3.5691
 147  0.774142  3.8102  4.0457  0.4753  4.6587  3.8218  3.5788  3.5261  3.5461
 148  0.774642  3.8094  4.0345  0.4834  4.6408  3.8029  3.5575  3.5037  3.5226
 149  0.775131  3.8084  4.0229  0.4917  4.6230  3.7840  3.5361  3.4809  3.4986
 150  0.775607  3.8074  4.0109  0.4999  4.6054  3.7654  3.5145  3.4577  3.4744
 151  0.776072  3.8063  3.9983  0.5083  4.5879  3.7468  3.4927  3.4343  3.4497
 152  0.776523  3.8051  3.9853  0.5167  4.5709  3.7284  3.4710  3.4109  3.4248
 153  0.776961  3.8038  3.9718  0.5252  4.5543  3.7101  3.4492  3.3871  3.3995
 154  0.777386  3.8024  3.9578  0.5336  4.5383  3.6920  3.4273  3.3631  3.3738
 155  0.777798  3.8008  3.9431  0.5421  4.5228  3.6743  3.4053  3.3388  3.3478
 156  0.778196  3.7990  3.9279  0.5506  4.5081  3.6570  3.3833  3.3142  3.3211
 157  0.778579  3.7970  3.9115  0.5591  4.4945  3.6404  3.3612  3.2892  3.2938
 158  0.778952  3.7949  3.8949  0.5676  4.4809  3.6240  3.3392  3.2641  3.2664
 159  0.779310  3.7925  3.8771  0.5761  4.4689  3.6086  3.3173  3.2387  3.2381
 160  0.779656  3.7901  3.8592  0.5845  4.4570  3.5934  3.2954  3.2131  3.2097
 161  0.779992  3.7875  3.8405  0.5930  4.4464  3.5789  3.2731  3.1871  3.1806
 162  0.780271  3.7844  3.8210  0.6002  4.4423  3.5692  3.2537  3.1628  3.1526
 163  0.780548  3.7811  3.8007  0.6075  4.4401  3.5600  3.2340  3.1380  3.1240
 164  0.780822  3.7776  3.7795  0.6149  4.4400  3.5514  3.2142  3.1126  3.0946
 165  0.781096  3.7744  3.7590  0.6224  4.4397  3.5423  3.1939  3.0870  3.0650
 166  0.781369  3.7714  3.7398  0.6302  4.4371  3.5315  3.1735  3.0620  3.0366
 167  0.781642  3.7687  3.7210  0.6382  4.4333  3.5196  3.1529  3.0370  3.0085
 168  0.781910  3.7657  3.7009  0.6464  4.4315  3.5085  3.1317  3.0111  2.9790
 169  0.782171  3.7626  3.6803  0.6548  4.4304  3.4970  3.1101  2.9845  2.9487
 170  0.782425  3.7596  3.6597  0.6637  4.4282  3.4842  3.0876  2.9574  2.9182
 171  0.782672  3.7570  3.6399  0.6731  4.4236  3.4692  3.0639  2.9297  2.8874
 172  0.782908  3.7546  3.6204  0.6830  4.4169  3.4523  3.0391  2.9011  2.8560
 173  0.783133  3.7524  3.6014  0.6934  4.4079  3.4336  3.0132  2.8718  2.8241
 174  0.783346  3.7504  3.5826  0.7043  4.3968  3.4133  2.9862  2.8418  2.7917
 175  0.783549  3.7486  3.5642  0.7155  4.3836  3.3915  2.9584  2.8112  2.7590
 176  0.783742  3.7469  3.5463  0.7270  4.3685  3.3684  2.9299  2.7802  2.7260
 177  0.783927  3.7455  3.5289  0.7389  4.3518  3.3442  2.9008  2.7488  2.6929
 178  0.784105  3.7442  3.5118  0.7508  4.3332  3.3188  2.8711  2.7171  2.6596
 179  0.784277  3.7430  3.4952  0.7630  4.3139  3.2930  2.8410  2.6850  2.6262
 180  0.784444  3.7420  3.4788  0.7752  4.2937  3.2667  2.8105  2.6526  2.5925
 181  0.784608  3.7411  3.4626  0.7875  4.2726  3.2399  2.7799  2.6202  2.5588
 182  0.784783  3.7401  3.4452  0.8013  4.2482  3.2097  2.7458  2.5844  2.5218
 183  0.784957  3.7392  3.4277  0.8152  4.2225  3.1785  2.7112  2.5482  2.4845
 184  0.785131  3.7384  3.4104  0.8293  4.1958  3.1466  2.6760  2.5116  2.4468
 185  0.785303  3.7376  3.3931  0.8436  4.1679  3.1139  2.6405  2.4746  2.4088
 186  0.785475  3.7369  3.3759  0.8581  4.1393  3.0808  2.6046  2.4375  2.3708
 187  0.785646  3.7362  3.3587  0.8727  4.1097  3.0470  2.5684  2.4002  2.3327
 188  0.785816  3.7355  3.3416  0.8874  4.0795  3.0127  2.5319  2.3627  2.2944
 189  0.785986  3.7350  3.3245  0.9022  4.0488  2.9781  2.4952  2.3250  2.2560
 190  0.786156  3.7344  3.3075  0.9170  4.0175  2.9431  2.4584  2.2873  2.2176
 191  0.786325  3.7339  3.2906  0.9320  3.9857  2.9079  2.4214  2.2495  2.1791
 192  0.786494  3.7334  3.2735  0.9470  3.9535  2.8722  2.3841  2.2114  2.1404
 193  0.786661  3.7329  3.2565  0.9622  3.9208  2.8362  2.3465  2.1730  2.1014
 194  0.786829  3.7324  3.2394  0.9776  3.8877  2.7998  2.3086  2.1344  2.0622
 195  0.786997  3.7319  3.2222  0.9929  3.8545  2.7632  2.2705  2.0957  2.0228
 196  0.787162  3.7315  3.2051  1.0084  3.8206  2.7263  2.2323  2.0567  1.9833
 197  0.787328  3.7311  3.1878  1.0240  3.7863  2.6889  2.1935  2.0172  1.9434
 198  0.787492  3.7306  3.1704  1.0398  3.7515  2.6511  2.1543  1.9775  1.9031
 199  0.787653  3.7302  3.1524  1.0561  3.7156  2.6121  2.1139  1.9364  1.8615
 200  0.787809  3.7297  3.1338  1.0730  3.6782  2.5715  2.0720  1.8939  1.8184
 201  0.787962  3.7293  3.1148  1.0903  3.6401  2.5301  2.0292  1.8504  1.7743
 202  0.788112  3.7288  3.0954  1.1079  3.6013  2.4879  1.9855  1.8061  1.7294
 203  0.788259  3.7284  3.0758  1.1259  3.5613  2.4446  1.9409  1.7609  1.6836
 204  0.788400  3.7279  3.0553  1.1445  3.5204  2.4001  1.8949  1.7141  1.6363
 205  0.788538  3.7275  3.0346  1.1635  3.4784  2.3546  1.8479  1.6665  1.5880
 206  0.788671  3.7270  3.0133  1.1828  3.4356  2.3080  1.8000  1.6178  1.5387
 207  0.788800  3.7264  2.9915  1.2025  3.3927  2.2610  1.7512  1.5681  1.4884
 208  0.788926  3.7258  2.9692  1.2226  3.3494  2.2134  1.7017  1.5177  1.4373
 209  0.789048  3.7253  2.9466  1.2429  3.3055  2.1650  1.6514  1.4666  1.3854
 210  0.789166  3.7246  2.9236  1.2635  3.2614  2.1162  1.6005  1.4146  1.3326
 211  0.789281  3.7240  2.9002  1.2844  3.2170  2.0668  1.5490  1.3621  1.2792
 212  0.789392  3.7234  2.8768  1.3055  3.1719  2.0167  1.4968  1.3089  1.2253
 213  0.789500  3.7227  2.8528  1.3268  3.1270  1.9664  1.4441  1.2551  1.1706
 214  0.789604  3.7220  2.8285  1.3483  3.0821  1.9156  1.3909  1.2007  1.1153
 215  0.789705  3.7214  2.8041  1.3701  3.0365  1.8643  1.3370  1.1458  1.0595
 216  0.789803  3.7207  2.7793  1.3921  2.9911  1.8128  1.2828  1.0903  1.0031
 217  0.789822  3.7205  2.7740  1.3966  2.9827  1.8025  1.2717  1.0788  0.9913
 218  0.789842  3.7203  2.7689  1.4012  2.9730  1.7918  1.2605  1.0673  0.9797
 219  0.789862  3.7202  2.7639  1.4058  2.9630  1.7808  1.2491  1.0558  0.9680
 220  0.789881  3.7201  2.7587  1.4104  2.9532  1.7699  1.2376  1.0442  0.9562
 221  0.789900  3.7199  2.7536  1.4150  2.9437  1.7590  1.2263  1.0324  0.9443
 222  0.789919  3.7198  2.7483  1.4197  2.9342  1.7482  1.2148  1.0208  0.9324
 223  0.789938  3.7196  2.7431  1.4243  2.9248  1.7374  1.2033  1.0090  0.9204
 224  0.789957  3.7194  2.7376  1.4290  2.9160  1.7267  1.1918  0.9970  0.9083
 225  0.789977  3.7193  2.7322  1.4337  2.9066  1.7159  1.1802  0.9852  0.8961
 226  0.789995  3.7191  2.7269  1.4384  2.8969  1.7048  1.1685  0.9732  0.8840
 227  0.790163  3.7177  2.6769  1.4829  2.8058  1.6008  1.0585  0.8607  0.7695
 228  0.790318  3.7162  2.6262  1.5277  2.7150  1.4967  0.9478  0.7471  0.6541
 229  0.790457  3.7147  2.5764  1.5716  2.6264  1.3947  0.8393  0.6358  0.5407
 230  0.790590  3.7131  2.5248  1.6172  2.5349  1.2892  0.7269  0.5204  0.4233
 231  0.790714  3.7115  2.4717  1.6634  2.4448  1.1832  0.6133  0.4037  0.3042
 232  0.790820  3.7098  2.4216  1.7069  2.3608  1.0837  0.5068  0.2940  0.1922
 233  0.790922  3.7080  2.3693  1.7521  2.2743  0.9806  0.3963  0.1803  0.0759
 234  0.791011  3.7062  2.3178  1.7964  2.1916  0.8806  0.2884  0.0691 -0.0378
 235  0.791097  3.7042  2.2630  1.8432  2.1063  0.7756  0.1747 -0.0484 -0.1582
 236  0.791172  3.7021  2.2086  1.8895  2.0227  0.6726  0.0625 -0.1646 -0.2773
 237  0.791239  3.7004  2.1606  1.9306  1.9476  0.5812 -0.0373 -0.2678 -0.3832
 238  0.791303  3.6987  2.1136  1.9707  1.8748  0.4921 -0.1348 -0.3687 -0.4867
 239  0.791361  3.6972  2.0709  2.0073  1.8090  0.4112 -0.2236 -0.4607 -0.5810
 240  0.791415  3.6961  2.0396  2.0346  1.7587  0.3503 -0.2901 -0.5294 -0.6513
 241  0.791469  3.6961  2.0302  2.0438  1.7361  0.3273 -0.3137 -0.5533 -0.6753
 242  0.791522  3.6945  1.9877  2.0800  1.6723  0.2479 -0.4014 -0.6443 -0.7687
 243  0.791571  3.6923  1.9347  2.1244  1.6007  0.1525 -0.5080 -0.7554 -0.8831
 244  0.791615  3.6902  1.8846  2.1662  1.5360  0.0634 -0.6080 -0.8599 -0.9908
 245  0.791656  3.6884  1.8400  2.2033  1.4811 -0.0154 -0.6967 -0.9526 -1.0865
 246  0.791695  3.6870  1.8059  2.2320  1.4415 -0.0754 -0.7646 -1.0237 -1.1598
 247  0.791731  3.6853  1.7655  2.2657  1.3933 -0.1464 -0.8448 -1.1077 -1.2465
 248  0.791765  3.6831  1.7128  2.3095  1.3318 -0.2374 -0.9487 -1.2166 -1.3590
 249  0.791795  3.6810  1.6611  2.3525  1.2738 -0.3265 -1.0505 -1.3235 -1.4694
 250  0.791824  3.6787  1.6096  2.3954  1.2183 -0.4146 -1.1518 -1.4300 -1.5794
 251  0.791849  3.6766  1.5595  2.4369  1.1667 -0.4994 -1.2498 -1.5332 -1.6861
 252  0.791871  3.6745  1.5115  2.4765  1.1225 -0.5786 -1.3426 -1.6312 -1.7877
 253  0.791892  3.6724  1.4646  2.5151  1.0826 -0.6547 -1.4324 -1.7264 -1.8864
 254  0.791911  3.6703  1.4184  2.5529  1.0458 -0.7283 -1.5201 -1.8195 -1.9831
 255  0.791929  3.6682  1.3728  2.5899  1.0135 -0.7991 -1.6054 -1.9105 -2.0778
 256  0.791944  3.6660  1.3283  2.6259  0.9850 -0.8668 -1.6881 -1.9990 -2.1700
 257  0.791959  3.6639  1.2844  2.6613  0.9591 -0.9326 -1.7692 -2.0858 -2.2606
 258  0.791973  3.6618  1.2413  2.6960  0.9369 -0.9959 -1.8479 -2.1705 -2.3491
 259  0.791985  3.6597  1.1988  2.7301  0.9176 -1.0573 -1.9248 -2.2534 -2.4359
 260  0.791997  3.6577  1.1575  2.7632  0.9015 -1.1157 -1.9989 -2.3335 -2.5199
 261  0.792008  3.6556  1.1166  2.7959  0.8879 -1.1726 -2.0718 -2.4125 -2.6030
 262  0.792018  3.6535  1.0764  2.8279  0.8775 -1.2273 -2.1426 -2.4895 -2.6841
 263  0.792028  3.6515  1.0369  2.8591  0.8713 -1.2790 -2.2108 -2.5641 -2.7628
 264  0.792037  3.6494  0.9979  2.8898  0.8692 -1.3283 -2.2770 -2.6371 -2.8401
 265  0.792045  3.6473  0.9597  2.9198  0.8690 -1.3756 -2.3412 -2.7079 -2.9153
 266  0.792052  3.6453  0.9221  2.9492  0.8708 -1.4212 -2.4040 -2.7776 -2.9892
 267  0.792060  3.6433  0.8853  2.9779  0.8745 -1.4648 -2.4646 -2.8449 -3.0608
 268  0.792066  3.6412  0.8488  3.0062  0.8800 -1.5070 -2.5240 -2.9112 -3.1314
 269  0.792072  3.6393  0.8131  3.0339  0.8869 -1.5475 -2.5818 -2.9758 -3.2003
 270  0.792078  3.6373  0.7784  3.0610  0.8949 -1.5864 -2.6378 -3.0386 -3.2675
 271  0.792084  3.6354  0.7441  3.0876  0.9045 -1.6239 -2.6925 -3.1001 -3.3334
 272  0.792089  3.6336  0.7108  3.1135  0.9153 -1.6596 -2.7453 -3.1598 -3.3973
 273  0.792094  3.6317  0.6781  3.1391  0.9264 -1.6944 -2.7970 -3.2183 -3.4601
 274  0.792099  3.6300  0.6462  3.1639  0.9379 -1.7279 -2.8473 -3.2753 -3.5212
 275  0.792103  3.6283  0.6150  3.1882  0.9500 -1.7602 -2.8963 -3.3308 -3.5809
 276  0.792107  3.6267  0.5848  3.2120  0.9624 -1.7914 -2.9439 -3.3849 -3.6391
 277  0.792111  3.6251  0.5554  3.2351  0.9753 -1.8211 -2.9899 -3.4375 -3.6956
 278  0.792115  3.6235  0.5271  3.2572  0.9912 -1.8476 -3.0332 -3.4874 -3.7495
 279  0.792270  3.6223  0.5034  3.2760  1.0028 -1.8710 -3.0703 -3.5300 -3.7954
