#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2459 5.4651E-04 5.4651E-04  -1.50   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
 107  0.744086  3.8018  4.3437  0.1265  5.5384  4.7153  4.4377  4.3704  4.3812
 108  0.746715  3.8029  4.3305  0.1457  5.4871  4.6643  4.3908  4.3254  4.3376
 109  0.749278  3.8040  4.3171  0.1647  5.4367  4.6139  4.3441  4.2806  4.2940
 110  0.751779  3.8049  4.3034  0.1836  5.3872  4.5640  4.2977  4.2358  4.2504
 111  0.754219  3.8058  4.2896  0.2024  5.3386  4.5146  4.2514  4.1911  4.2068
 112  0.754954  3.8061  4.2853  0.2082  5.3235  4.4993  4.2371  4.1773  4.1933
 113  0.755687  3.8064  4.2810  0.2141  5.3081  4.4837  4.2225  4.1631  4.1796
 114  0.756415  3.8067  4.2767  0.2200  5.2928  4.4681  4.2079  4.1490  4.1658
 115  0.757139  3.8070  4.2725  0.2261  5.2770  4.4520  4.1928  4.1346  4.1518
 116  0.757862  3.8074  4.2683  0.2321  5.2612  4.4359  4.1778  4.1201  4.1378
 117  0.758583  3.8078  4.2641  0.2383  5.2451  4.4195  4.1627  4.1055  4.1236
 118  0.759302  3.8081  4.2598  0.2445  5.2291  4.4031  4.1474  4.0908  4.1094
 119  0.760019  3.8085  4.2553  0.2507  5.2130  4.3866  4.1319  4.0759  4.0949
 120  0.760732  3.8088  4.2506  0.2570  5.1969  4.3700  4.1163  4.0608  4.0801
 121  0.761441  3.8090  4.2457  0.2634  5.1807  4.3533  4.1004  4.0453  4.0650
 122  0.762145  3.8093  4.2405  0.2699  5.1644  4.3365  4.0843  4.0296  4.0495
 123  0.762844  3.8094  4.2351  0.2764  5.1481  4.3196  4.0680  4.0136  4.0338
 124  0.763538  3.8096  4.2296  0.2830  5.1317  4.3025  4.0514  3.9974  4.0177
 125  0.764228  3.8098  4.2239  0.2897  5.1151  4.2852  4.0348  3.9809  4.0015
 126  0.764913  3.8099  4.2180  0.2964  5.0985  4.2679  4.0179  3.9643  3.9850
 127  0.765592  3.8100  4.2121  0.3033  5.0817  4.2504  4.0008  3.9475  3.9683
 128  0.766268  3.8101  4.2059  0.3101  5.0649  4.2328  3.9836  3.9304  3.9514
 129  0.766940  3.8102  4.1997  0.3170  5.0481  4.2152  3.9663  3.9132  3.9343
 130  0.767608  3.8102  4.1933  0.3240  5.0311  4.1974  3.9488  3.8959  3.9170
 131  0.768271  3.8102  4.1868  0.3310  5.0141  4.1795  3.9311  3.8783  3.8996
 132  0.768928  3.8103  4.1801  0.3381  4.9970  4.1616  3.9133  3.8606  3.8818
 133  0.769580  3.8102  4.1731  0.3453  4.9799  4.1436  3.8953  3.8426  3.8638
 134  0.770226  3.8101  4.1660  0.3525  4.9627  4.1255  3.8771  3.8243  3.8455
 135  0.770865  3.8100  4.1586  0.3598  4.9455  4.1073  3.8588  3.8059  3.8269
 136  0.771498  3.8099  4.1510  0.3671  4.9283  4.0890  3.8402  3.7872  3.8080
 137  0.772123  3.8097  4.1432  0.3745  4.9110  4.0707  3.8215  3.7682  3.7889
 138  0.772742  3.8095  4.1352  0.3820  4.8937  4.0523  3.8026  3.7491  3.7695
 139  0.773353  3.8092  4.1270  0.3895  4.8763  4.0338  3.7836  3.7297  3.7498
 140  0.773956  3.8089  4.1185  0.3971  4.8590  4.0153  3.7643  3.7100  3.7298
 141  0.774550  3.8085  4.1097  0.4047  4.8416  3.9968  3.7449  3.6901  3.7095
 142  0.775136  3.8081  4.1007  0.4124  4.8243  3.9782  3.7254  3.6700  3.6889
 143  0.775712  3.8076  4.0914  0.4202  4.8070  3.9596  3.7056  3.6496  3.6679
 144  0.776279  3.8071  4.0817  0.4280  4.7898  3.9409  3.6857  3.6289  3.6467
 145  0.776835  3.8065  4.0718  0.4359  4.7727  3.9223  3.6656  3.6080  3.6251
 146  0.777381  3.8058  4.0615  0.4439  4.7556  3.9037  3.6453  3.5868  3.6031
 147  0.777916  3.8051  4.0509  0.4519  4.7386  3.8852  3.6248  3.5652  3.5807
 148  0.778440  3.8043  4.0399  0.4599  4.7217  3.8667  3.6041  3.5434  3.5579
 149  0.778953  3.8034  4.0285  0.4680  4.7049  3.8483  3.5833  3.5213  3.5347
 150  0.779453  3.8024  4.0167  0.4761  4.6884  3.8301  3.5623  3.4989  3.5112
 151  0.779942  3.8013  4.0044  0.4843  4.6721  3.8119  3.5413  3.4763  3.4874
 152  0.780418  3.8001  3.9917  0.4925  4.6561  3.7940  3.5201  3.4534  3.4631
 153  0.780881  3.7988  3.9784  0.5008  4.6406  3.7763  3.4988  3.4302  3.4384
 154  0.781331  3.7974  3.9646  0.5091  4.6258  3.7588  3.4774  3.4067  3.4132
 155  0.781769  3.7958  3.9502  0.5174  4.6115  3.7417  3.4559  3.3830  3.3877
 156  0.782193  3.7940  3.9351  0.5256  4.5984  3.7251  3.4344  3.3588  3.3615
 157  0.782602  3.7919  3.9186  0.5339  4.5869  3.7095  3.4129  3.3342  3.3345
 158  0.783001  3.7898  3.9021  0.5422  4.5757  3.6939  3.3914  3.3096  3.3075
 159  0.783386  3.7873  3.8841  0.5504  4.5667  3.6797  3.3701  3.2845  3.2794
 160  0.783760  3.7848  3.8660  0.5586  4.5578  3.6657  3.3486  3.2592  3.2513
 161  0.784125  3.7821  3.8472  0.5668  4.5503  3.6524  3.3269  3.2335  3.2224
 162  0.784438  3.7786  3.8262  0.5740  4.5503  3.6443  3.3073  3.2084  3.1932
 163  0.784750  3.7749  3.8046  0.5812  4.5528  3.6364  3.2879  3.1834  3.1641
 164  0.785059  3.7712  3.7824  0.5885  4.5578  3.6292  3.2684  3.1581  3.1345
 165  0.785368  3.7677  3.7611  0.5960  4.5627  3.6216  3.2483  3.1322  3.1044
 166  0.785677  3.7647  3.7416  0.6038  4.5643  3.6118  3.2278  3.1068  3.0754
 167  0.785986  3.7620  3.7230  0.6120  4.5633  3.6000  3.2069  3.0816  3.0472
 168  0.786289  3.7594  3.7039  0.6205  4.5619  3.5875  3.1854  3.0560  3.0184
 169  0.786583  3.7567  3.6843  0.6295  4.5601  3.5739  3.1629  3.0293  2.9886
 170  0.786864  3.7540  3.6642  0.6391  4.5579  3.5590  3.1389  3.0012  2.9574
 171  0.787133  3.7515  3.6442  0.6493  4.5535  3.5420  3.1133  2.9718  2.9251
 172  0.787386  3.7493  3.6243  0.6602  4.5464  3.5228  3.0863  2.9412  2.8918
 173  0.787625  3.7472  3.6049  0.6717  4.5360  3.5014  3.0579  2.9097  2.8579
 174  0.787851  3.7455  3.5860  0.6836  4.5226  3.4781  3.0285  2.8776  2.8237
 175  0.788065  3.7439  3.5676  0.6959  4.5067  3.4532  2.9982  2.8450  2.7892
 176  0.788270  3.7425  3.5496  0.7084  4.4888  3.4272  2.9673  2.8119  2.7545
 177  0.788467  3.7413  3.5321  0.7212  4.4692  3.4001  2.9359  2.7786  2.7197
 178  0.788658  3.7402  3.5149  0.7341  4.4480  3.3721  2.9040  2.7450  2.6847
 179  0.788843  3.7392  3.4981  0.7471  4.4259  3.3437  2.8718  2.7110  2.6496
 180  0.789024  3.7383  3.4815  0.7602  4.4030  3.3149  2.8393  2.6769  2.6143
 181  0.789201  3.7375  3.4650  0.7733  4.3793  3.2856  2.8067  2.6428  2.5791
 182  0.789387  3.7366  3.4477  0.7875  4.3531  3.2539  2.7717  2.6064  2.5417
 183  0.789571  3.7359  3.4304  0.8018  4.3258  3.2214  2.7362  2.5695  2.5039
 184  0.789755  3.7352  3.4132  0.8163  4.2976  3.1883  2.7003  2.5324  2.4658
 185  0.789938  3.7345  3.3960  0.8309  4.2683  3.1545  2.6640  2.4948  2.4274
 186  0.790121  3.7339  3.3788  0.8457  4.2385  3.1204  2.6275  2.4572  2.3890
 187  0.790303  3.7333  3.3617  0.8606  4.2078  3.0857  2.5906  2.4194  2.3504
 188  0.790484  3.7327  3.3445  0.8756  4.1766  3.0505  2.5534  2.3812  2.3116
 189  0.790665  3.7322  3.3274  0.8907  4.1450  3.0151  2.5161  2.3430  2.2727
 190  0.790846  3.7317  3.3103  0.9058  4.1128  2.9793  2.4786  2.3047  2.2337
 191  0.791027  3.7312  3.2932  0.9211  4.0802  2.9433  2.4409  2.2662  2.1946
 192  0.791206  3.7307  3.2759  0.9365  4.0472  2.9067  2.4027  2.2273  2.1551
 193  0.791385  3.7302  3.2586  0.9521  4.0135  2.8697  2.3642  2.1880  2.1153
 194  0.791563  3.7298  3.2411  0.9679  3.9792  2.8321  2.3251  2.1483  2.0749
 195  0.791740  3.7293  3.2233  0.9839  3.9447  2.7941  2.2856  2.1081  2.0341
 196  0.791915  3.7289  3.2056  1.0000  3.9093  2.7555  2.2457  2.0675  1.9930
 197  0.792089  3.7285  3.1875  1.0164  3.8734  2.7164  2.2051  2.0262  1.9512
 198  0.792262  3.7280  3.1694  1.0330  3.8368  2.6766  2.1640  1.9845  1.9090
 199  0.792430  3.7276  3.1503  1.0503  3.7988  2.6352  2.1212  1.9410  1.8649
 200  0.792591  3.7271  3.1304  1.0685  3.7587  2.5916  2.0761  1.8953  1.8186
 201  0.792747  3.7266  3.1097  1.0873  3.7176  2.5468  2.0297  1.8481  1.7708
 202  0.792899  3.7261  3.0886  1.1065  3.6756  2.5008  1.9821  1.7998  1.7218
 203  0.793047  3.7257  3.0671  1.1262  3.6323  2.4538  1.9335  1.7505  1.6718
 204  0.793191  3.7251  3.0449  1.1463  3.5887  2.4059  1.8838  1.6999  1.6206
 205  0.793331  3.7246  3.0225  1.1668  3.5438  2.3570  1.8332  1.6486  1.5686
 206  0.793467  3.7241  2.9996  1.1876  3.4986  2.3073  1.7818  1.5963  1.5156
 207  0.793600  3.7235  2.9761  1.2087  3.4532  2.2572  1.7296  1.5431  1.4617
 208  0.793728  3.7228  2.9521  1.2302  3.4077  2.2065  1.6767  1.4892  1.4069
 209  0.793853  3.7222  2.9278  1.2520  3.3616  2.1551  1.6230  1.4345  1.3513
 210  0.793973  3.7215  2.9030  1.2740  3.3152  2.1031  1.5686  1.3789  1.2948
 211  0.794090  3.7208  2.8779  1.2964  3.2683  2.0505  1.5136  1.3228  1.2377
 212  0.794203  3.7201  2.8526  1.3190  3.2209  1.9973  1.4580  1.2660  1.1800
 213  0.794312  3.7193  2.8268  1.3418  3.1734  1.9437  1.4018  1.2085  1.1216
 214  0.794417  3.7186  2.8008  1.3649  3.1256  1.8896  1.3450  1.1505  1.0626
 215  0.794519  3.7178  2.7744  1.3882  3.0778  1.8352  1.2877  1.0919  1.0029
 216  0.794617  3.7170  2.7476  1.4118  3.0301  1.7806  1.2300  1.0328  0.9427
 217  0.794635  3.7168  2.7422  1.4163  3.0218  1.7704  1.2189  1.0213  0.9309
 218  0.794654  3.7166  2.7371  1.4209  3.0122  1.7596  1.2077  1.0098  0.9193
 219  0.794672  3.7165  2.7321  1.4255  3.0022  1.7486  1.1963  0.9983  0.9076
 220  0.794690  3.7164  2.7269  1.4301  2.9926  1.7378  1.1849  0.9867  0.8958
 221  0.794708  3.7162  2.7217  1.4347  2.9832  1.7270  1.1736  0.9750  0.8839
 222  0.794726  3.7161  2.7164  1.4394  2.9738  1.7162  1.1621  0.9633  0.8720
 223  0.794744  3.7159  2.7110  1.4441  2.9647  1.7055  1.1506  0.9515  0.8599
 224  0.794762  3.7156  2.7054  1.4487  2.9564  1.6951  1.1392  0.9396  0.8478
 225  0.794780  3.7155  2.7000  1.4534  2.9472  1.6843  1.1276  0.9277  0.8356
 226  0.794798  3.7153  2.6946  1.4582  2.9377  1.6733  1.1160  0.9158  0.8235
 227  0.794958  3.7138  2.6434  1.5035  2.8464  1.5681  1.0044  0.8015  0.7071
 228  0.795109  3.7122  2.5907  1.5500  2.7542  1.4608  0.8899  0.6840  0.5876
 229  0.795242  3.7106  2.5394  1.5949  2.6670  1.3578  0.7793  0.5703  0.4716
 230  0.795367  3.7089  2.4870  1.6406  2.5797  1.2536  0.6669  0.4545  0.3536
 231  0.795483  3.7071  2.4334  1.6868  2.4941  1.1494  0.5539  0.3379  0.2344
 232  0.795585  3.7052  2.3817  1.7312  2.4123  1.0494  0.4459  0.2264  0.1203
 233  0.795679  3.7033  2.3299  1.7755  2.3314  0.9499  0.3383  0.1153  0.0064
 234  0.795765  3.7014  2.2779  1.8199  2.2514  0.8508  0.2308  0.0041 -0.1075
 235  0.795845  3.6995  2.2263  1.8638  2.1730  0.7532  0.1247 -0.1056 -0.2201
 236  0.795917  3.6975  2.1754  1.9069  2.0963  0.6582  0.0207 -0.2135 -0.3308
 237  0.795981  3.6957  2.1273  1.9477  2.0246  0.5691 -0.0774 -0.3152 -0.4355
 238  0.796042  3.6939  2.0803  1.9874  1.9553  0.4825 -0.1729 -0.4144 -0.5375
 239  0.796099  3.6923  2.0386  2.0228  1.8943  0.4056 -0.2578 -0.5025 -0.6282
 240  0.796151  3.6915  2.0150  2.0432  1.8581  0.3608 -0.3068 -0.5532 -0.6802
 241  0.796205  3.6921  2.0227  2.0380  1.8610  0.3694 -0.2952 -0.5404 -0.6664
 242  0.796261  3.6904  1.9808  2.0733  1.8023  0.2933 -0.3797 -0.6283 -0.7570
 243  0.796312  3.6879  1.9225  2.1216  1.7303  0.1911 -0.4947 -0.7485 -0.8811
 244  0.796357  3.6855  1.8667  2.1677  1.6656  0.0945 -0.6040 -0.8631 -0.9994
 245  0.796399  3.6831  1.8111  2.2135  1.6047 -0.0007 -0.7124 -0.9769 -1.1171
 246  0.796437  3.6807  1.7575  2.2578  1.5484 -0.0918 -0.8166 -1.0865 -1.2304
 247  0.796470  3.6784  1.7055  2.3005  1.4951 -0.1791 -0.9170 -1.1922 -1.3399
 248  0.796501  3.6761  1.6537  2.3431  1.4441 -0.2653 -1.0166 -1.2973 -1.4488
 249  0.796529  3.6738  1.6028  2.3848  1.3963 -0.3490 -1.1139 -1.4000 -1.5552
 250  0.796555  3.6715  1.5529  2.4257  1.3515 -0.4303 -1.2089 -1.5005 -1.6595
 251  0.796578  3.6693  1.5046  2.4652  1.3107 -0.5080 -1.3003 -1.5974 -1.7602
 252  0.796599  3.6670  1.4567  2.5039  1.2765 -0.5821 -1.3891 -1.6920 -1.8588
 253  0.796618  3.6647  1.4091  2.5422  1.2464 -0.6542 -1.4765 -1.7854 -1.9562
 254  0.796636  3.6623  1.3624  2.5796  1.2203 -0.7235 -1.5614 -1.8764 -2.0513
 255  0.796653  3.6600  1.3166  2.6161  1.1978 -0.7901 -1.6438 -1.9650 -2.1440
 256  0.796668  3.6577  1.2717  2.6518  1.1791 -0.8540 -1.7238 -2.0513 -2.2345
 257  0.796681  3.6554  1.2277  2.6866  1.1634 -0.9153 -1.8014 -2.1352 -2.3226
 258  0.796694  3.6531  1.1842  2.7210  1.1513 -0.9745 -1.8772 -2.2175 -2.4092
 259  0.796706  3.6508  1.1413  2.7547  1.1420 -1.0318 -1.9512 -2.2981 -2.4942
 260  0.796717  3.6486  1.0997  2.7873  1.1363 -1.0858 -2.0220 -2.3755 -2.5760
 261  0.796727  3.6463  1.0583  2.8197  1.1330 -1.1384 -2.0918 -2.4521 -2.6570
 262  0.796737  3.6441  1.0179  2.8512  1.1328 -1.1885 -2.1591 -2.5261 -2.7357
 263  0.796746  3.6418  0.9779  2.8820  1.1378 -1.2355 -2.2239 -2.5982 -2.8124
 264  0.796754  3.6395  0.9384  2.9123  1.1473 -1.2797 -2.2865 -2.6682 -2.8874
 265  0.796762  3.6372  0.8998  2.9418  1.1586 -1.3218 -2.3469 -2.7360 -2.9601
 266  0.796769  3.6350  0.8618  2.9708  1.1716 -1.3624 -2.4060 -2.8026 -3.0316
 267  0.796776  3.6328  0.8248  2.9991  1.1849 -1.4015 -2.4632 -2.8672 -3.1010
 268  0.796782  3.6306  0.7882  3.0269  1.1988 -1.4396 -2.5194 -2.9308 -3.1693
 269  0.796788  3.6285  0.7524  3.0543  1.2132 -1.4764 -2.5741 -2.9929 -3.2361
 270  0.796793  3.6265  0.7178  3.0808  1.2282 -1.5115 -2.6269 -3.0529 -3.3009
 271  0.796799  3.6245  0.6835  3.1071  1.2441 -1.5455 -2.6787 -3.1121 -3.3647
 272  0.796804  3.6226  0.6503  3.1326  1.2607 -1.5777 -2.7286 -3.1693 -3.4265
 273  0.796808  3.6207  0.6178  3.1577  1.2776 -1.6089 -2.7772 -3.2252 -3.4871
 274  0.796813  3.6189  0.5862  3.1821  1.2943 -1.6389 -2.8245 -3.2796 -3.5460
 275  0.796817  3.6172  0.5552  3.2060  1.3112 -1.6678 -2.8706 -3.3328 -3.6037
 276  0.796821  3.6155  0.5252  3.2294  1.3279 -1.6957 -2.9154 -3.3846 -3.6599
 277  0.796824  3.6139  0.4961  3.2520  1.3444 -1.7223 -2.9587 -3.4349 -3.7144
 278  0.796828  3.6122  0.4679  3.2738  1.3652 -1.7451 -2.9990 -3.4826 -3.7666
 279  0.796922  3.6110  0.4444  3.2922  1.3808 -1.7652 -3.0335 -3.5232 -3.8108
