#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2453 1.7240E-04 1.7240E-04  -2.00   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
 161  0.778545  3.7945  3.8301  0.6307  4.3139  3.4751  3.1931  3.1167  3.1165
 162  0.778786  3.7922  3.8138  0.6378  4.3040  3.4630  3.1745  3.0946  3.0916
 163  0.779024  3.7896  3.7964  0.6450  4.2952  3.4518  3.1552  3.0711  3.0650
 164  0.779259  3.7868  3.7778  0.6523  4.2877  3.4412  3.1354  3.0466  3.0371
 165  0.779492  3.7839  3.7590  0.6598  4.2805  3.4301  3.1155  3.0222  3.0092
 166  0.779723  3.7810  3.7399  0.6674  4.2736  3.4187  3.0956  2.9980  2.9817
 167  0.779950  3.7780  3.7203  0.6752  4.2680  3.4075  3.0755  2.9733  2.9535
 168  0.780173  3.7745  3.6986  0.6829  4.2670  3.3985  3.0548  2.9468  2.9228
 169  0.780391  3.7708  3.6763  0.6907  4.2674  3.3898  3.0340  2.9200  2.8916
 170  0.780608  3.7675  3.6548  0.6989  4.2654  3.3796  3.0132  2.8939  2.8615
 171  0.780823  3.7646  3.6349  0.7073  4.2608  3.3672  2.9918  2.8680  2.8322
 172  0.781034  3.7620  3.6158  0.7161  4.2545  3.3532  2.9697  2.8419  2.8030
 173  0.781239  3.7595  3.5970  0.7252  4.2471  3.3381  2.9469  2.8152  2.7734
 174  0.781436  3.7572  3.5783  0.7347  4.2388  3.3218  2.9232  2.7880  2.7434
 175  0.781623  3.7550  3.5598  0.7445  4.2291  3.3042  2.8988  2.7601  2.7129
 176  0.781802  3.7530  3.5418  0.7547  4.2176  3.2851  2.8735  2.7318  2.6823
 177  0.781972  3.7513  3.5244  0.7652  4.2045  3.2648  2.8475  2.7030  2.6514
 178  0.782135  3.7497  3.5074  0.7759  4.1896  3.2432  2.8208  2.6738  2.6203
 179  0.782291  3.7482  3.4908  0.7869  4.1740  3.2210  2.7937  2.6443  2.5891
 180  0.782442  3.7469  3.4746  0.7980  4.1575  3.1982  2.7659  2.6142  2.5574
 181  0.782588  3.7458  3.4587  0.8092  4.1399  3.1748  2.7379  2.5841  2.5257
 182  0.782749  3.7446  3.4411  0.8221  4.1186  3.1472  2.7057  2.5496  2.4897
 183  0.782908  3.7435  3.4236  0.8353  4.0957  3.1185  2.6727  2.5147  2.4534
 184  0.783066  3.7424  3.4061  0.8488  4.0714  3.0888  2.6392  2.4793  2.4167
 185  0.783223  3.7415  3.3889  0.8625  4.0458  3.0581  2.6051  2.4436  2.3798
 186  0.783379  3.7407  3.3717  0.8763  4.0193  3.0268  2.5706  2.4077  2.3428
 187  0.783534  3.7399  3.3546  0.8903  3.9917  2.9948  2.5359  2.3716  2.3058
 188  0.783688  3.7391  3.3376  0.9044  3.9633  2.9622  2.5008  2.3354  2.2686
 189  0.783841  3.7385  3.3207  0.9187  3.9342  2.9291  2.4655  2.2990  2.2314
 190  0.783994  3.7378  3.3039  0.9330  3.9046  2.8957  2.4300  2.2625  2.1941
 191  0.784147  3.7372  3.2872  0.9474  3.8743  2.8619  2.3943  2.2259  2.1567
 192  0.784299  3.7366  3.2705  0.9618  3.8435  2.8278  2.3584  2.1891  2.1193
 193  0.784450  3.7361  3.2539  0.9763  3.8126  2.7936  2.3225  2.1523  2.0818
 194  0.784602  3.7356  3.2373  0.9909  3.7814  2.7591  2.2864  2.1155  2.0443
 195  0.784754  3.7351  3.2209  1.0054  3.7498  2.7244  2.2503  2.0786  2.0069
 196  0.784904  3.7346  3.2044  1.0201  3.7179  2.6895  2.2140  2.0416  1.9692
 197  0.785055  3.7341  3.1879  1.0349  3.6855  2.6542  2.1773  2.0042  1.9313
 198  0.785204  3.7337  3.1712  1.0498  3.6528  2.6186  2.1403  1.9665  1.8931
 199  0.785351  3.7332  3.1544  1.0649  3.6196  2.5825  2.1028  1.9284  1.8544
 200  0.785499  3.7328  3.1375  1.0801  3.5862  2.5461  2.0653  1.8902  1.8157
 201  0.785645  3.7324  3.1207  1.0953  3.5524  2.5095  2.0274  1.8518  1.7767
 202  0.785791  3.7319  3.1037  1.1107  3.5181  2.4725  1.9892  1.8130  1.7374
 203  0.785934  3.7315  3.0865  1.1264  3.4831  2.4346  1.9502  1.7734  1.6974
 204  0.786071  3.7311  3.0685  1.1428  3.4466  2.3952  1.9096  1.7322  1.6556
 205  0.786204  3.7307  3.0500  1.1596  3.4093  2.3548  1.8679  1.6899  1.6128
 206  0.786332  3.7302  3.0311  1.1768  3.3709  2.3132  1.8251  1.6465  1.5689
 207  0.786457  3.7297  3.0116  1.1944  3.3323  2.2711  1.7816  1.6022  1.5240
 208  0.786579  3.7293  2.9919  1.2123  3.2929  2.2283  1.7373  1.5572  1.4784
 209  0.786697  3.7288  2.9718  1.2304  3.2531  2.1848  1.6923  1.5114  1.4320
 210  0.786812  3.7282  2.9513  1.2488  3.2131  2.1409  1.6466  1.4649  1.3848
 211  0.786924  3.7277  2.9304  1.2675  3.1730  2.0965  1.6003  1.4177  1.3369
 212  0.787033  3.7271  2.9094  1.2864  3.1321  2.0515  1.5534  1.3699  1.2884
 213  0.787138  3.7265  2.8880  1.3055  3.0913  2.0062  1.5060  1.3215  1.2392
 214  0.787241  3.7259  2.8662  1.3248  3.0503  1.9606  1.4581  1.2725  1.1894
 215  0.787340  3.7254  2.8446  1.3444  3.0080  1.9140  1.4095  1.2230  1.1392
 216  0.787437  3.7248  2.8225  1.3641  2.9660  1.8674  1.3606  1.1730  1.0885
 217  0.787458  3.7246  2.8174  1.3685  2.9572  1.8571  1.3496  1.1617  1.0769
 218  0.787479  3.7245  2.8125  1.3729  2.9478  1.8467  1.3386  1.1505  1.0655
 219  0.787500  3.7243  2.8075  1.3774  2.9380  1.8360  1.3275  1.1392  1.0540
 220  0.787520  3.7242  2.8025  1.3819  2.9283  1.8253  1.3163  1.1278  1.0424
 221  0.787541  3.7241  2.7975  1.3864  2.9188  1.8146  1.3051  1.1163  1.0308
 222  0.787562  3.7239  2.7924  1.3910  2.9093  1.8040  1.2939  1.1049  1.0192
 223  0.787582  3.7238  2.7874  1.3955  2.8996  1.7933  1.2826  1.0934  1.0075
 224  0.787602  3.7237  2.7822  1.4001  2.8899  1.7824  1.2713  1.0817  0.9957
 225  0.787623  3.7235  2.7771  1.4047  2.8803  1.7717  1.2599  1.0701  0.9839
 226  0.787643  3.7234  2.7719  1.4093  2.8707  1.7609  1.2485  1.0584  0.9719
 227  0.787823  3.7220  2.7233  1.4525  2.7801  1.6592  1.1413  0.9487  0.8605
 228  0.787986  3.7206  2.6754  1.4948  2.6929  1.5604  1.0367  0.8414  0.7513
 229  0.788136  3.7192  2.6274  1.5373  2.6046  1.4605  0.9313  0.7336  0.6416
 230  0.788281  3.7178  2.5771  1.5822  2.5109  1.3548  0.8203  0.6201  0.5263
 231  0.788416  3.7163  2.5253  1.6278  2.4181  1.2484  0.7077  0.5049  0.4089
 232  0.788530  3.7148  2.4774  1.6699  2.3332  1.1505  0.6041  0.3986  0.3007
 233  0.788643  3.7132  2.4259  1.7150  2.2429  1.0458  0.4929  0.2846  0.1845
 234  0.788739  3.7116  2.3778  1.7568  2.1611  0.9497  0.3903  0.1792  0.0770
 235  0.788834  3.7098  2.3261  1.8014  2.0759  0.8480  0.2810  0.0666 -0.0381
 236  0.788917  3.7081  2.2766  1.8443  1.9940  0.7501  0.1759 -0.0417 -0.1487
 237  0.788994  3.7064  2.2270  1.8871  1.9139  0.6530  0.0709 -0.1500 -0.2594
 238  0.789066  3.7047  2.1774  1.9299  1.8354  0.5565 -0.0341 -0.2584 -0.3702
 239  0.789129  3.7031  2.1296  1.9711  1.7608  0.4640 -0.1351 -0.3630 -0.4772
 240  0.789189  3.7013  2.0803  2.0136  1.6850  0.3694 -0.2391 -0.4708 -0.5875
 241  0.789243  3.6997  2.0334  2.0540  1.6135  0.2797 -0.3379 -0.5732 -0.6924
 242  0.789292  3.6981  1.9872  2.0937  1.5431  0.1920 -0.4347 -0.6736 -0.7952
 243  0.789337  3.6964  1.9422  2.1319  1.4759  0.1083 -0.5275 -0.7699 -0.8942
 244  0.789380  3.6948  1.9003  2.1675  1.4138  0.0306 -0.6136 -0.8595 -0.9863
 245  0.789419  3.6937  1.8705  2.1930  1.3687 -0.0254 -0.6754 -0.9236 -1.0521
 246  0.789458  3.6935  1.8613  2.2015  1.3517 -0.0450 -0.6963 -0.9449 -1.0737
 247  0.789498  3.6927  1.8361  2.2234  1.3117 -0.0939 -0.7496 -1.0000 -1.1301
 248  0.789535  3.6906  1.7836  2.2677  1.2392 -0.1885 -0.8560 -1.1109 -1.2444
 249  0.789569  3.6887  1.7326  2.3107  1.1719 -0.2806 -0.9596 -1.2190 -1.3557
 250  0.789600  3.6867  1.6825  2.3531  1.1087 -0.3704 -1.0611 -1.3251 -1.4649
 251  0.789628  3.6848  1.6341  2.3939  1.0497 -0.4566 -1.1590 -1.4275 -1.5703
 252  0.789653  3.6830  1.5864  2.4342  0.9936 -0.5409 -1.2552 -1.5283 -1.6742
 253  0.789676  3.6812  1.5401  2.4733  0.9406 -0.6224 -1.3483 -1.6260 -1.7748
 254  0.789698  3.6794  1.4946  2.5117  0.8896 -0.7016 -1.4395 -1.7218 -1.8736
 255  0.789717  3.6775  1.4493  2.5494  0.8441 -0.7777 -1.5285 -1.8158 -1.9709
 256  0.789735  3.6756  1.4052  2.5860  0.8022 -0.8507 -1.6147 -1.9071 -2.0654
 257  0.789752  3.6737  1.3614  2.6224  0.7626 -0.9224 -1.7002 -1.9978 -2.1594
 258  0.789767  3.6719  1.3187  2.6576  0.7266 -0.9910 -1.7827 -2.0856 -2.2504
 259  0.789781  3.6701  1.2769  2.6922  0.6933 -1.0576 -1.8634 -2.1716 -2.3397
 260  0.789794  3.6683  1.2358  2.7261  0.6627 -1.1219 -1.9419 -2.2555 -2.4269
 261  0.789806  3.6665  1.1956  2.7593  0.6345 -1.1844 -2.0186 -2.3376 -2.5124
 262  0.789817  3.6647  1.1557  2.7921  0.6091 -1.2451 -2.0940 -2.4185 -2.5968
 263  0.789827  3.6630  1.1170  2.8238  0.5861 -1.3034 -2.1667 -2.4967 -2.6784
 264  0.789837  3.6613  1.0787  2.8552  0.5656 -1.3599 -2.2380 -2.5737 -2.7588
 265  0.789846  3.6596  1.0413  2.8858  0.5471 -1.4145 -2.3075 -2.6489 -2.8374
 266  0.789854  3.6579  1.0043  2.9160  0.5310 -1.4674 -2.3754 -2.7227 -2.9146
 267  0.789862  3.6561  0.9681  2.9453  0.5188 -1.5173 -2.4406 -2.7938 -2.9893
 268  0.789869  3.6543  0.9320  2.9742  0.5097 -1.5655 -2.5046 -2.8639 -3.0632
 269  0.789876  3.6526  0.8967  3.0025  0.5033 -1.6115 -2.5665 -2.9320 -3.1351
 270  0.789883  3.6508  0.8618  3.0303  0.4992 -1.6558 -2.6270 -2.9988 -3.2057
 271  0.789889  3.6490  0.8276  3.0575  0.4974 -1.6982 -2.6856 -3.0637 -3.2746
 272  0.789894  3.6473  0.7942  3.0840  0.4975 -1.7388 -2.7424 -3.1269 -3.3416
 273  0.789900  3.6456  0.7613  3.1102  0.4990 -1.7782 -2.7981 -3.1891 -3.4077
 274  0.789905  3.6440  0.7290  3.1358  0.5017 -1.8162 -2.8524 -3.2498 -3.4722
 275  0.789909  3.6423  0.6976  3.1607  0.5062 -1.8523 -2.9047 -3.3085 -3.5348
 276  0.789914  3.6408  0.6669  3.1850  0.5118 -1.8871 -2.9555 -3.3657 -3.5958
 277  0.789918  3.6392  0.6370  3.2088  0.5182 -1.9205 -3.0048 -3.4214 -3.6553
 278  0.789922  3.6378  0.6086  3.2315  0.5247 -1.9522 -3.0518 -3.4744 -3.7120
 279  0.790154  3.6366  0.5845  3.2509  0.5289 -1.9799 -3.0923 -3.5201 -3.7607
