#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2453 1.4887E-04 1.4887E-04  -2.10   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  84  0.651782  3.7627  4.6097 -0.3533  6.8986  6.0395  5.6373  5.5042  5.4653
  85  0.656453  3.7655  4.6010 -0.3306  6.8209  5.9738  5.5814  5.4530  5.4173
  86  0.661067  3.7682  4.5921 -0.3077  6.7455  5.9091  5.5256  5.4015  5.3690
  87  0.665626  3.7709  4.5830 -0.2850  6.6718  5.8448  5.4699  5.3499  5.3205
  88  0.670130  3.7735  4.5738 -0.2621  6.5989  5.7807  5.4143  5.2984  5.2719
  89  0.674578  3.7761  4.5643 -0.2394  6.5268  5.7168  5.3587  5.2469  5.2234
  90  0.678970  3.7788  4.5546 -0.2165  6.4554  5.6530  5.3031  5.1953  5.1748
  91  0.683302  3.7813  4.5447 -0.1936  6.3847  5.5892  5.2475  5.1437  5.1262
  92  0.687574  3.7838  4.5345 -0.1707  6.3147  5.5255  5.1918  5.0919  5.0772
  93  0.691782  3.7863  4.5241 -0.1477  6.2457  5.4618  5.1358  5.0399  5.0281
  94  0.695924  3.7887  4.5132 -0.1245  6.1777  5.3980  5.0797  4.9875  4.9785
  95  0.699998  3.7911  4.5021 -0.1013  6.1105  5.3342  5.0232  4.9346  4.9284
  96  0.703990  3.7933  4.4905 -0.0781  6.0440  5.2705  4.9665  4.8816  4.8781
  97  0.707889  3.7957  4.4786 -0.0548  5.9782  5.2070  4.9098  4.8284  4.8275
  98  0.711688  3.7978  4.4664 -0.0316  5.9127  5.1436  4.8534  4.7753  4.7770
  99  0.715383  3.7999  4.4539 -0.0084  5.8478  5.0805  4.7971  4.7225  4.7267
 100  0.718972  3.8019  4.4410  0.0148  5.7832  5.0176  4.7414  4.6703  4.6769
 101  0.722452  3.8039  4.4278  0.0378  5.7196  4.9551  4.6858  4.6179  4.6269
 102  0.725822  3.8057  4.4141  0.0609  5.6575  4.8931  4.6301  4.5653  4.5765
 103  0.729081  3.8074  4.4002  0.0836  5.5966  4.8317  4.5743  4.5124  4.5258
 104  0.732231  3.8090  4.3859  0.1064  5.5373  4.7709  4.5183  4.4590  4.4744
 105  0.735274  3.8106  4.3712  0.1290  5.4790  4.7107  4.4626  4.4057  4.4229
 106  0.738213  3.8121  4.3562  0.1514  5.4216  4.6509  4.4071  4.3525  4.3714
 107  0.741047  3.8134  4.3409  0.1737  5.3650  4.5919  4.3519  4.2994  4.3200
 108  0.743786  3.8146  4.3253  0.1958  5.3092  4.5333  4.2971  4.2467  4.2687
 109  0.746433  3.8157  4.3094  0.2177  5.2541  4.4753  4.2429  4.1943  4.2178
 110  0.748996  3.8167  4.2932  0.2395  5.1999  4.4179  4.1891  4.1423  4.1670
 111  0.751480  3.8176  4.2767  0.2611  5.1464  4.3610  4.1355  4.0904  4.1163
 112  0.752161  3.8178  4.2720  0.2672  5.1316  4.3453  4.1207  4.0760  4.1023
 113  0.752840  3.8181  4.2672  0.2733  5.1165  4.3292  4.1056  4.0613  4.0879
 114  0.753517  3.8183  4.2625  0.2793  5.1017  4.3134  4.0906  4.0468  4.0736
 115  0.754190  3.8186  4.2577  0.2855  5.0865  4.2973  4.0754  4.0320  4.0592
 116  0.754858  3.8189  4.2530  0.2917  5.0709  4.2806  4.0598  4.0169  4.0444
 117  0.755523  3.8191  4.2482  0.2980  5.0555  4.2641  4.0443  4.0019  4.0298
 118  0.756184  3.8195  4.2435  0.3045  5.0396  4.2471  4.0285  3.9867  4.0151
 119  0.756841  3.8198  4.2388  0.3109  5.0237  4.2300  4.0125  3.9715  4.0002
 120  0.757495  3.8202  4.2341  0.3174  5.0075  4.2126  3.9966  3.9560  3.9853
 121  0.758147  3.8206  4.2294  0.3239  4.9913  4.1952  3.9805  3.9406  3.9703
 122  0.758793  3.8210  4.2247  0.3306  4.9748  4.1775  3.9640  3.9248  3.9551
 123  0.759437  3.8213  4.2198  0.3373  4.9584  4.1597  3.9475  3.9089  3.9396
 124  0.760077  3.8216  4.2147  0.3440  4.9417  4.1418  3.9307  3.8927  3.9239
 125  0.760711  3.8219  4.2093  0.3509  4.9249  4.1238  3.9137  3.8762  3.9077
 126  0.761340  3.8222  4.2037  0.3578  4.9080  4.1057  3.8964  3.8594  3.8912
 127  0.761964  3.8224  4.1979  0.3648  4.8911  4.0874  3.8789  3.8424  3.8744
 128  0.762582  3.8225  4.1918  0.3719  4.8739  4.0690  3.8612  3.8250  3.8573
 129  0.763197  3.8227  4.1856  0.3790  4.8567  4.0505  3.8433  3.8074  3.8398
 130  0.763806  3.8228  4.1792  0.3863  4.8393  4.0319  3.8252  3.7895  3.8222
 131  0.764410  3.8228  4.1724  0.3936  4.8217  4.0132  3.8069  3.7714  3.8042
 132  0.765008  3.8229  4.1656  0.4009  4.8041  3.9944  3.7885  3.7531  3.7859
 133  0.765601  3.8229  4.1585  0.4083  4.7864  3.9754  3.7698  3.7345  3.7674
 134  0.766189  3.8228  4.1513  0.4158  4.7685  3.9564  3.7509  3.7158  3.7486
 135  0.766771  3.8228  4.1438  0.4234  4.7506  3.9373  3.7319  3.6967  3.7296
 136  0.767345  3.8226  4.1360  0.4310  4.7325  3.9181  3.7127  3.6774  3.7102
 137  0.767914  3.8225  4.1280  0.4387  4.7143  3.8988  3.6932  3.6578  3.6904
 138  0.768474  3.8224  4.1197  0.4465  4.6960  3.8794  3.6736  3.6380  3.6703
 139  0.769028  3.8221  4.1113  0.4544  4.6777  3.8601  3.6536  3.6178  3.6499
 140  0.769574  3.8218  4.1024  0.4623  4.6591  3.8405  3.6336  3.5974  3.6291
 141  0.770112  3.8214  4.0933  0.4703  4.6405  3.8209  3.6133  3.5766  3.6080
 142  0.770642  3.8210  4.0839  0.4783  4.6219  3.8014  3.5928  3.5556  3.5864
 143  0.771162  3.8206  4.0742  0.4865  4.6030  3.7817  3.5719  3.5340  3.5644
 144  0.771673  3.8200  4.0642  0.4947  4.5840  3.7621  3.5508  3.5121  3.5418
 145  0.772174  3.8194  4.0538  0.5029  4.5649  3.7424  3.5294  3.4898  3.5187
 146  0.772666  3.8187  4.0430  0.5112  4.5457  3.7228  3.5076  3.4670  3.4951
 147  0.773146  3.8180  4.0319  0.5196  4.5263  3.7032  3.4857  3.4439  3.4711
 148  0.773615  3.8172  4.0202  0.5281  4.5070  3.6836  3.4634  3.4203  3.4464
 149  0.774073  3.8162  4.0083  0.5366  4.4877  3.6641  3.4408  3.3962  3.4211
 150  0.774518  3.8151  3.9958  0.5452  4.4684  3.6448  3.4181  3.3718  3.3955
 151  0.774951  3.8140  3.9827  0.5538  4.4494  3.6256  3.3953  3.3472  3.3695
 152  0.775371  3.8127  3.9692  0.5624  4.4309  3.6065  3.3728  3.3228  3.3436
 153  0.775778  3.8113  3.9551  0.5712  4.4128  3.5876  3.3503  3.2982  3.3173
 154  0.776171  3.8098  3.9405  0.5799  4.3951  3.5689  3.3278  3.2734  3.2909
 155  0.776551  3.8081  3.9253  0.5887  4.3778  3.5504  3.3052  3.2485  3.2641
 156  0.776917  3.8064  3.9097  0.5975  4.3606  3.5322  3.2825  3.2233  3.2366
 157  0.777269  3.8045  3.8934  0.6064  4.3437  3.5143  3.2596  3.1977  3.2088
 158  0.777609  3.8025  3.8766  0.6152  4.3271  3.4968  3.2368  3.1718  3.1805
 159  0.777935  3.8002  3.8593  0.6241  4.3112  3.4797  3.2139  3.1457  3.1519
 160  0.778247  3.7980  3.8413  0.6329  4.2959  3.4630  3.1911  3.1195  3.1230
 161  0.778548  3.7955  3.8228  0.6418  4.2815  3.4468  3.1682  3.0930  3.0936
 162  0.778781  3.7932  3.8069  0.6488  4.2712  3.4347  3.1499  3.0713  3.0691
 163  0.779010  3.7907  3.7899  0.6560  4.2619  3.4233  3.1309  3.0483  3.0432
 164  0.779237  3.7881  3.7719  0.6632  4.2537  3.4124  3.1114  3.0244  3.0160
 165  0.779461  3.7852  3.7535  0.6707  4.2459  3.4013  3.0917  3.0003  2.9885
 166  0.779684  3.7824  3.7346  0.6782  4.2387  3.3901  3.0719  2.9761  2.9610
 167  0.779902  3.7794  3.7152  0.6859  4.2325  3.3790  3.0518  2.9514  2.9328
 168  0.780117  3.7760  3.6941  0.6935  4.2300  3.3695  3.0314  2.9255  2.9029
 169  0.780327  3.7725  3.6726  0.7013  4.2286  3.3602  3.0108  2.8993  2.8725
 170  0.780536  3.7693  3.6515  0.7094  4.2257  3.3499  2.9902  2.8735  2.8428
 171  0.780743  3.7664  3.6315  0.7177  4.2211  3.3379  2.9691  2.8477  2.8135
 172  0.780945  3.7637  3.6123  0.7263  4.2150  3.3246  2.9473  2.8218  2.7844
 173  0.781143  3.7611  3.5934  0.7352  4.2077  3.3100  2.9249  2.7954  2.7550
 174  0.781333  3.7588  3.5748  0.7445  4.1993  3.2942  2.9017  2.7686  2.7254
 175  0.781515  3.7566  3.5565  0.7541  4.1895  3.2771  2.8778  2.7412  2.6954
 176  0.781689  3.7545  3.5386  0.7640  4.1782  3.2586  2.8531  2.7135  2.6653
 177  0.781854  3.7528  3.5212  0.7743  4.1654  3.2390  2.8277  2.6852  2.6348
 178  0.782013  3.7511  3.5042  0.7848  4.1510  3.2181  2.8016  2.6565  2.6042
 179  0.782165  3.7496  3.4877  0.7955  4.1360  3.1967  2.7751  2.6275  2.5733
 180  0.782312  3.7482  3.4715  0.8063  4.1202  3.1747  2.7479  2.5979  2.5420
 181  0.782454  3.7471  3.4556  0.8173  4.1033  3.1520  2.7204  2.5682  2.5107
 182  0.782611  3.7458  3.4381  0.8299  4.0828  3.1253  2.6889  2.5344  2.4753
 183  0.782766  3.7447  3.4207  0.8428  4.0607  3.0974  2.6567  2.5001  2.4396
 184  0.782919  3.7435  3.4033  0.8560  4.0372  3.0686  2.6239  2.4653  2.4035
 185  0.783072  3.7426  3.3862  0.8694  4.0123  3.0387  2.5905  2.4303  2.3672
 186  0.783223  3.7417  3.3692  0.8829  3.9865  3.0081  2.5567  2.3951  2.3309
 187  0.783373  3.7409  3.3522  0.8966  3.9596  2.9769  2.5227  2.3597  2.2945
 188  0.783522  3.7401  3.3354  0.9105  3.9319  2.9451  2.4884  2.3241  2.2579
 189  0.783671  3.7395  3.3187  0.9245  3.9035  2.9128  2.4538  2.2884  2.2213
 190  0.783819  3.7387  3.3020  0.9385  3.8746  2.8801  2.4190  2.2526  2.1847
 191  0.783967  3.7381  3.2855  0.9526  3.8450  2.8471  2.3840  2.2166  2.1479
 192  0.784114  3.7375  3.2690  0.9667  3.8150  2.8138  2.3488  2.1805  2.1112
 193  0.784260  3.7370  3.2526  0.9809  3.7847  2.7803  2.3136  2.1444  2.0743
 194  0.784407  3.7364  3.2363  0.9953  3.7542  2.7466  2.2782  2.1083  2.0375
 195  0.784554  3.7359  3.2201  1.0095  3.7233  2.7126  2.2428  2.0721  2.0007
 196  0.784699  3.7354  3.2038  1.0239  3.6921  2.6785  2.2072  2.0357  1.9637
 197  0.784846  3.7349  3.1875  1.0384  3.6605  2.6440  2.1713  1.9991  1.9266
 198  0.784990  3.7345  3.1712  1.0529  3.6286  2.6092  2.1352  1.9623  1.8892
 199  0.785133  3.7340  3.1547  1.0676  3.5963  2.5741  2.0987  1.9251  1.8515
 200  0.785277  3.7336  3.1382  1.0824  3.5638  2.5387  2.0621  1.8879  1.8137
 201  0.785419  3.7332  3.1218  1.0973  3.5309  2.5031  2.0252  1.8504  1.7757
 202  0.785561  3.7327  3.1051  1.1123  3.4976  2.4671  1.9880  1.8126  1.7373
 203  0.785700  3.7323  3.0883  1.1275  3.4637  2.4303  1.9501  1.7741  1.6984
 204  0.785834  3.7319  3.0709  1.1433  3.4284  2.3923  1.9109  1.7343  1.6580
 205  0.785965  3.7315  3.0531  1.1595  3.3926  2.3534  1.8708  1.6936  1.6168
 206  0.786092  3.7310  3.0349  1.1760  3.3558  2.3136  1.8297  1.6519  1.5747
 207  0.786216  3.7305  3.0162  1.1928  3.3188  2.2733  1.7881  1.6095  1.5317
 208  0.786338  3.7301  2.9974  1.2100  3.2810  2.2323  1.7457  1.5665  1.4880
 209  0.786456  3.7296  2.9782  1.2272  3.2429  2.1907  1.7027  1.5227  1.4437
 210  0.786570  3.7291  2.9585  1.2449  3.2045  2.1486  1.6588  1.4781  1.3984
 211  0.786682  3.7286  2.9384  1.2629  3.1659  2.1060  1.6144  1.4327  1.3524
 212  0.786790  3.7280  2.9182  1.2810  3.1265  2.0627  1.5693  1.3868  1.3058
 213  0.786895  3.7274  2.8976  1.2994  3.0872  2.0191  1.5237  1.3402  1.2584
 214  0.786997  3.7268  2.8766  1.3180  3.0476  1.9752  1.4776  1.2931  1.2105
 215  0.787096  3.7263  2.8558  1.3368  3.0068  1.9303  1.4308  1.2454  1.1622
 216  0.787192  3.7257  2.8345  1.3558  2.9663  1.8854  1.3837  1.1973  1.1133
 217  0.787213  3.7256  2.8296  1.3601  2.9577  1.8754  1.3731  1.1864  1.1022
 218  0.787234  3.7255  2.8248  1.3643  2.9486  1.8654  1.3625  1.1756  1.0911
 219  0.787255  3.7253  2.8200  1.3687  2.9392  1.8550  1.3518  1.1646  1.0800
 220  0.787275  3.7252  2.8151  1.3730  2.9298  1.8447  1.3410  1.1536  1.0688
 221  0.787296  3.7251  2.8103  1.3773  2.9205  1.8344  1.3301  1.1425  1.0576
 222  0.787317  3.7249  2.8054  1.3818  2.9113  1.8241  1.3193  1.1315  1.0464
 223  0.787337  3.7248  2.8006  1.3861  2.9018  1.8137  1.3084  1.1204  1.0351
 224  0.787357  3.7247  2.7956  1.3906  2.8925  1.8032  1.2975  1.1091  1.0237
 225  0.787378  3.7245  2.7906  1.3950  2.8832  1.7928  1.2865  1.0979  1.0123
 226  0.787398  3.7244  2.7856  1.3994  2.8739  1.7824  1.2755  1.0866  1.0008
 227  0.787585  3.7230  2.7374  1.4423  2.7835  1.6813  1.1690  0.9778  0.8902
 228  0.787755  3.7216  2.6894  1.4848  2.6954  1.5819  1.0641  0.8701  0.7807
 229  0.787910  3.7202  2.6417  1.5270  2.6072  1.4824  0.9592  0.7629  0.6716
 230  0.788059  3.7188  2.5920  1.5713  2.5148  1.3783  0.8498  0.6509  0.5578
 231  0.788196  3.7174  2.5412  1.6161  2.4231  1.2736  0.7390  0.5377  0.4424
 232  0.788316  3.7159  2.4931  1.6584  2.3369  1.1748  0.6346  0.4306  0.3335
 233  0.788431  3.7143  2.4428  1.7026  2.2478  1.0721  0.5257  0.3190  0.2198
 234  0.788531  3.7128  2.3947  1.7445  2.1648  0.9753  0.4227  0.2132  0.1119
 235  0.788629  3.7110  2.3434  1.7888  2.0792  0.8739  0.3140  0.1013 -0.0024
 236  0.788715  3.7093  2.2941  1.8315  1.9969  0.7761  0.2091 -0.0067 -0.1127
 237  0.788795  3.7077  2.2450  1.8740  1.9166  0.6794  0.1048 -0.1143 -0.2226
 238  0.788869  3.7060  2.1955  1.9167  1.8374  0.5828  0.0000 -0.2224 -0.3332
 239  0.788935  3.7044  2.1475  1.9582  1.7615  0.4895 -0.1017 -0.3277 -0.4408
 240  0.788997  3.7026  2.0986  2.0004  1.6853  0.3950 -0.2053 -0.4349 -0.5505
 241  0.789054  3.7010  2.0515  2.0411  1.6126  0.3044 -0.3048 -0.5380 -0.6561
 242  0.789105  3.6994  2.0052  2.0809  1.5413  0.2160 -0.4020 -0.6387 -0.7591
 243  0.789151  3.6978  1.9600  2.1195  1.4727  0.1308 -0.4960 -0.7362 -0.8592
 244  0.789196  3.6962  1.9172  2.1559  1.4084  0.0507 -0.5845 -0.8281 -0.9536
 245  0.789236  3.6949  1.8841  2.1843  1.3581 -0.0119 -0.6533 -0.8995 -1.0269
 246  0.789276  3.6944  1.8676  2.1989  1.3306 -0.0449 -0.6890 -0.9363 -1.0643
 247  0.789316  3.6935  1.8387  2.2239  1.2852 -0.1005 -0.7499 -0.9992 -1.1288
 248  0.789353  3.6915  1.7882  2.2666  1.2143 -0.1922 -0.8527 -1.1063 -1.2391
 249  0.789386  3.6897  1.7401  2.3072  1.1494 -0.2796 -0.9507 -1.2085 -1.3443
 250  0.789418  3.6880  1.6956  2.3450  1.0919 -0.3599 -1.0412 -1.3030 -1.4415
 251  0.789446  3.6864  1.6537  2.3805  1.0392 -0.4354 -1.1265 -1.3921 -1.5331
 252  0.789472  3.6846  1.6071  2.4199  0.9821 -0.5184 -1.2208 -1.4908 -1.6349
 253  0.789497  3.6828  1.5603  2.4595  0.9260 -0.6017 -1.3155 -1.5900 -1.7370
 254  0.789519  3.6810  1.5147  2.4981  0.8729 -0.6820 -1.4076 -1.6866 -1.8365
 255  0.789539  3.6792  1.4693  2.5361  0.8246 -0.7596 -1.4976 -1.7814 -1.9345
 256  0.789560  3.6774  1.4251  2.5730  0.7798 -0.8341 -1.5849 -1.8736 -2.0298
 257  0.789577  3.6755  1.3813  2.6096  0.7380 -0.9070 -1.6713 -1.9650 -2.1244
 258  0.789593  3.6737  1.3385  2.6450  0.6999 -0.9769 -1.7548 -2.0537 -2.2162
 259  0.789608  3.6719  1.2965  2.6799  0.6643 -1.0447 -1.8365 -2.1407 -2.3064
 260  0.789621  3.6702  1.2553  2.7140  0.6314 -1.1102 -1.9160 -2.2255 -2.3945
 261  0.789633  3.6684  1.2151  2.7474  0.6009 -1.1737 -1.9935 -2.3083 -2.4806
 262  0.789645  3.6667  1.1751  2.7804  0.5729 -1.2356 -2.0699 -2.3901 -2.5658
 263  0.789655  3.6650  1.1363  2.8123  0.5473 -1.2952 -2.1435 -2.4692 -2.6482
 264  0.789666  3.6633  1.0980  2.8440  0.5239 -1.3531 -2.2159 -2.5470 -2.7293
 265  0.789675  3.6617  1.0605  2.8748  0.5025 -1.4091 -2.2864 -2.6230 -2.8086
 266  0.789683  3.6600  1.0236  2.9051  0.4834 -1.4633 -2.3551 -2.6975 -2.8864
 267  0.789692  3.6583  0.9874  2.9347  0.4678 -1.5149 -2.4214 -2.7695 -2.9618
 268  0.789699  3.6566  0.9514  2.9638  0.4549 -1.5648 -2.4866 -2.8405 -3.0364
 269  0.789706  3.6549  0.9162  2.9923  0.4447 -1.6125 -2.5496 -2.9094 -3.1090
 270  0.789713  3.6532  0.8813  3.0203  0.4371 -1.6584 -2.6112 -2.9771 -3.1804
 271  0.789719  3.6515  0.8472  3.0477  0.4320 -1.7023 -2.6710 -3.0430 -3.2501
 272  0.789725  3.6498  0.8138  3.0744  0.4287 -1.7444 -2.7289 -3.1072 -3.3179
 273  0.789731  3.6482  0.7809  3.1008  0.4270 -1.7852 -2.7857 -3.1702 -3.3847
 274  0.789736  3.6466  0.7486  3.1266  0.4265 -1.8247 -2.8412 -3.2319 -3.4501
 275  0.789740  3.6450  0.7173  3.1517  0.4279 -1.8621 -2.8946 -3.2916 -3.5136
 276  0.789745  3.6435  0.6865  3.1762  0.4304 -1.8984 -2.9466 -3.3499 -3.5755
 277  0.789749  3.6420  0.6566  3.2002  0.4338 -1.9331 -2.9970 -3.4066 -3.6359
 278  0.789753  3.6406  0.6282  3.2231  0.4373 -1.9661 -3.0451 -3.4606 -3.6935
 279  0.789981  3.6395  0.6041  3.2427  0.4391 -1.9949 -3.0865 -3.5070 -3.7429
