#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 6.6505E-05 6.6505E-05  -2.45   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  40  0.394465  3.6418  4.9471 -1.3926 11.3069  9.3610  8.4158  8.0335  7.8190
  41  0.400165  3.6429  4.9395 -1.3742 11.2376  9.3047  8.3661  7.9865  7.7740
  42  0.407978  3.6445  4.9299 -1.3499 11.1433  9.2293  8.2997  7.9242  7.7142
  43  0.421096  3.6476  4.9151 -1.3089 10.9773  9.0995  8.1870  7.8187  7.6139
  44  0.435665  3.6517  4.8984 -1.2611 10.7746  8.9454  8.0547  7.6957  7.4975
  45  0.451481  3.6566  4.8795 -1.2071 10.5384  8.7697  7.9046  7.5568  7.3665
  46  0.462440  3.6603  4.8655 -1.1678 10.3633  8.6412  7.7953  7.4559  7.2716
  47  0.473428  3.6645  4.8512 -1.1266 10.1766  8.5055  7.6808  7.3508  7.1731
  48  0.483536  3.6686  4.8378 -1.0877  9.9982  8.3765  7.5725  7.2518  7.0806
  49  0.493660  3.6731  4.8250 -1.0479  9.8121  8.2434  7.4619  7.1513  6.9871
  50  0.503230  3.6776  4.8132 -1.0097  9.6295  8.1143  7.3556  7.0551  6.8980
  51  0.511533  3.6817  4.8032 -0.9760  9.4670  8.0004  7.2621  6.9708  6.8201
  52  0.516176  3.6841  4.7976 -0.9568  9.3737  7.9352  7.2091  6.9232  6.7763
  53  0.520631  3.6865  4.7923 -0.9381  9.2829  7.8720  7.1576  6.8771  6.7339
  54  0.524988  3.6890  4.7871 -0.9196  9.1927  7.8093  7.1069  6.8317  6.6922
  55  0.529299  3.6913  4.7820 -0.9013  9.1046  7.7476  7.0567  6.7867  6.6508
  56  0.533619  3.6939  4.7769 -0.8827  9.0153  7.6851  7.0061  6.7414  6.6092
  57  0.537993  3.6964  4.7717 -0.8639  8.9261  7.6222  6.9550  6.6957  6.5672
  58  0.542442  3.6990  4.7665 -0.8447  8.8352  7.5581  6.9030  6.6492  6.5247
  59  0.546975  3.7017  4.7612 -0.8250  8.7429  7.4933  6.8504  6.6022  6.4813
  60  0.551594  3.7045  4.7557 -0.8050  8.6499  7.4275  6.7971  6.5543  6.4373
  61  0.556241  3.7072  4.7502 -0.7848  8.5566  7.3613  6.7433  6.5062  6.3930
  62  0.560882  3.7100  4.7446 -0.7645  8.4637  7.2947  6.6894  6.4579  6.3488
  63  0.565495  3.7128  4.7391 -0.7441  8.3719  7.2284  6.6357  6.4099  6.3048
  64  0.570076  3.7156  4.7336 -0.7238  8.2815  7.1626  6.5823  6.3622  6.2610
  65  0.574603  3.7185  4.7281 -0.7036  8.1926  7.0975  6.5296  6.3152  6.2179
  66  0.579066  3.7212  4.7226 -0.6836  8.1062  7.0337  6.4777  6.2688  6.1753
  67  0.583458  3.7240  4.7172 -0.6640  8.0223  6.9712  6.4268  6.2232  6.1334
  68  0.587762  3.7267  4.7116 -0.6446  7.9416  6.9107  6.3770  6.1783  6.0920
  69  0.591983  3.7293  4.7062 -0.6255  7.8638  6.8516  6.3283  6.1342  6.0513
  70  0.596106  3.7318  4.7007 -0.6069  7.7889  6.7944  6.2808  6.0912  6.0114
  71  0.600127  3.7343  4.6954 -0.5886  7.7169  6.7388  6.2344  6.0492  5.9725
  72  0.604040  3.7367  4.6900 -0.5708  7.6475  6.6846  6.1893  6.0082  5.9345
  73  0.607853  3.7391  4.6847 -0.5534  7.5803  6.6318  6.1452  5.9682  5.8974
  74  0.611572  3.7413  4.6793 -0.5363  7.5151  6.5801  6.1020  5.9292  5.8612
  75  0.615200  3.7435  4.6740 -0.5195  7.4516  6.5295  6.0599  5.8910  5.8260
  76  0.618745  3.7457  4.6688 -0.5030  7.3900  6.4800  6.0186  5.8536  5.7914
  77  0.622211  3.7478  4.6635 -0.4868  7.3303  6.4317  5.9781  5.8169  5.7573
  78  0.625609  3.7499  4.6581 -0.4708  7.2730  6.3848  5.9383  5.7807  5.7235
  79  0.628933  3.7519  4.6528 -0.4551  7.2173  6.3389  5.8993  5.7449  5.6902
  80  0.632192  3.7539  4.6475 -0.4398  7.1629  6.2937  5.8610  5.7099  5.6576
  81  0.635392  3.7559  4.6422 -0.4245  7.1095  6.2493  5.8232  5.6755  5.6255
  82  0.640064  3.7587  4.6343 -0.4022  7.0307  6.1838  5.7682  5.6255  5.5791
  83  0.644753  3.7615  4.6261 -0.3795  6.9518  6.1177  5.7127  5.5752  5.5324
  84  0.649457  3.7643  4.6176 -0.3566  6.8739  6.0517  5.6568  5.5242  5.4849
  85  0.654159  3.7671  4.6090 -0.3337  6.7977  5.9859  5.6004  5.4724  5.4364
  86  0.658826  3.7699  4.6000 -0.3105  6.7229  5.9205  5.5438  5.4202  5.3875
  87  0.663453  3.7727  4.5909 -0.2874  6.6492  5.8549  5.4870  5.3678  5.3383
  88  0.668038  3.7753  4.5816 -0.2640  6.5764  5.7895  5.4301  5.3153  5.2889
  89  0.672576  3.7780  4.5720 -0.2407  6.5042  5.7241  5.3732  5.2626  5.2393
  90  0.677064  3.7807  4.5621 -0.2173  6.4325  5.6588  5.3161  5.2097  5.1896
  91  0.681498  3.7834  4.5521 -0.1938  6.3612  5.5933  5.2591  5.1567  5.1397
  92  0.685875  3.7860  4.5417 -0.1702  6.2904  5.5278  5.2017  5.1035  5.0894
  93  0.690192  3.7886  4.5309 -0.1465  6.2203  5.4622  5.1440  5.0499  5.0389
  94  0.694444  3.7911  4.5198 -0.1226  6.1510  5.3963  5.0860  4.9958  4.9878
  95  0.698629  3.7935  4.5083 -0.0986  6.0827  5.3303  5.0274  4.9411  4.9359
  96  0.702742  3.7959  4.4964 -0.0744  6.0149  5.2643  4.9685  4.8859  4.8836
  97  0.706769  3.7983  4.4840 -0.0502  5.9473  5.1981  4.9095  4.8307  4.8312
  98  0.710700  3.8006  4.4712 -0.0259  5.8790  5.1318  4.8511  4.7761  4.7794
  99  0.714527  3.8028  4.4581 -0.0016  5.8109  5.0655  4.7929  4.7216  4.7277
 100  0.718245  3.8049  4.4445  0.0228  5.7438  4.9996  4.7345  4.6670  4.6756
 101  0.721848  3.8070  4.4304  0.0470  5.6787  4.9339  4.6755  4.6113  4.6224
 102  0.725337  3.8089  4.4160  0.0712  5.6153  4.8688  4.6160  4.5548  4.5683
 103  0.728708  3.8106  4.4012  0.0953  5.5529  4.8040  4.5564  4.4981  4.5139
 104  0.731963  3.8123  4.3859  0.1194  5.4914  4.7397  4.4970  4.4413  4.4592
 105  0.735103  3.8140  4.3703  0.1433  5.4303  4.6759  4.4378  4.3847  4.4045
 106  0.738131  3.8155  4.3543  0.1671  5.3700  4.6126  4.3789  4.3282  4.3498
 107  0.741048  3.8168  4.3378  0.1907  5.3103  4.5498  4.3202  4.2717  4.2951
 108  0.743859  3.8181  4.3212  0.2142  5.2514  4.4875  4.2619  4.2156  4.2404
 109  0.746569  3.8193  4.3041  0.2375  5.1933  4.4259  4.2040  4.1596  4.1860
 110  0.749183  3.8204  4.2866  0.2607  5.1361  4.3649  4.1466  4.1040  4.1318
 111  0.751708  3.8213  4.2688  0.2837  5.0796  4.3043  4.0894  4.0486  4.0776
 112  0.752395  3.8215  4.2638  0.2901  5.0640  4.2876  4.0736  4.0332  4.0626
 113  0.753079  3.8218  4.2586  0.2966  5.0483  4.2706  4.0576  4.0176  4.0472
 114  0.753761  3.8220  4.2536  0.3030  5.0327  4.2538  4.0416  4.0022  4.0321
 115  0.754440  3.8222  4.2484  0.3095  5.0169  4.2369  4.0256  3.9866  4.0168
 116  0.755118  3.8225  4.2431  0.3160  5.0008  4.2197  4.0092  3.9706  4.0012
 117  0.755792  3.8227  4.2379  0.3226  4.9850  4.2026  3.9930  3.9548  3.9857
 118  0.756462  3.8229  4.2326  0.3292  4.9690  4.1854  3.9767  3.9389  3.9701
 119  0.757131  3.8231  4.2272  0.3359  4.9525  4.1676  3.9598  3.9227  3.9542
 120  0.757794  3.8234  4.2219  0.3426  4.9362  4.1499  3.9432  3.9065  3.9383
 121  0.758450  3.8237  4.2165  0.3494  4.9197  4.1322  3.9264  3.8902  3.9224
 122  0.759098  3.8241  4.2113  0.3565  4.9024  4.1134  3.9090  3.8734  3.9061
 123  0.759742  3.8244  4.2061  0.3635  4.8854  4.0948  3.8917  3.8567  3.8899
 124  0.760381  3.8248  4.2010  0.3706  4.8680  4.0757  3.8742  3.8399  3.8737
 125  0.761016  3.8252  4.1958  0.3778  4.8505  4.0565  3.8565  3.8231  3.8574
 126  0.761646  3.8257  4.1908  0.3850  4.8328  4.0371  3.8386  3.8060  3.8409
 127  0.762273  3.8261  4.1855  0.3923  4.8151  4.0177  3.8205  3.7887  3.8241
 128  0.762895  3.8264  4.1800  0.3996  4.7972  3.9981  3.8022  3.7711  3.8069
 129  0.763512  3.8267  4.1740  0.4071  4.7792  3.9786  3.7836  3.7530  3.7892
 130  0.764121  3.8269  4.1675  0.4147  4.7611  3.9590  3.7648  3.7346  3.7710
 131  0.764723  3.8270  4.1607  0.4222  4.7428  3.9393  3.7456  3.7157  3.7523
 132  0.765318  3.8271  4.1535  0.4299  4.7243  3.9196  3.7264  3.6965  3.7333
 133  0.765906  3.8271  4.1462  0.4377  4.7057  3.8996  3.7068  3.6771  3.7139
 134  0.766490  3.8271  4.1388  0.4456  4.6871  3.8797  3.6870  3.6575  3.6944
 135  0.767067  3.8271  4.1310  0.4535  4.6683  3.8596  3.6671  3.6377  3.6746
 136  0.767636  3.8270  4.1231  0.4615  4.6494  3.8394  3.6471  3.6176  3.6545
 137  0.768199  3.8269  4.1151  0.4695  4.6303  3.8191  3.6268  3.5972  3.6340
 138  0.768754  3.8268  4.1066  0.4776  4.6111  3.7987  3.6062  3.5767  3.6132
 139  0.769302  3.8266  4.0978  0.4857  4.5919  3.7784  3.5855  3.5557  3.5920
 140  0.769841  3.8263  4.0887  0.4941  4.5724  3.7580  3.5646  3.5344  3.5704
 141  0.770371  3.8259  4.0792  0.5023  4.5528  3.7374  3.5434  3.5127  3.5484
 142  0.770892  3.8255  4.0696  0.5108  4.5333  3.7170  3.5220  3.4909  3.5260
 143  0.771404  3.8251  4.0595  0.5192  4.5133  3.6964  3.5002  3.4684  3.5030
 144  0.771907  3.8245  4.0491  0.5278  4.4933  3.6758  3.4782  3.4455  3.4795
 145  0.772400  3.8239  4.0383  0.5363  4.4731  3.6552  3.4558  3.4223  3.4554
 146  0.772881  3.8232  4.0272  0.5450  4.4528  3.6348  3.4331  3.3986  3.4309
 147  0.773352  3.8224  4.0156  0.5537  4.4323  3.6142  3.4103  3.3744  3.4058
 148  0.773811  3.8216  4.0035  0.5626  4.4119  3.5938  3.3870  3.3498  3.3801
 149  0.774258  3.8206  3.9911  0.5714  4.3913  3.5735  3.3635  3.3247  3.3537
 150  0.774691  3.8195  3.9780  0.5804  4.3708  3.5534  3.3399  3.2993  3.3270
 151  0.775112  3.8182  3.9643  0.5893  4.3505  3.5334  3.3164  3.2739  3.3001
 152  0.775520  3.8169  3.9502  0.5983  4.3308  3.5135  3.2931  3.2486  3.2732
 153  0.775914  3.8154  3.9356  0.6074  4.3114  3.4939  3.2698  3.2232  3.2461
 154  0.776293  3.8138  3.9203  0.6165  4.2924  3.4744  3.2465  3.1976  3.2186
 155  0.776659  3.8121  3.9045  0.6256  4.2737  3.4552  3.2231  3.1719  3.1908
 156  0.777010  3.8102  3.8881  0.6348  4.2552  3.4363  3.1995  3.1454  3.1622
 157  0.777347  3.8083  3.8711  0.6439  4.2370  3.4179  3.1758  3.1188  3.1331
 158  0.777670  3.8062  3.8535  0.6531  4.2191  3.3997  3.1520  3.0918  3.1037
 159  0.777980  3.8038  3.8353  0.6623  4.2016  3.3820  3.1283  3.0647  3.0739
 160  0.778276  3.8014  3.8166  0.6715  4.1844  3.3646  3.1047  3.0375  3.0437
 161  0.778559  3.7988  3.7973  0.6807  4.1680  3.3478  3.0811  3.0101  3.0133
 162  0.778762  3.7969  3.7828  0.6875  4.1565  3.3355  3.0636  2.9897  2.9904
 163  0.778962  3.7947  3.7673  0.6944  4.1454  3.3234  3.0458  2.9686  2.9668
 164  0.779159  3.7925  3.7512  0.7014  4.1347  3.3115  3.0275  2.9468  2.9422
 165  0.779353  3.7899  3.7342  0.7087  4.1250  3.3003  3.0085  2.9237  2.9160
 166  0.779546  3.7872  3.7160  0.7159  4.1164  3.2898  2.9888  2.8994  2.8885
 167  0.779734  3.7843  3.6974  0.7233  4.1083  3.2792  2.9689  2.8749  2.8604
 168  0.779921  3.7814  3.6785  0.7307  4.1004  3.2681  2.9494  2.8510  2.8331
 169  0.780105  3.7786  3.6597  0.7383  4.0929  3.2567  2.9298  2.8269  2.8058
 170  0.780285  3.7757  3.6401  0.7461  4.0868  3.2458  2.9098  2.8023  2.7775
 171  0.780461  3.7725  3.6198  0.7539  4.0823  3.2355  2.8895  2.7768  2.7482
 172  0.780635  3.7696  3.6000  0.7619  4.0769  3.2243  2.8688  2.7514  2.7191
 173  0.780806  3.7668  3.5809  0.7702  4.0696  3.2116  2.8479  2.7262  2.6906
 174  0.780973  3.7644  3.5626  0.7788  4.0610  3.1975  2.8264  2.7008  2.6624
 175  0.781135  3.7621  3.5448  0.7876  4.0511  3.1822  2.8043  2.6752  2.6341
 176  0.781292  3.7599  3.5272  0.7967  4.0401  3.1658  2.7817  2.6494  2.6056
 177  0.781442  3.7580  3.5101  0.8061  4.0284  3.1486  2.7584  2.6230  2.5769
 178  0.781586  3.7562  3.4932  0.8158  4.0159  3.1304  2.7345  2.5960  2.5478
 179  0.781725  3.7544  3.4767  0.8255  4.0031  3.1117  2.7099  2.5686  2.5182
 180  0.781858  3.7529  3.4607  0.8355  3.9897  3.0923  2.6847  2.5407  2.4883
 181  0.781987  3.7516  3.4449  0.8457  3.9751  3.0721  2.6592  2.5126  2.4584
 182  0.782129  3.7501  3.4277  0.8572  3.9575  3.0485  2.6302  2.4810  2.4250
 183  0.782268  3.7487  3.4106  0.8690  3.9384  3.0236  2.6005  2.4489  2.3911
 184  0.782405  3.7475  3.3937  0.8812  3.9177  2.9977  2.5702  2.4165  2.3571
 185  0.782542  3.7465  3.3769  0.8936  3.8951  2.9706  2.5394  2.3838  2.3231
 186  0.782676  3.7454  3.3604  0.9062  3.8717  2.9428  2.5082  2.3510  2.2891
 187  0.782809  3.7445  3.3440  0.9188  3.8473  2.9143  2.4767  2.3180  2.2549
 188  0.782943  3.7436  3.3277  0.9318  3.8220  2.8853  2.4448  2.2846  2.2205
 189  0.783074  3.7428  3.3115  0.9447  3.7960  2.8557  2.4128  2.2513  2.1861
 190  0.783206  3.7420  3.2955  0.9578  3.7696  2.8257  2.3804  2.2178  2.1517
 191  0.783336  3.7413  3.2796  0.9708  3.7425  2.7953  2.3479  2.1841  2.1172
 192  0.783467  3.7407  3.2638  0.9840  3.7151  2.7647  2.3153  2.1505  2.0828
 193  0.783596  3.7400  3.2482  0.9972  3.6872  2.7338  2.2825  2.1168  2.0482
 194  0.783725  3.7394  3.2326  1.0105  3.6591  2.7027  2.2496  2.0830  2.0137
 195  0.783855  3.7389  3.2171  1.0238  3.6306  2.6713  2.2166  2.0492  1.9792
 196  0.783983  3.7383  3.2017  1.0371  3.6020  2.6398  2.1836  2.0152  1.9446
 197  0.784113  3.7378  3.1863  1.0505  3.5731  2.6082  2.1504  1.9813  1.9101
 198  0.784242  3.7373  3.1710  1.0638  3.5441  2.5765  2.1173  1.9475  1.8756
 199  0.784371  3.7368  3.1558  1.0772  3.5149  2.5447  2.0842  1.9136  1.8413
 200  0.784499  3.7363  3.1406  1.0906  3.4856  2.5127  2.0509  1.8797  1.8067
 201  0.784627  3.7359  3.1255  1.1041  3.4558  2.4805  2.0175  1.8456  1.7721
 202  0.784754  3.7354  3.1102  1.1177  3.4259  2.4480  1.9837  1.8112  1.7371
 203  0.784880  3.7350  3.0948  1.1314  3.3956  2.4152  1.9497  1.7765  1.7019
 204  0.785004  3.7346  3.0793  1.1452  3.3649  2.3820  1.9153  1.7416  1.6664
 205  0.785128  3.7342  3.0639  1.1592  3.3342  2.3486  1.8808  1.7065  1.6308
 206  0.785251  3.7338  3.0482  1.1732  3.3029  2.3148  1.8459  1.6709  1.5948
 207  0.785372  3.7334  3.0325  1.1874  3.2714  2.2808  1.8107  1.6351  1.5585
 208  0.785493  3.7330  3.0166  1.2018  3.2395  2.2464  1.7751  1.5990  1.5218
 209  0.785612  3.7326  3.0006  1.2162  3.2073  2.2115  1.7391  1.5623  1.4847
 210  0.785724  3.7321  2.9837  1.2313  3.1743  2.1755  1.7017  1.5242  1.4460
 211  0.785833  3.7316  2.9664  1.2466  3.1411  2.1391  1.6637  1.4854  1.4066
 212  0.785940  3.7311  2.9491  1.2622  3.1070  2.1018  1.6249  1.4459  1.3666
 213  0.786043  3.7306  2.9311  1.2780  3.0728  2.0643  1.5857  1.4058  1.3258
 214  0.786143  3.7301  2.9132  1.2940  3.0380  2.0261  1.5459  1.3652  1.2844
 215  0.786240  3.7296  2.8951  1.3103  3.0024  1.9872  1.5054  1.3240  1.2427
 216  0.786335  3.7290  2.8764  1.3267  2.9673  1.9484  1.4647  1.2823  1.2003
 217  0.786356  3.7289  2.8721  1.3305  2.9594  1.9395  1.4554  1.2729  1.1906
 218  0.786377  3.7288  2.8679  1.3342  2.9513  1.9307  1.4461  1.2633  1.1809
 219  0.786398  3.7287  2.8637  1.3381  2.9432  1.9217  1.4367  1.2537  1.1711
 220  0.786419  3.7285  2.8594  1.3418  2.9350  1.9126  1.4273  1.2441  1.1614
 221  0.786440  3.7284  2.8552  1.3456  2.9266  1.9035  1.4178  1.2344  1.1516
 222  0.786460  3.7283  2.8510  1.3495  2.9182  1.8943  1.4083  1.2247  1.1418
 223  0.786481  3.7282  2.8467  1.3533  2.9097  1.8851  1.3987  1.2150  1.1319
 224  0.786501  3.7281  2.8424  1.3572  2.9014  1.8759  1.3891  1.2052  1.1219
 225  0.786522  3.7280  2.8380  1.3610  2.8932  1.8667  1.3794  1.1954  1.1119
 226  0.786542  3.7278  2.8335  1.3649  2.8850  1.8577  1.3698  1.1854  1.1018
 227  0.786752  3.7266  2.7867  1.4067  2.7953  1.7586  1.2661  1.0796  0.9942
 228  0.786946  3.7252  2.7383  1.4496  2.7042  1.6572  1.1598  0.9707  0.8836
 229  0.787120  3.7239  2.6917  1.4910  2.6162  1.5592  1.0569  0.8655  0.7766
 230  0.787280  3.7224  2.6442  1.5330  2.5286  1.4606  0.9529  0.7589  0.6681
 231  0.787428  3.7211  2.5968  1.5750  2.4406  1.3618  0.8487  0.6523  0.5597
 232  0.787567  3.7197  2.5479  1.6183  2.3500  1.2599  0.7415  0.5426  0.4481
 233  0.787688  3.7183  2.5019  1.6590  2.2651  1.1641  0.6407  0.4395  0.3432
 234  0.787804  3.7168  2.4538  1.7014  2.1777  1.0648  0.5361  0.3324  0.2342
 235  0.787912  3.7152  2.4040  1.7446  2.0909  0.9646  0.4294  0.2228  0.1225
 236  0.788010  3.7136  2.3554  1.7868  2.0071  0.8670  0.3255  0.1159  0.0134
 237  0.788098  3.7121  2.3078  1.8282  1.9261  0.7718  0.2235  0.0108 -0.0938
 238  0.788181  3.7104  2.2590  1.8706  1.8446  0.6750  0.1192 -0.0966 -0.2036
 239  0.788258  3.7088  2.2103  1.9129  1.7641  0.5787  0.0151 -0.2041 -0.3134
 240  0.788327  3.7072  2.1626  1.9543  1.6865  0.4848 -0.0868 -0.3093 -0.4211
 241  0.788391  3.7055  2.1147  1.9958  1.6093  0.3908 -0.1889 -0.4148 -0.5289
 242  0.788449  3.7040  2.0684  2.0359  1.5350  0.3000 -0.2874 -0.5166 -0.6329
 243  0.788502  3.7025  2.0221  2.0759  1.4613  0.2097 -0.3856 -0.6181 -0.7367
 244  0.788551  3.7009  1.9763  2.1155  1.3893  0.1209 -0.4825 -0.7184 -0.8392
 245  0.788596  3.6993  1.9315  2.1538  1.3210  0.0354 -0.5760 -0.8153 -0.9385
 246  0.788639  3.6977  1.8897  2.1897  1.2567 -0.0445 -0.6636 -0.9060 -1.0315
 247  0.788677  3.6963  1.8478  2.2256  1.1925 -0.1237 -0.7509 -0.9965 -1.1243
 248  0.788714  3.6947  1.8042  2.2628  1.1270 -0.2052 -0.8411 -1.0902 -1.2206
 249  0.788747  3.6933  1.7663  2.2951  1.0706 -0.2762 -0.9196 -1.1718 -1.3045
 250  0.788779  3.6925  1.7415  2.3166  1.0332 -0.3233 -0.9716 -1.2257 -1.3598
 251  0.788810  3.6919  1.7225  2.3334  1.0026 -0.3611 -1.0127 -1.2680 -1.4030
 252  0.788840  3.6903  1.6797  2.3698  0.9419 -0.4398 -1.1006 -1.3596 -1.4973
 253  0.788869  3.6885  1.6310  2.4114  0.8750 -0.5292 -1.2009 -1.4642 -1.6047
 254  0.788893  3.6868  1.5850  2.4507  0.8144 -0.6134 -1.2958 -1.5632 -1.7065
 255  0.788917  3.6852  1.5394  2.4895  0.7563 -0.6961 -1.3895 -1.6610 -1.8071
 256  0.788947  3.6835  1.4949  2.5274  0.7016 -0.7762 -1.4806 -1.7564 -1.9052
 257  0.788966  3.6818  1.4509  2.5647  0.6521 -0.8533 -1.5700 -1.8504 -2.0020
 258  0.788984  3.6801  1.4076  2.6011  0.6063 -0.9275 -1.6570 -1.9422 -2.0967
 259  0.789001  3.6784  1.3651  2.6368  0.5626 -0.9995 -1.7424 -2.0326 -2.1900
 260  0.789015  3.6768  1.3236  2.6717  0.5217 -1.0691 -1.8253 -2.1205 -2.2810
 261  0.789029  3.6751  1.2832  2.7057  0.4832 -1.1362 -1.9056 -2.2059 -2.3694
 262  0.789043  3.6735  1.2430  2.7395  0.4463 -1.2025 -1.9854 -2.2907 -2.4572
 263  0.789055  3.6719  1.2039  2.7722  0.4114 -1.2666 -2.0625 -2.3728 -2.5423
 264  0.789066  3.6704  1.1654  2.8046  0.3780 -1.3293 -2.1384 -2.4535 -2.6260
 265  0.789077  3.6689  1.1277  2.8363  0.3465 -1.3902 -2.2124 -2.5325 -2.7079
 266  0.789086  3.6674  1.0910  2.8671  0.3169 -1.4491 -2.2842 -2.6093 -2.7876
 267  0.789095  3.6660  1.0550  2.8974  0.2891 -1.5063 -2.3544 -2.6844 -2.8656
 268  0.789103  3.6645  1.0192  2.9273  0.2632 -1.5623 -2.4235 -2.7585 -2.9427
 269  0.789111  3.6631  0.9845  2.9564  0.2394 -1.6159 -2.4905 -2.8304 -3.0177
 270  0.789119  3.6616  0.9496  2.9851  0.2198 -1.6673 -2.5560 -2.9013 -3.0918
 271  0.789126  3.6601  0.9156  3.0133  0.2029 -1.7167 -2.6197 -2.9705 -3.1642
 272  0.789132  3.6586  0.8823  3.0408  0.1877 -1.7642 -2.6818 -3.0381 -3.2350
 273  0.789138  3.6572  0.8497  3.0677  0.1748 -1.8098 -2.7423 -3.1042 -3.3044
 274  0.789144  3.6558  0.8174  3.0943  0.1633 -1.8543 -2.8018 -3.1694 -3.3729
 275  0.789149  3.6545  0.7862  3.1200  0.1538 -1.8966 -2.8591 -3.2325 -3.4392
 276  0.789154  3.6530  0.7553  3.1454  0.1453 -1.9378 -2.9154 -3.2945 -3.5046
 277  0.789159  3.6517  0.7254  3.1701  0.1382 -1.9772 -2.9698 -3.3547 -3.5680
 278  0.789163  3.6505  0.6968  3.1937  0.1316 -2.0148 -3.0218 -3.4123 -3.6287
 279  0.789377  3.6495  0.6726  3.2138  0.1249 -2.0473 -3.0662 -3.4613 -3.6804
