#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2452 1.0180E-04 1.0180E-04  -2.30   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
 100  0.718557  3.8036  4.4430  0.0193  5.7607  5.0073  4.7375  4.6684  4.6762
 101  0.722107  3.8056  4.4293  0.0431  5.6963  4.9430  4.6799  4.6141  4.6244
 102  0.725545  3.8075  4.4152  0.0668  5.6334  4.8792  4.6220  4.5593  4.5718
 103  0.728868  3.8093  4.4007  0.0903  5.5717  4.8158  4.5641  4.5043  4.5190
 104  0.732078  3.8109  4.3859  0.1138  5.5111  4.7530  4.5062  4.4489  4.4657
 105  0.735177  3.8125  4.3707  0.1371  5.4512  4.6908  4.4485  4.3937  4.4124
 106  0.738166  3.8140  4.3551  0.1603  5.3921  4.6290  4.3910  4.3386  4.3591
 107  0.741048  3.8153  4.3392  0.1834  5.3337  4.5678  4.3338  4.2836  4.3057
 108  0.743827  3.8166  4.3230  0.2063  5.2761  4.5072  4.2770  4.2289  4.2526
 109  0.746510  3.8178  4.3063  0.2290  5.2194  4.4471  4.2206  4.1744  4.1996
 110  0.749103  3.8188  4.2895  0.2516  5.1634  4.3876  4.1648  4.1204  4.1469
 111  0.751611  3.8197  4.2722  0.2740  5.1083  4.3286  4.1092  4.0665  4.0942
 112  0.752294  3.8199  4.2673  0.2803  5.0930  4.3124  4.0938  4.0515  4.0796
 113  0.752977  3.8202  4.2623  0.2866  5.0775  4.2957  4.0781  4.0364  4.0646
 114  0.753656  3.8204  4.2574  0.2928  5.0622  4.2793  4.0626  4.0213  4.0499
 115  0.754333  3.8207  4.2524  0.2992  5.0468  4.2628  4.0469  4.0061  4.0349
 116  0.755007  3.8210  4.2473  0.3056  5.0308  4.2458  4.0309  3.9904  4.0197
 117  0.755676  3.8212  4.2423  0.3121  5.0152  4.2290  4.0150  3.9750  4.0046
 118  0.756343  3.8214  4.2372  0.3186  4.9993  4.2118  3.9989  3.9594  3.9894
 119  0.757006  3.8217  4.2322  0.3252  4.9830  4.1943  3.9824  3.9436  3.9739
 120  0.757666  3.8221  4.2271  0.3318  4.9668  4.1768  3.9661  3.9277  3.9584
 121  0.758320  3.8223  4.2221  0.3384  4.9504  4.1592  3.9496  3.9118  3.9429
 122  0.758968  3.8227  4.2170  0.3454  4.9335  4.1408  3.9325  3.8955  3.9271
 123  0.759611  3.8230  4.2119  0.3522  4.9167  4.1226  3.9156  3.8791  3.9112
 124  0.760250  3.8234  4.2068  0.3592  4.8996  4.1041  3.8984  3.8626  3.8952
 125  0.760885  3.8238  4.2016  0.3662  4.8824  4.0853  3.8810  3.8459  3.8790
 126  0.761515  3.8242  4.1963  0.3733  4.8651  4.0665  3.8633  3.8289  3.8625
 127  0.762141  3.8245  4.1908  0.3805  4.8476  4.0475  3.8456  3.8117  3.8457
 128  0.762761  3.8248  4.1851  0.3878  4.8300  4.0285  3.8275  3.7942  3.8285
 129  0.763377  3.8250  4.1789  0.3951  4.8124  4.0094  3.8092  3.7763  3.8109
 130  0.763986  3.8251  4.1725  0.4025  4.7946  3.9902  3.7907  3.7581  3.7929
 131  0.764589  3.8252  4.1657  0.4099  4.7766  3.9710  3.7719  3.7395  3.7745
 132  0.765185  3.8253  4.1587  0.4175  4.7585  3.9517  3.7530  3.7208  3.7558
 133  0.765776  3.8253  4.1515  0.4251  4.7403  3.9321  3.7338  3.7017  3.7369
 134  0.766361  3.8253  4.1442  0.4328  4.7220  3.9125  3.7144  3.6825  3.7177
 135  0.766940  3.8253  4.1365  0.4406  4.7035  3.8929  3.6949  3.6630  3.6981
 136  0.767512  3.8251  4.1287  0.4484  4.6850  3.8731  3.6752  3.6433  3.6783
 137  0.768077  3.8250  4.1206  0.4563  4.6663  3.8533  3.6553  3.6232  3.6582
 138  0.768634  3.8249  4.1122  0.4642  4.6475  3.8333  3.6351  3.6029  3.6377
 139  0.769185  3.8246  4.1036  0.4723  4.6286  3.8134  3.6147  3.5823  3.6168
 140  0.769727  3.8243  4.0945  0.4804  4.6096  3.7934  3.5941  3.5614  3.5956
 141  0.770260  3.8239  4.0852  0.4886  4.5904  3.7732  3.5734  3.5401  3.5739
 142  0.770785  3.8235  4.0757  0.4968  4.5712  3.7531  3.5523  3.5186  3.5519
 143  0.771301  3.8231  4.0658  0.5052  4.5517  3.7330  3.5310  3.4965  3.5293
 144  0.771807  3.8225  4.0555  0.5136  4.5321  3.7128  3.5093  3.4740  3.5062
 145  0.772303  3.8219  4.0449  0.5220  4.5124  3.6926  3.4873  3.4512  3.4826
 146  0.772789  3.8212  4.0339  0.5305  4.4926  3.6725  3.4651  3.4279  3.4584
 147  0.773263  3.8205  4.0226  0.5391  4.4726  3.6523  3.4426  3.4042  3.4338
 148  0.773727  3.8197  4.0107  0.5478  4.4527  3.6323  3.4197  3.3800  3.4085
 149  0.774178  3.8187  3.9984  0.5565  4.4326  3.6124  3.3967  3.3553  3.3826
 150  0.774617  3.8176  3.9856  0.5653  4.4126  3.5925  3.3734  3.3303  3.3564
 151  0.775043  3.8164  3.9722  0.5741  4.3929  3.5729  3.3502  3.3053  3.3298
 152  0.775456  3.8151  3.9583  0.5829  4.3737  3.5534  3.3273  3.2804  3.3034
 153  0.775855  3.8136  3.9440  0.5919  4.3549  3.5341  3.3043  3.2553  3.2766
 154  0.776241  3.8121  3.9290  0.6008  4.3364  3.5149  3.2813  3.2301  3.2496
 155  0.776612  3.8104  3.9134  0.6098  4.3183  3.4960  3.2583  3.2047  3.2222
 156  0.776970  3.8086  3.8974  0.6188  4.3003  3.4774  3.2350  3.1788  3.1941
 157  0.777314  3.8066  3.8807  0.6279  4.2828  3.4592  3.2117  3.1526  3.1655
 158  0.777644  3.8046  3.8634  0.6369  4.2654  3.4413  3.1883  3.1261  3.1366
 159  0.777960  3.8023  3.8456  0.6460  4.2485  3.4238  3.1650  3.0994  3.1073
 160  0.778264  3.7999  3.8272  0.6550  4.2322  3.4068  3.1418  3.0726  3.0777
 161  0.778555  3.7974  3.8083  0.6641  4.2166  3.3903  3.1185  3.0457  3.0477
 162  0.778770  3.7953  3.7931  0.6709  4.2057  3.3780  3.1006  3.0246  3.0242
 163  0.778983  3.7930  3.7770  0.6779  4.1953  3.3662  3.0822  3.0028  2.9995
 164  0.779192  3.7906  3.7601  0.6851  4.1857  3.3547  3.0635  2.9801  2.9739
 165  0.779400  3.7879  3.7424  0.6924  4.1768  3.3436  3.0442  2.9566  2.9471
 166  0.779605  3.7851  3.7239  0.6997  4.1688  3.3328  3.0244  2.9323  2.9195
 167  0.779806  3.7822  3.7050  0.7072  4.1616  3.3219  3.0045  2.9077  2.8915
 168  0.780005  3.7791  3.6852  0.7148  4.1559  3.3116  2.9845  2.8829  2.8630
 169  0.780200  3.7760  3.6652  0.7224  4.1511  3.3011  2.9645  2.8580  2.8344
 170  0.780393  3.7730  3.6450  0.7303  4.1463  3.2904  2.9443  2.8328  2.8055
 171  0.780582  3.7699  3.6248  0.7384  4.1418  3.2794  2.9236  2.8072  2.7762
 172  0.780768  3.7670  3.6052  0.7466  4.1361  3.2673  2.9024  2.7815  2.7471
 173  0.780950  3.7644  3.5863  0.7552  4.1288  3.2537  2.8809  2.7559  2.7182
 174  0.781128  3.7620  3.5679  0.7641  4.1202  3.2389  2.8586  2.7299  2.6894
 175  0.781298  3.7597  3.5498  0.7732  4.1104  3.2229  2.8358  2.7035  2.6603
 176  0.781462  3.7576  3.5321  0.7827  4.0993  3.2056  2.8123  2.6768  2.6312
 177  0.781619  3.7557  3.5149  0.7925  4.0871  3.1873  2.7881  2.6497  2.6017
 178  0.781769  3.7540  3.4979  0.8025  4.0738  3.1680  2.7633  2.6220  2.5719
 179  0.781914  3.7523  3.4814  0.8126  4.0601  3.1482  2.7378  2.5938  2.5418
 180  0.782053  3.7509  3.4653  0.8230  4.0456  3.1276  2.7118  2.5652  2.5113
 181  0.782187  3.7496  3.4495  0.8335  4.0300  3.1063  2.6855  2.5365  2.4808
 182  0.782336  3.7483  3.4322  0.8455  4.0112  3.0814  2.6554  2.5039  2.4466
 183  0.782481  3.7470  3.4150  0.8578  3.9908  3.0553  2.6246  2.4708  2.4119
 184  0.782626  3.7458  3.3978  0.8704  3.9689  3.0281  2.5932  2.4374  2.3770
 185  0.782769  3.7448  3.3809  0.8833  3.9454  2.9998  2.5613  2.4038  2.3420
 186  0.782910  3.7438  3.3641  0.8962  3.9209  2.9708  2.5290  2.3699  2.3070
 187  0.783051  3.7430  3.3475  0.9093  3.8955  2.9412  2.4964  2.3358  2.2718
 188  0.783191  3.7421  3.3310  0.9226  3.8691  2.9109  2.4635  2.3016  2.2365
 189  0.783330  3.7414  3.3146  0.9360  3.8421  2.8801  2.4303  2.2672  2.2012
 190  0.783468  3.7406  3.2983  0.9495  3.8146  2.8490  2.3969  2.2327  2.1658
 191  0.783606  3.7400  3.2822  0.9630  3.7865  2.8175  2.3634  2.1981  2.1304
 192  0.783744  3.7393  3.2661  0.9766  3.7579  2.7857  2.3297  2.1634  2.0949
 193  0.783881  3.7387  3.2501  0.9902  3.7290  2.7537  2.2959  2.1286  2.0594
 194  0.784018  3.7381  3.2342  1.0040  3.6999  2.7215  2.2619  2.0938  2.0239
 195  0.784155  3.7376  3.2184  1.0176  3.6704  2.6890  2.2279  2.0590  1.9884
 196  0.784290  3.7371  3.2026  1.0314  3.6406  2.6564  2.1937  2.0240  1.9528
 197  0.784427  3.7366  3.1868  1.0453  3.6106  2.6235  2.1594  1.9890  1.9171
 198  0.784563  3.7361  3.1711  1.0592  3.5803  2.5905  2.1250  1.9538  1.8815
 199  0.784698  3.7356  3.1554  1.0731  3.5498  2.5573  2.0904  1.9186  1.8456
 200  0.784832  3.7351  3.1396  1.0871  3.5191  2.5238  2.0557  1.8832  1.8097
 201  0.784966  3.7347  3.1239  1.1012  3.4880  2.4902  2.0208  1.8477  1.7736
 202  0.785100  3.7342  3.1080  1.1154  3.4567  2.4562  1.9855  1.8118  1.7372
 203  0.785231  3.7338  3.0920  1.1298  3.4248  2.4216  1.9498  1.7755  1.7004
 204  0.785360  3.7334  3.0757  1.1444  3.3921  2.3864  1.9134  1.7384  1.6628
 205  0.785487  3.7330  3.0592  1.1593  3.3592  2.3507  1.8765  1.7009  1.6248
 206  0.785611  3.7326  3.0425  1.1744  3.3255  2.3143  1.8390  1.6628  1.5862
 207  0.785734  3.7322  3.0255  1.1897  3.2917  2.2776  1.8010  1.6242  1.5470
 208  0.785855  3.7318  3.0083  1.2053  3.2573  2.2404  1.7625  1.5850  1.5073
 209  0.785973  3.7313  2.9910  1.2209  3.2226  2.2026  1.7235  1.5454  1.4672
 210  0.786087  3.7308  2.9729  1.2371  3.1872  2.1640  1.6833  1.5044  1.4256
 211  0.786197  3.7303  2.9544  1.2536  3.1517  2.1249  1.6425  1.4628  1.3833
 212  0.786304  3.7298  2.9359  1.2703  3.1154  2.0850  1.6011  1.4206  1.3405
 213  0.786408  3.7292  2.9167  1.2871  3.0790  2.0450  1.5592  1.3777  1.2969
 214  0.786509  3.7287  2.8975  1.3043  3.0421  2.0043  1.5166  1.3343  1.2528
 215  0.786607  3.7282  2.8783  1.3217  3.0043  1.9628  1.4735  1.2903  1.2082
 216  0.786703  3.7276  2.8584  1.3392  2.9669  1.9214  1.4300  1.2459  1.1630
 217  0.786724  3.7275  2.8539  1.3432  2.9586  1.9121  1.4201  1.2358  1.1527
 218  0.786745  3.7274  2.8495  1.3471  2.9501  1.9027  1.4102  1.2257  1.1424
 219  0.786766  3.7272  2.8449  1.3512  2.9415  1.8931  1.4003  1.2155  1.1321
 220  0.786786  3.7271  2.8404  1.3552  2.9327  1.8835  1.3903  1.2053  1.1217
 221  0.786807  3.7270  2.8360  1.3592  2.9240  1.8739  1.3802  1.1950  1.1113
 222  0.786828  3.7268  2.8315  1.3633  2.9152  1.8642  1.3702  1.1848  1.1009
 223  0.786848  3.7267  2.8269  1.3674  2.9063  1.8545  1.3600  1.1745  1.0904
 224  0.786868  3.7266  2.8223  1.3715  2.8976  1.8447  1.3498  1.1640  1.0798
 225  0.786889  3.7265  2.8177  1.3756  2.8889  1.8351  1.3396  1.1536  1.0692
 226  0.786909  3.7263  2.8130  1.3797  2.8802  1.8254  1.3294  1.1431  1.0585
 227  0.787109  3.7251  2.7655  1.4220  2.7902  1.7254  1.2245  1.0359  0.9497
 228  0.787293  3.7237  2.7173  1.4647  2.7005  1.6250  1.1188  0.9276  0.8395
 229  0.787459  3.7223  2.6702  1.5065  2.6123  1.5263  1.0150  0.8215  0.7316
 230  0.787614  3.7209  2.6218  1.5494  2.5227  1.4254  0.9087  0.7126  0.6209
 231  0.787757  3.7195  2.5729  1.5926  2.4331  1.3240  0.8017  0.6032  0.5095
 232  0.787888  3.7180  2.5244  1.6355  2.3444  1.2234  0.6957  0.4946  0.3990
 233  0.788006  3.7166  2.4765  1.6777  2.2577  1.1246  0.5914  0.3879  0.2903
 234  0.788116  3.7151  2.4285  1.7198  2.1721  1.0264  0.4875  0.2813  0.1818
 235  0.788220  3.7134  2.3780  1.7635  2.0859  0.9257  0.3799  0.1708  0.0689
 236  0.788312  3.7118  2.3292  1.8060  2.0027  0.8280  0.2756  0.0634 -0.0406
 237  0.788396  3.7102  2.2809  1.8479  1.9220  0.7322  0.1726 -0.0428 -0.1490
 238  0.788476  3.7085  2.2318  1.8904  1.8415  0.6355  0.0681 -0.1505 -0.2591
 239  0.788548  3.7069  2.1834  1.9323  1.7630  0.5404 -0.0350 -0.2570 -0.3680
 240  0.788614  3.7052  2.1351  1.9741  1.6860  0.4463 -0.1376 -0.3632 -0.4766
 241  0.788675  3.7036  2.0876  2.0152  1.6107  0.3537 -0.2385 -0.4676 -0.5834
 242  0.788730  3.7021  2.0413  2.0552  1.5377  0.2640 -0.3365 -0.5690 -0.6870
 243  0.788780  3.7005  1.9955  2.0946  1.4662  0.1759 -0.4329 -0.6687 -0.7892
 244  0.788827  3.6989  1.9509  2.1328  1.3975  0.0908 -0.5262 -0.7654 -0.8883
 245  0.788871  3.6974  1.9112  2.1668  1.3369  0.0151 -0.6092 -0.8514 -0.9764
 246  0.788912  3.6963  1.8802  2.1936  1.2883 -0.0446 -0.6745 -0.9190 -1.0456
 247  0.788951  3.6951  1.8439  2.2248  1.2322 -0.1138 -0.7504 -0.9977 -1.1263
 248  0.788988  3.6933  1.7973  2.2644  1.1644 -0.1997 -0.8460 -1.0971 -1.2286
 249  0.789021  3.6918  1.7550  2.3003  1.1043 -0.2777 -0.9330 -1.1876 -1.3216
 250  0.789053  3.6905  1.7219  2.3287  1.0584 -0.3390 -1.0015 -1.2589 -1.3948
 251  0.789083  3.6895  1.6930  2.3536  1.0183 -0.3929 -1.0614 -1.3212 -1.4588
 252  0.789111  3.6879  1.6486  2.3913  0.9591 -0.4735 -1.1521 -1.4159 -1.5562
 253  0.789138  3.6861  1.6007  2.4320  0.8969 -0.5602 -1.2500 -1.5181 -1.6614
 254  0.789162  3.6843  1.5548  2.4710  0.8394 -0.6428 -1.3437 -1.6161 -1.7622
 255  0.789184  3.6826  1.5094  2.5095  0.7856 -0.7233 -1.4358 -1.7126 -1.8617
 256  0.789209  3.6809  1.4650  2.5469  0.7351 -0.8010 -1.5253 -1.8067 -1.9586
 257  0.789228  3.6791  1.4210  2.5839  0.6889 -0.8763 -1.6134 -1.8995 -2.0545
 258  0.789245  3.6774  1.3780  2.6199  0.6464 -0.9486 -1.6989 -1.9900 -2.1479
 259  0.789261  3.6756  1.3357  2.6553  0.6062 -1.0188 -1.7827 -2.0789 -2.2399
 260  0.789275  3.6739  1.2944  2.6899  0.5687 -1.0867 -1.8641 -2.1655 -2.3296
 261  0.789288  3.6723  1.2540  2.7235  0.5336 -1.1522 -1.9433 -2.2498 -2.4171
 262  0.789301  3.6706  1.2139  2.7570  0.5006 -1.2167 -2.0216 -2.3333 -2.5037
 263  0.789312  3.6689  1.1750  2.7894  0.4696 -1.2789 -2.0972 -2.4141 -2.5877
 264  0.789323  3.6674  1.1365  2.8215  0.4406 -1.3395 -2.1716 -2.4936 -2.6703
 265  0.789333  3.6658  1.0989  2.8528  0.4134 -1.3983 -2.2441 -2.5713 -2.7511
 266  0.789342  3.6643  1.0621  2.8834  0.3883 -1.4552 -2.3146 -2.6471 -2.8299
 267  0.789351  3.6627  1.0260  2.9134  0.3657 -1.5100 -2.3831 -2.7208 -2.9069
 268  0.789358  3.6611  0.9901  2.9429  0.3454 -1.5633 -2.4505 -2.7936 -2.9829
 269  0.789366  3.6596  0.9552  2.9718  0.3274 -1.6144 -2.5158 -2.8643 -3.0568
 270  0.789374  3.6580  0.9204  3.0002  0.3130 -1.6635 -2.5797 -2.9338 -3.1297
 271  0.789380  3.6564  0.8863  3.0280  0.3011 -1.7105 -2.6417 -3.0016 -3.2010
 272  0.789386  3.6549  0.8529  3.0552  0.2910 -1.7557 -2.7020 -3.0677 -3.2706
 273  0.789392  3.6533  0.8202  3.0819  0.2829 -1.7993 -2.7609 -3.1325 -3.3388
 274  0.789397  3.6519  0.7879  3.1081  0.2761 -1.8416 -2.8187 -3.1962 -3.4060
 275  0.789403  3.6504  0.7566  3.1336  0.2712 -1.8818 -2.8743 -3.2578 -3.4711
 276  0.789408  3.6490  0.7258  3.1586  0.2675 -1.9209 -2.9287 -3.3182 -3.5350
 277  0.789412  3.6475  0.6959  3.1830  0.2649 -1.9583 -2.9815 -3.3769 -3.5971
 278  0.789416  3.6463  0.6674  3.2063  0.2626 -1.9940 -3.0318 -3.4330 -3.6565
 279  0.789636  3.6452  0.6432  3.2262  0.2596 -2.0248 -3.0749 -3.4809 -3.7072
