#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2457 4.2491E-04 4.2491E-04  -1.60   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  98  0.714310  3.7900  4.4560 -0.0508  6.0177  5.1925  4.8768  4.7900  4.7864
  99  0.717836  3.7920  4.4445 -0.0294  5.9558  5.1342  4.8246  4.7408  4.7394
 100  0.721244  3.7938  4.4329 -0.0082  5.8950  5.0766  4.7731  4.6923  4.6931
 101  0.724541  3.7956  4.4210  0.0128  5.8357  5.0199  4.7221  4.6440  4.6467
 102  0.727730  3.7972  4.4088  0.0335  5.7776  4.9639  4.6715  4.5960  4.6006
 103  0.730814  3.7989  4.3963  0.0542  5.7208  4.9087  4.6213  4.5482  4.5545
 104  0.733795  3.8003  4.3836  0.0745  5.6652  4.8542  4.5714  4.5006  4.5087
 105  0.736683  3.8017  4.3707  0.0947  5.6108  4.8003  4.5220  4.4534  4.4630
 106  0.739481  3.8030  4.3575  0.1147  5.5569  4.7468  4.4731  4.4067  4.4180
 107  0.742195  3.8042  4.3442  0.1345  5.5040  4.6940  4.4245  4.3603  4.3730
 108  0.744835  3.8053  4.3305  0.1542  5.4521  4.6417  4.3763  4.3140  4.3281
 109  0.747409  3.8064  4.3167  0.1737  5.4010  4.5900  4.3283  4.2679  4.2833
 110  0.749921  3.8073  4.3025  0.1931  5.3508  4.5388  4.2806  4.2218  4.2384
 111  0.752371  3.8082  4.2882  0.2124  5.3016  4.4882  4.2330  4.1758  4.1935
 112  0.753094  3.8085  4.2838  0.2182  5.2866  4.4728  4.2187  4.1619  4.1799
 113  0.753816  3.8088  4.2794  0.2242  5.2713  4.4572  4.2040  4.1476  4.1661
 114  0.754533  3.8091  4.2750  0.2301  5.2562  4.4416  4.1894  4.1335  4.1522
 115  0.755246  3.8094  4.2707  0.2362  5.2405  4.4255  4.1742  4.1190  4.1381
 116  0.755956  3.8098  4.2665  0.2422  5.2247  4.4092  4.1591  4.1044  4.1240
 117  0.756665  3.8101  4.2622  0.2484  5.2087  4.3928  4.1440  4.0898  4.1098
 118  0.757371  3.8105  4.2579  0.2547  5.1927  4.3762  4.1286  4.0750  4.0956
 119  0.758075  3.8109  4.2535  0.2609  5.1766  4.3596  4.1130  4.0601  4.0811
 120  0.758775  3.8112  4.2489  0.2673  5.1605  4.3428  4.0973  4.0450  4.0663
 121  0.759472  3.8115  4.2441  0.2737  5.1442  4.3259  4.0814  4.0295  4.0513
 122  0.760163  3.8118  4.2390  0.2802  5.1279  4.3090  4.0653  4.0138  4.0359
 123  0.760851  3.8119  4.2337  0.2867  5.1116  4.2919  4.0489  3.9979  4.0202
 124  0.761533  3.8121  4.2283  0.2934  5.0951  4.2747  4.0323  3.9817  4.0042
 125  0.762211  3.8124  4.2226  0.3001  5.0785  4.2573  4.0156  3.9651  3.9879
 126  0.762884  3.8125  4.2167  0.3068  5.0619  4.2399  3.9986  3.9485  3.9714
 127  0.763550  3.8126  4.2107  0.3137  5.0451  4.2223  3.9815  3.9316  3.9546
 128  0.764213  3.8127  4.2045  0.3206  5.0282  4.2046  3.9641  3.9144  3.9376
 129  0.764872  3.8127  4.1982  0.3275  5.0113  4.1868  3.9467  3.8971  3.9204
 130  0.765527  3.8128  4.1918  0.3346  4.9943  4.1689  3.9291  3.8796  3.9030
 131  0.766177  3.8128  4.1852  0.3417  4.9772  4.1509  3.9113  3.8619  3.8855
 132  0.766821  3.8129  4.1785  0.3488  4.9600  4.1328  3.8934  3.8442  3.8676
 133  0.767460  3.8128  4.1715  0.3560  4.9427  4.1146  3.8753  3.8260  3.8495
 134  0.768093  3.8127  4.1644  0.3633  4.9254  4.0963  3.8570  3.8077  3.8311
 135  0.768719  3.8126  4.1570  0.3706  4.9081  4.0780  3.8385  3.7891  3.8124
 136  0.769340  3.8125  4.1493  0.3780  4.8907  4.0595  3.8198  3.7703  3.7934
 137  0.769952  3.8123  4.1415  0.3854  4.8732  4.0411  3.8010  3.7512  3.7742
 138  0.770558  3.8121  4.1334  0.3930  4.8557  4.0225  3.7819  3.7320  3.7546
 139  0.771156  3.8118  4.1251  0.4006  4.8381  4.0038  3.7627  3.7124  3.7348
 140  0.771747  3.8115  4.1166  0.4082  4.8206  3.9851  3.7433  3.6926  3.7147
 141  0.772328  3.8111  4.1077  0.4159  4.8030  3.9664  3.7237  3.6725  3.6942
 142  0.772902  3.8107  4.0986  0.4237  4.7854  3.9476  3.7040  3.6522  3.6734
 143  0.773466  3.8102  4.0892  0.4315  4.7678  3.9288  3.6840  3.6316  3.6522
 144  0.774020  3.8097  4.0795  0.4394  4.7502  3.9099  3.6639  3.6107  3.6307
 145  0.774564  3.8091  4.0695  0.4474  4.7327  3.8911  3.6435  3.5895  3.6089
 146  0.775097  3.8084  4.0590  0.4555  4.7152  3.8723  3.6230  3.5680  3.5865
 147  0.775620  3.8077  4.0483  0.4635  4.6977  3.8536  3.6022  3.5461  3.5638
 148  0.776131  3.8069  4.0372  0.4716  4.6803  3.8349  3.5812  3.5239  3.5407
 149  0.776632  3.8060  4.0257  0.4798  4.6630  3.8162  3.5600  3.5015  3.5171
 150  0.777119  3.8050  4.0138  0.4880  4.6459  3.7978  3.5387  3.4787  3.4932
 151  0.777596  3.8039  4.0014  0.4963  4.6290  3.7793  3.5173  3.4557  3.4689
 152  0.778058  3.8027  3.9885  0.5046  4.6124  3.7611  3.4958  3.4325  3.4443
 153  0.778509  3.8013  3.9751  0.5130  4.5963  3.7431  3.4742  3.4090  3.4193
 154  0.778945  3.7999  3.9612  0.5214  4.5809  3.7253  3.4526  3.3852  3.3938
 155  0.779370  3.7983  3.9467  0.5298  4.5659  3.7078  3.4308  3.3612  3.3680
 156  0.779780  3.7966  3.9315  0.5381  4.5520  3.6908  3.4090  3.3367  3.3416
 157  0.780175  3.7945  3.9150  0.5465  4.5395  3.6747  3.3871  3.3119  3.3143
 158  0.780560  3.7924  3.8984  0.5550  4.5270  3.6587  3.3654  3.2870  3.2871
 159  0.780931  3.7900  3.8805  0.5633  4.5164  3.6439  3.3438  3.2617  3.2589
 160  0.781289  3.7875  3.8624  0.5716  4.5059  3.6293  3.3220  3.2363  3.2306
 161  0.781639  3.7848  3.8437  0.5800  4.4968  3.6153  3.3001  3.2104  3.2016
 162  0.781934  3.7815  3.8233  0.5872  4.4947  3.6065  3.2805  3.1855  3.1728
 163  0.782228  3.7780  3.8022  0.5945  4.4950  3.5979  3.2609  3.1605  3.1438
 164  0.782518  3.7744  3.7804  0.6018  4.4975  3.5901  3.2412  3.1351  3.1142
 165  0.782809  3.7710  3.7595  0.6093  4.4997  3.5817  3.2209  3.1093  3.0843
 166  0.783099  3.7680  3.7401  0.6171  4.4991  3.5714  3.2004  3.0840  3.0556
 167  0.783389  3.7653  3.7215  0.6253  4.4965  3.5595  3.1797  3.0590  3.0275
 168  0.783674  3.7626  3.7020  0.6336  4.4947  3.5476  3.1583  3.0333  2.9984
 169  0.783952  3.7597  3.6820  0.6423  4.4931  3.5350  3.1363  3.0067  2.9684
 170  0.784219  3.7568  3.6617  0.6515  4.4908  3.5212  3.1131  2.9791  2.9376
 171  0.784477  3.7543  3.6418  0.6613  4.4863  3.5052  3.0885  2.9506  2.9061
 172  0.784721  3.7520  3.6222  0.6717  4.4794  3.4871  3.0626  2.9211  2.8738
 173  0.784953  3.7498  3.6029  0.6826  4.4697  3.4671  3.0355  2.8907  2.8409
 174  0.785173  3.7480  3.5841  0.6940  4.4575  3.4453  3.0073  2.8596  2.8076
 175  0.785381  3.7463  3.5657  0.7058  4.4430  3.4220  2.9783  2.8281  2.7740
 176  0.785580  3.7448  3.5478  0.7178  4.4265  3.3974  2.9485  2.7960  2.7402
 177  0.785770  3.7435  3.5304  0.7301  4.4083  3.3717  2.9183  2.7637  2.7063
 178  0.785955  3.7423  3.5132  0.7425  4.3884  3.3451  2.8875  2.7310  2.6722
 179  0.786133  3.7412  3.4965  0.7551  4.3677  3.3180  2.8564  2.6980  2.6379
 180  0.786307  3.7402  3.4801  0.7677  4.3462  3.2904  2.8249  2.6648  2.6034
 181  0.786477  3.7393  3.4637  0.7804  4.3237  3.2624  2.7933  2.6315  2.5690
 182  0.786658  3.7384  3.4464  0.7944  4.2984  3.2314  2.7587  2.5954  2.5318
 183  0.786836  3.7376  3.4290  0.8085  4.2719  3.1995  2.7236  2.5588  2.4942
 184  0.787015  3.7368  3.4117  0.8229  4.2444  3.1670  2.6881  2.5219  2.4563
 185  0.787193  3.7361  3.3945  0.8373  4.2158  3.1337  2.6521  2.4846  2.4181
 186  0.787370  3.7355  3.3773  0.8520  4.1865  3.1001  2.6159  2.4472  2.3798
 187  0.787547  3.7348  3.3601  0.8667  4.1564  3.0658  2.5793  2.4097  2.3414
 188  0.787722  3.7342  3.3430  0.8816  4.1256  3.0310  2.5424  2.3718  2.3029
 189  0.787898  3.7337  3.3259  0.8965  4.0945  2.9960  2.5054  2.3338  2.2642
 190  0.788073  3.7331  3.3088  0.9115  4.0627  2.9606  2.4683  2.2958  2.2255
 191  0.788249  3.7326  3.2918  0.9267  4.0305  2.9250  2.4309  2.2577  2.1867
 192  0.788422  3.7321  3.2746  0.9419  3.9979  2.8888  2.3931  2.2191  2.1476
 193  0.788596  3.7316  3.2575  0.9573  3.9647  2.8523  2.3551  2.1803  2.1082
 194  0.788769  3.7312  3.2402  0.9728  3.9310  2.8153  2.3166  2.1411  2.0684
 195  0.788941  3.7307  3.2227  0.9885  3.8971  2.7780  2.2778  2.1017  2.0283
 196  0.789111  3.7303  3.2053  1.0043  3.8625  2.7403  2.2388  2.0620  1.9881
 197  0.789281  3.7299  3.1876  1.0202  3.8275  2.7021  2.1992  2.0216  1.9473
 198  0.789450  3.7294  3.1700  1.0364  3.7918  2.6634  2.1591  1.9810  1.9062
 199  0.789615  3.7290  3.1514  1.0532  3.7549  2.6232  2.1176  1.9388  1.8633
 200  0.789774  3.7285  3.1322  1.0707  3.7162  2.5812  2.0741  1.8947  1.8187
 201  0.789928  3.7280  3.1124  1.0888  3.6766  2.5381  2.0295  1.8494  1.7728
 202  0.790079  3.7275  3.0921  1.1071  3.6362  2.4939  1.9838  1.8031  1.7258
 203  0.790227  3.7271  3.0716  1.1260  3.5945  2.4488  1.9372  1.7558  1.6779
 204  0.790369  3.7266  3.0503  1.1454  3.5522  2.4026  1.8894  1.7071  1.6286
 205  0.790508  3.7261  3.0287  1.1651  3.5087  2.3554  1.8406  1.6576  1.5785
 206  0.790643  3.7256  3.0066  1.1852  3.4647  2.3072  1.7909  1.6071  1.5274
 207  0.790774  3.7250  2.9840  1.2056  3.4204  2.2587  1.7404  1.5557  1.4753
 208  0.790901  3.7244  2.9608  1.2264  3.3760  2.2095  1.6892  1.5036  1.4223
 209  0.791024  3.7238  2.9374  1.2474  3.3310  2.1596  1.6372  1.4507  1.3686
 210  0.791143  3.7232  2.9135  1.2687  3.2857  2.1091  1.5846  1.3969  1.3139
 211  0.791259  3.7225  2.8893  1.2903  3.2400  2.0581  1.5313  1.3426  1.2587
 212  0.791372  3.7218  2.8649  1.3122  3.1936  2.0065  1.4774  1.2876  1.2029
 213  0.791480  3.7211  2.8400  1.3342  3.1475  1.9545  1.4230  1.2319  1.1464
 214  0.791585  3.7204  2.8149  1.3565  3.1011  1.9021  1.3679  1.1758  1.0893
 215  0.791686  3.7197  2.7895  1.3791  3.0544  1.8492  1.3124  1.1190  1.0315
 216  0.791784  3.7189  2.7637  1.4019  3.0079  1.7961  1.2564  1.0617  0.9732
 217  0.791803  3.7187  2.7583  1.4064  2.9996  1.7859  1.2453  1.0502  0.9614
 218  0.791822  3.7186  2.7533  1.4110  2.9900  1.7751  1.2341  1.0387  0.9498
 219  0.791841  3.7184  2.7483  1.4156  2.9799  1.7641  1.2227  1.0272  0.9381
 220  0.791859  3.7183  2.7431  1.4202  2.9702  1.7532  1.2112  1.0156  0.9263
 221  0.791878  3.7182  2.7379  1.4248  2.9608  1.7424  1.1999  1.0039  0.9144
 222  0.791897  3.7181  2.7326  1.4295  2.9513  1.7315  1.1884  0.9922  0.9025
 223  0.791915  3.7179  2.7273  1.4342  2.9421  1.7208  1.1769  0.9804  0.8904
 224  0.791934  3.7176  2.7217  1.4388  2.9335  1.7103  1.1654  0.9684  0.8783
 225  0.791952  3.7175  2.7164  1.4435  2.9242  1.6994  1.1538  0.9565  0.8661
 226  0.791971  3.7173  2.7110  1.4483  2.9147  1.6884  1.1422  0.9446  0.8540
 227  0.792135  3.7158  2.6604  1.4931  2.8234  1.5837  1.0313  0.8311  0.7385
 228  0.792288  3.7143  2.6087  1.5388  2.7317  1.4778  0.9186  0.7155  0.6209
 229  0.792424  3.7128  2.5582  1.5832  2.6436  1.3753  0.8090  0.6030  0.5062
 230  0.792553  3.7112  2.5062  1.6289  2.5539  1.2703  0.6965  0.4873  0.3885
 231  0.792673  3.7094  2.4528  1.6751  2.4657  1.1651  0.5831  0.3705  0.2692
 232  0.792777  3.7076  2.4018  1.7192  2.3826  1.0652  0.4757  0.2598  0.1560
 233  0.792875  3.7058  2.3497  1.7640  2.2986  0.9637  0.3664  0.1471  0.0407
 234  0.792962  3.7039  2.2977  1.8086  2.2167  0.8635  0.2581  0.0353 -0.0738
 235  0.793045  3.7019  2.2437  1.8546  2.1339  0.7609  0.1467 -0.0799 -0.1919
 236  0.793118  3.6998  2.1900  1.9001  2.0525  0.6602  0.0366 -0.1940 -0.3089
 237  0.793183  3.6981  2.1422  1.9409  1.9791  0.5703 -0.0619 -0.2960 -0.4138
 238  0.793245  3.6964  2.0955  1.9806  1.9082  0.4829 -0.1579 -0.3955 -0.5159
 239  0.793303  3.6948  2.0537  2.0162  1.8451  0.4046 -0.2440 -0.4847 -0.6076
 240  0.793355  3.6939  2.0272  2.0393  1.8026  0.3533 -0.3000 -0.5426 -0.6669
 241  0.793409  3.6943  2.0281  2.0399  1.7945  0.3489 -0.3028 -0.5447 -0.6684
 242  0.793464  3.6927  1.9862  2.0755  1.7332  0.2716 -0.3883 -0.6336 -0.7598
 243  0.793514  3.6903  1.9303  2.1219  1.6609  0.1724 -0.4995 -0.7496 -0.8794
 244  0.793559  3.6881  1.8773  2.1660  1.5958  0.0792 -0.6045 -0.8595 -0.9928
 245  0.793600  3.6860  1.8269  2.2077  1.5374 -0.0083 -0.7036 -0.9633 -1.1000
 246  0.793639  3.6840  1.7827  2.2445  1.4888 -0.0846 -0.7905 -1.0546 -1.1942
 247  0.793674  3.6821  1.7362  2.2829  1.4376 -0.1643 -0.8813 -1.1499 -1.2928
 248  0.793706  3.6798  1.6840  2.3262  1.3811 -0.2530 -0.9831 -1.2571 -1.4037
 249  0.793735  3.6776  1.6327  2.3685  1.3280 -0.3396 -1.0829 -1.3620 -1.5122
 250  0.793762  3.6753  1.5818  2.4105  1.2775 -0.4246 -1.1813 -1.4658 -1.6197
 251  0.793786  3.6731  1.5325  2.4511  1.2309 -0.5062 -1.2764 -1.5662 -1.7237
 252  0.793808  3.6710  1.4846  2.4903  1.1916 -0.5829 -1.3672 -1.6625 -1.8238
 253  0.793828  3.6688  1.4373  2.5287  1.1565 -0.6570 -1.4559 -1.7569 -1.9219
 254  0.793847  3.6665  1.3909  2.5663  1.1250 -0.7286 -1.5423 -1.8490 -2.0178
 255  0.793864  3.6643  1.3452  2.6031  1.0975 -0.7973 -1.6262 -1.9388 -2.1116
 256  0.793879  3.6621  1.3005  2.6389  1.0739 -0.8632 -1.7076 -2.0263 -2.2030
 257  0.793893  3.6598  1.2565  2.6741  1.0530 -0.9267 -1.7869 -2.1116 -2.2923
 258  0.793906  3.6576  1.2132  2.7086  1.0359 -0.9880 -1.8642 -2.1951 -2.3799
 259  0.793919  3.6554  1.1705  2.7425  1.0216 -1.0474 -1.9397 -2.2769 -2.4658
 260  0.793930  3.6533  1.1291  2.7753  1.0108 -1.1037 -2.0122 -2.3557 -2.5487
 261  0.793940  3.6511  1.0879  2.8079  1.0024 -1.1585 -2.0836 -2.4336 -2.6308
 262  0.793951  3.6490  1.0476  2.8397  0.9971 -1.2109 -2.1527 -2.5090 -2.7107
 263  0.793960  3.6468  1.0078  2.8706  0.9967 -1.2603 -2.2192 -2.5824 -2.7884
 264  0.793968  3.6446  0.9685  2.9012  1.0006 -1.3070 -2.2836 -2.6539 -2.8646
 265  0.793976  3.6424  0.9301  2.9309  1.0064 -1.3516 -2.3459 -2.7232 -2.9385
 266  0.793984  3.6403  0.8923  2.9601  1.0141 -1.3948 -2.4069 -2.7914 -3.0112
 267  0.793991  3.6382  0.8554  2.9886  1.0228 -1.4361 -2.4657 -2.8573 -3.0817
 268  0.793997  3.6361  0.8188  3.0166  1.0327 -1.4762 -2.5236 -2.9223 -3.1512
 269  0.794003  3.6340  0.7831  3.0442  1.0436 -1.5149 -2.5798 -2.9856 -3.2191
 270  0.794008  3.6321  0.7484  3.0710  1.0553 -1.5519 -2.6343 -3.0470 -3.2851
 271  0.794014  3.6301  0.7141  3.0975  1.0683 -1.5877 -2.6875 -3.1074 -3.3499
 272  0.794019  3.6282  0.6808  3.1231  1.0821 -1.6217 -2.7389 -3.1658 -3.4127
 273  0.794024  3.6264  0.6482  3.1485  1.0963 -1.6548 -2.7891 -3.2230 -3.4745
 274  0.794029  3.6246  0.6165  3.1731  1.1104 -1.6866 -2.8380 -3.2787 -3.5344
 275  0.794033  3.6229  0.5854  3.1972  1.1249 -1.7173 -2.8856 -3.3331 -3.5932
 276  0.794037  3.6213  0.5553  3.2208  1.1395 -1.7470 -2.9319 -3.3861 -3.6503
 277  0.794040  3.6197  0.5261  3.2436  1.1542 -1.7752 -2.9767 -3.4376 -3.7058
 278  0.794044  3.6180  0.4978  3.2656  1.1728 -1.7999 -3.0185 -3.4864 -3.7589
 279  0.794169  3.6168  0.4742  3.2842  1.1866 -1.8217 -3.0543 -3.5280 -3.8039
