#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 6.6505E-05 6.6505E-05  -2.45   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=12.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  81  0.650384  3.7623  4.6324 -0.3786  6.9428  6.1127  5.7107  5.5746  5.5329
  82  0.655209  3.7651  4.6243 -0.3561  6.8666  6.0478  5.6556  5.5244  5.4861
  83  0.660013  3.7679  4.6161 -0.3335  6.7920  5.9833  5.6003  5.4736  5.4386
  84  0.664796  3.7707  4.6076 -0.3108  6.7186  5.9190  5.5448  5.4225  5.3907
  85  0.669554  3.7735  4.5990 -0.2881  6.6463  5.8546  5.4891  5.3712  5.3425
  86  0.674286  3.7763  4.5902 -0.2651  6.5745  5.7901  5.4332  5.3195  5.2941
  87  0.678987  3.7789  4.5812 -0.2421  6.5031  5.7255  5.3772  5.2678  5.2456
  88  0.683659  3.7816  4.5719 -0.2191  6.4320  5.6610  5.3210  5.2159  5.1968
  89  0.688300  3.7843  4.5623 -0.1958  6.3613  5.5961  5.2645  5.1636  5.1478
  90  0.692905  3.7870  4.5525 -0.1724  6.2910  5.5310  5.2078  5.1111  5.0983
  91  0.697474  3.7897  4.5423 -0.1488  6.2212  5.4656  5.1506  5.0582  5.0485
  92  0.702003  3.7923  4.5318 -0.1250  6.1521  5.3999  5.0929  5.0045  4.9978
  93  0.706478  3.7949  4.5209 -0.1012  6.0839  5.3340  5.0345  4.9501  4.9464
  94  0.710884  3.7973  4.5097 -0.0770  6.0159  5.2677  4.9758  4.8954  4.8947
  95  0.715209  3.7998  4.4981 -0.0528  5.9474  5.2013  4.9175  4.8411  4.8435
  96  0.719446  3.8023  4.4859 -0.0285  5.8783  5.1348  4.8596  4.7874  4.7926
  97  0.723586  3.8046  4.4734 -0.0042  5.8100  5.0683  4.8016  4.7334  4.7415
  98  0.727620  3.8069  4.4604  0.0201  5.7437  5.0021  4.7428  4.6783  4.6892
  99  0.731544  3.8090  4.4471  0.0444  5.6793  4.9362  4.6833  4.6222  4.6358
 100  0.735350  3.8111  4.4333  0.0687  5.6162  4.8707  4.6236  4.5656  4.5817
 101  0.739040  3.8130  4.4191  0.0929  5.5536  4.8055  4.5638  4.5088  4.5274
 102  0.742612  3.8148  4.4044  0.1170  5.4915  4.7407  4.5044  4.4522  4.4730
 103  0.746066  3.8166  4.3895  0.1410  5.4299  4.6763  4.4451  4.3957  4.4186
 104  0.749405  3.8183  4.3742  0.1649  5.3692  4.6124  4.3860  4.3394  4.3643
 105  0.752628  3.8198  4.3585  0.1887  5.3095  4.5490  4.3273  4.2832  4.3101
 106  0.755732  3.8213  4.3424  0.2124  5.2504  4.4860  4.2691  4.2274  4.2561
 107  0.758726  3.8226  4.3259  0.2359  5.1921  4.4234  4.2110  4.1717  4.2020
 108  0.761613  3.8238  4.3091  0.2593  5.1345  4.3613  4.1532  4.1161  4.1481
 109  0.764403  3.8250  4.2920  0.2827  5.0774  4.2997  4.0956  4.0606  4.0941
 110  0.767101  3.8260  4.2745  0.3058  5.0208  4.2385  4.0381  4.0050  4.0398
 111  0.769714  3.8270  4.2567  0.3289  4.9648  4.1778  3.9806  3.9493  3.9854
 112  0.770411  3.8272  4.2517  0.3351  4.9496  4.1614  3.9651  3.9341  3.9706
 113  0.771105  3.8274  4.2468  0.3415  4.9343  4.1448  3.9493  3.9187  3.9556
 114  0.771798  3.8277  4.2418  0.3477  4.9191  4.1284  3.9337  3.9036  3.9407
 115  0.772490  3.8279  4.2368  0.3540  4.9037  4.1118  3.9179  3.8882  3.9256
 116  0.773180  3.8281  4.2318  0.3605  4.8880  4.0948  3.9017  3.8725  3.9102
 117  0.773866  3.8284  4.2266  0.3669  4.8725  4.0779  3.8858  3.8570  3.8950
 118  0.774549  3.8286  4.2216  0.3733  4.8569  4.0610  3.8697  3.8413  3.8797
 119  0.775227  3.8289  4.2165  0.3800  4.8405  4.0433  3.8529  3.8252  3.8640
 120  0.775902  3.8293  4.2115  0.3866  4.8245  4.0257  3.8364  3.8092  3.8484
 121  0.776571  3.8296  4.2065  0.3934  4.8081  4.0079  3.8196  3.7930  3.8327
 122  0.777234  3.8300  4.2017  0.4002  4.7913  3.9895  3.8025  3.7766  3.8168
 123  0.777894  3.8304  4.1969  0.4071  4.7745  3.9711  3.7854  3.7601  3.8009
 124  0.778552  3.8308  4.1920  0.4140  4.7576  3.9525  3.7681  3.7436  3.7850
 125  0.779206  3.8313  4.1872  0.4210  4.7405  3.9336  3.7506  3.7269  3.7688
 126  0.779855  3.8317  4.1821  0.4282  4.7233  3.9147  3.7329  3.7099  3.7524
 127  0.780499  3.8321  4.1767  0.4352  4.7060  3.8957  3.7150  3.6927  3.7356
 128  0.781139  3.8323  4.1710  0.4425  4.6886  3.8767  3.6970  3.6752  3.7185
 129  0.781774  3.8325  4.1649  0.4498  4.6711  3.8577  3.6787  3.6574  3.7009
 130  0.782400  3.8327  4.1585  0.4571  4.6534  3.8385  3.6602  3.6392  3.6829
 131  0.783021  3.8328  4.1517  0.4646  4.6356  3.8192  3.6414  3.6207  3.6646
 132  0.783636  3.8328  4.1448  0.4721  4.6176  3.7998  3.6225  3.6019  3.6460
 133  0.784243  3.8329  4.1377  0.4797  4.5995  3.7803  3.6033  3.5829  3.6270
 134  0.784846  3.8329  4.1304  0.4874  4.5812  3.7607  3.5840  3.5637  3.6079
 135  0.785442  3.8329  4.1229  0.4951  4.5628  3.7410  3.5645  3.5442  3.5885
 136  0.786031  3.8328  4.1152  0.5029  4.5442  3.7212  3.5447  3.5245  3.5687
 137  0.786613  3.8327  4.1071  0.5108  4.5256  3.7013  3.5249  3.5046  3.5486
 138  0.787187  3.8325  4.0987  0.5187  4.5068  3.6814  3.5047  3.4843  3.5281
 139  0.787753  3.8323  4.0900  0.5268  4.4880  3.6615  3.4844  3.4637  3.5072
 140  0.788312  3.8320  4.0810  0.5348  4.4689  3.6415  3.4639  3.4429  3.4860
 141  0.788860  3.8316  4.0717  0.5430  4.4498  3.6215  3.4433  3.4218  3.4645
 142  0.789402  3.8312  4.0621  0.5512  4.4306  3.6015  3.4224  3.4004  3.4426
 143  0.789933  3.8307  4.0521  0.5595  4.4113  3.5814  3.4014  3.3787  3.4204
 144  0.790455  3.8301  4.0418  0.5679  4.3919  3.5613  3.3802  3.3568  3.3978
 145  0.790966  3.8294  4.0311  0.5762  4.3724  3.5413  3.3588  3.3345  3.3747
 146  0.791466  3.8287  4.0200  0.5847  4.3529  3.5212  3.3372  3.3119  3.3513
 147  0.791955  3.8279  4.0085  0.5933  4.3333  3.5013  3.3153  3.2890  3.3274
 148  0.792432  3.8270  3.9964  0.6018  4.3136  3.4813  3.2932  3.2655  3.3029
 149  0.792896  3.8259  3.9839  0.6105  4.2937  3.4616  3.2708  3.2416  3.2777
 150  0.793347  3.8248  3.9708  0.6193  4.2736  3.4420  3.2479  3.2169  3.2515
 151  0.793786  3.8236  3.9572  0.6280  4.2532  3.4226  3.2243  3.1913  3.2243
 152  0.794210  3.8222  3.9431  0.6368  4.2328  3.4035  3.2006  3.1652  3.1966
 153  0.794620  3.8206  3.9284  0.6456  4.2126  3.3845  3.1766  3.1388  3.1681
 154  0.795015  3.8190  3.9132  0.6545  4.1926  3.3659  3.1527  3.1121  3.1395
 155  0.795397  3.8172  3.8973  0.6634  4.1737  3.3474  3.1295  3.0862  3.1113
 156  0.795763  3.8152  3.8808  0.6723  4.1554  3.3293  3.1064  3.0603  3.0832
 157  0.796115  3.8131  3.8637  0.6812  4.1376  3.3114  3.0835  3.0344  3.0547
 158  0.796452  3.8109  3.8460  0.6902  4.1203  3.2941  3.0605  3.0080  3.0257
 159  0.796774  3.8085  3.8276  0.6991  4.1033  3.2771  3.0373  2.9812  2.9961
 160  0.797083  3.8060  3.8087  0.7080  4.0866  3.2607  3.0142  2.9542  2.9661
 161  0.797380  3.8033  3.7892  0.7170  4.0705  3.2448  2.9911  2.9272  2.9359
 162  0.797584  3.8012  3.7748  0.7234  4.0592  3.2336  2.9746  2.9077  2.9138
 163  0.797788  3.7991  3.7598  0.7299  4.0482  3.2225  2.9579  2.8877  2.8912
 164  0.797988  3.7969  3.7443  0.7365  4.0377  3.2115  2.9408  2.8673  2.8682
 165  0.798185  3.7945  3.7281  0.7433  4.0276  3.2006  2.9235  2.8463  2.8444
 166  0.798381  3.7920  3.7115  0.7500  4.0180  3.1898  2.9057  2.8247  2.8198
 167  0.798574  3.7894  3.6943  0.7570  4.0091  3.1797  2.8871  2.8018  2.7936
 168  0.798764  3.7866  3.6763  0.7640  4.0014  3.1699  2.8680  2.7780  2.7665
 169  0.798952  3.7838  3.6579  0.7710  3.9944  3.1603  2.8489  2.7542  2.7391
 170  0.799136  3.7805  3.6380  0.7780  3.9889  3.1512  2.8305  2.7308  2.7119
 171  0.799316  3.7770  3.6168  0.7852  3.9852  3.1432  2.8121  2.7070  2.6840
 172  0.799494  3.7736  3.5963  0.7925  3.9823  3.1348  2.7932  2.6826  2.6555
 173  0.799671  3.7706  3.5769  0.8000  3.9779  3.1249  2.7738  2.6585  2.6277
 174  0.799846  3.7680  3.5584  0.8077  3.9718  3.1136  2.7543  2.6347  2.6005
 175  0.800016  3.7654  3.5404  0.8157  3.9648  3.1014  2.7343  2.6106  2.5735
 176  0.800180  3.7630  3.5227  0.8239  3.9567  3.0880  2.7138  2.5863  2.5463
 177  0.800339  3.7608  3.5053  0.8324  3.9477  3.0737  2.6927  2.5618  2.5191
 178  0.800491  3.7587  3.4883  0.8411  3.9379  3.0583  2.6710  2.5369  2.4917
 179  0.800638  3.7568  3.4717  0.8500  3.9274  3.0421  2.6486  2.5115  2.4640
 180  0.800778  3.7550  3.4556  0.8593  3.9161  3.0250  2.6257  2.4856  2.4359
 181  0.800912  3.7534  3.4400  0.8686  3.9043  3.0073  2.6021  2.4591  2.4074
 182  0.801063  3.7518  3.4224  0.8797  3.8890  2.9855  2.5741  2.4282  2.3744
 183  0.801211  3.7503  3.4049  0.8912  3.8719  2.9622  2.5453  2.3966  2.3408
 184  0.801357  3.7489  3.3877  0.9031  3.8530  2.9376  2.5156  2.3645  2.3070
 185  0.801501  3.7476  3.3707  0.9152  3.8324  2.9116  2.4852  2.3318  2.2728
 186  0.801643  3.7465  3.3537  0.9276  3.8103  2.8849  2.4545  2.2993  2.2387
 187  0.801783  3.7455  3.3371  0.9401  3.7870  2.8571  2.4233  2.2664  2.2046
 188  0.801923  3.7445  3.3206  0.9529  3.7625  2.8286  2.3917  2.2332  2.1702
 189  0.802061  3.7436  3.3043  0.9657  3.7374  2.7996  2.3600  2.2000  2.1358
 190  0.802199  3.7428  3.2881  0.9787  3.7116  2.7701  2.3278  2.1666  2.1015
 191  0.802335  3.7420  3.2721  0.9917  3.6851  2.7401  2.2955  2.1331  2.0671
 192  0.802471  3.7413  3.2562  1.0048  3.6582  2.7099  2.2631  2.0995  2.0326
 193  0.802607  3.7407  3.2404  1.0179  3.6309  2.6793  2.2305  2.0659  1.9982
 194  0.802743  3.7400  3.2247  1.0312  3.6031  2.6485  2.1978  2.0322  1.9637
 195  0.802878  3.7394  3.2091  1.0443  3.5751  2.6176  2.1650  1.9986  1.9293
 196  0.803013  3.7388  3.1937  1.0576  3.5469  2.5864  2.1323  1.9649  1.8949
 197  0.803147  3.7383  3.1783  1.0709  3.5185  2.5551  2.0993  1.9311  1.8604
 198  0.803282  3.7377  3.1629  1.0841  3.4899  2.5237  2.0664  1.8975  1.8262
 199  0.803417  3.7372  3.1478  1.0974  3.4611  2.4922  2.0335  1.8638  1.7920
 200  0.803551  3.7367  3.1327  1.1107  3.4322  2.4606  2.0006  1.8301  1.7577
 201  0.803686  3.7363  3.1175  1.1240  3.4029  2.4287  1.9673  1.7963  1.7232
 202  0.803818  3.7358  3.1023  1.1375  3.3735  2.3967  1.9340  1.7622  1.6886
 203  0.803951  3.7354  3.0870  1.1510  3.3437  2.3644  1.9004  1.7280  1.6538
 204  0.804081  3.7349  3.0717  1.1647  3.3135  2.3316  1.8664  1.6934  1.6188
 205  0.804211  3.7345  3.0562  1.1785  3.2830  2.2985  1.8321  1.6584  1.5833
 206  0.804338  3.7341  3.0406  1.1925  3.2522  2.2651  1.7975  1.6231  1.5474
 207  0.804466  3.7336  3.0249  1.2065  3.2214  2.2315  1.7627  1.5877  1.5115
 208  0.804594  3.7332  3.0095  1.2205  3.1903  2.1980  1.7280  1.5525  1.4757
 209  0.804720  3.7328  2.9938  1.2346  3.1593  2.1642  1.6930  1.5169  1.4396
 210  0.804839  3.7324  2.9773  1.2493  3.1272  2.1292  1.6566  1.4796  1.4018
 211  0.804957  3.7319  2.9604  1.2642  3.0952  2.0939  1.6196  1.4419  1.3634
 212  0.805071  3.7314  2.9434  1.2794  3.0621  2.0578  1.5820  1.4035  1.3244
 213  0.805181  3.7309  2.9260  1.2947  3.0288  2.0212  1.5436  1.3643  1.2846
 214  0.805288  3.7304  2.9083  1.3104  2.9950  1.9839  1.5048  1.3247  1.2442
 215  0.805392  3.7298  2.8906  1.3263  2.9604  1.9461  1.4654  1.2845  1.2035
 216  0.805494  3.7293  2.8724  1.3423  2.9263  1.9082  1.4257  1.2438  1.1620
 217  0.805516  3.7292  2.8683  1.3459  2.9187  1.8998  1.4168  1.2347  1.1528
 218  0.805538  3.7290  2.8643  1.3494  2.9109  1.8912  1.4078  1.2255  1.1435
 219  0.805559  3.7289  2.8602  1.3531  2.9032  1.8827  1.3988  1.2164  1.1342
 220  0.805582  3.7288  2.8561  1.3567  2.8953  1.8740  1.3898  1.2072  1.1248
 221  0.805604  3.7287  2.8521  1.3603  2.8873  1.8653  1.3808  1.1980  1.1155
 222  0.805626  3.7286  2.8481  1.3640  2.8792  1.8565  1.3717  1.1887  1.1061
 223  0.805647  3.7285  2.8440  1.3677  2.8712  1.8477  1.3625  1.1794  1.0967
 224  0.805668  3.7284  2.8399  1.3714  2.8632  1.8389  1.3533  1.1700  1.0872
 225  0.805690  3.7283  2.8357  1.3750  2.8554  1.8302  1.3441  1.1607  1.0776
 226  0.805711  3.7281  2.8314  1.3788  2.8475  1.8215  1.3350  1.1512  1.0680
 227  0.805943  3.7268  2.7839  1.4210  2.7571  1.7214  1.2301  1.0440  0.9591
 228  0.806135  3.7256  2.7407  1.4593  2.6759  1.6309  1.1352  0.9469  0.8603
 229  0.806330  3.7242  2.6936  1.5012  2.5872  1.5321  1.0313  0.8406  0.7523
 230  0.806508  3.7228  2.6460  1.5431  2.4996  1.4337  0.9274  0.7341  0.6438
 231  0.806669  3.7215  2.5995  1.5844  2.4131  1.3364  0.8250  0.6294  0.5373
 232  0.806818  3.7201  2.5530  1.6254  2.3277  1.2401  0.7235  0.5253  0.4315
 233  0.806951  3.7188  2.5075  1.6656  2.2439  1.1455  0.6240  0.4235  0.3279
 234  0.807080  3.7173  2.4597  1.7078  2.1565  1.0465  0.5196  0.3167  0.2192
 235  0.807197  3.7157  2.4120  1.7491  2.0735  0.9507  0.4177  0.2120  0.1123
 236  0.807308  3.7141  2.3634  1.7914  1.9891  0.8528  0.3134  0.1048  0.0030
 237  0.807408  3.7125  2.3157  1.8329  1.9079  0.7575  0.2113 -0.0002 -0.1042
 238  0.807497  3.7110  2.2692  1.8732  1.8301  0.6653  0.1120 -0.1026 -0.2088
 239  0.807580  3.7095  2.2234  1.9129  1.7545  0.5748  0.0144 -0.2034 -0.3118
 240  0.807658  3.7079  2.1756  1.9544  1.6766  0.4806 -0.0876 -0.3089 -0.4196
 241  0.807729  3.7063  2.1290  1.9946  1.6016  0.3895 -0.1867 -0.4113 -0.5244
 242  0.807794  3.7047  2.0839  2.0338  1.5291  0.3009 -0.2829 -0.5107 -0.6260
 243  0.807855  3.7031  2.0372  2.0740  1.4549  0.2100 -0.3818 -0.6129 -0.7305
 244  0.807910  3.7016  1.9924  2.1129  1.3838  0.1225 -0.4770 -0.7113 -0.8311
 245  0.807962  3.7000  1.9476  2.1513  1.3154  0.0370 -0.5707 -0.8084 -0.9306
 246  0.808009  3.6985  1.9061  2.1868  1.2522 -0.0422 -0.6576 -0.8983 -1.0226
 247  0.808052  3.6971  1.8667  2.2206  1.1915 -0.1170 -0.7398 -0.9836 -1.1102
 248  0.808094  3.6955  1.8234  2.2575  1.1259 -0.1983 -0.8296 -1.0768 -1.2059
 249  0.808131  3.6940  1.7825  2.2924  1.0648 -0.2746 -0.9141 -1.1647 -1.2961
 250  0.808167  3.6928  1.7482  2.3218  1.0141 -0.3388 -0.9853 -1.2387 -1.3721
 251  0.808201  3.6922  1.7310  2.3368  0.9873 -0.3723 -1.0218 -1.2764 -1.4108
 252  0.808235  3.6914  1.7061  2.3583  0.9503 -0.4194 -1.0740 -1.3305 -1.4663
 253  0.808267  3.6897  1.6608  2.3971  0.8856 -0.5033 -1.1676 -1.4280 -1.5666
 254  0.808297  3.6880  1.6145  2.4364  0.8234 -0.5879 -1.2626 -1.5271 -1.6685
 255  0.808323  3.6864  1.5692  2.4752  0.7644 -0.6707 -1.3560 -1.6246 -1.7686
 256  0.808348  3.6847  1.5248  2.5130  0.7086 -0.7508 -1.4470 -1.7197 -1.8664
 257  0.808370  3.6831  1.4817  2.5497  0.6566 -0.8281 -1.5354 -1.8122 -1.9617
 258  0.808392  3.6814  1.4379  2.5865  0.6088 -0.9038 -1.6237 -1.9052 -2.0575
 259  0.808412  3.6797  1.3959  2.6218  0.5648 -0.9755 -1.7081 -1.9945 -2.1496
 260  0.808429  3.6781  1.3544  2.6568  0.5228 -1.0456 -1.7914 -2.0826 -2.2407
 261  0.808445  3.6765  1.3144  2.6903  0.4837 -1.1124 -1.8711 -2.1672 -2.3282
 262  0.808461  3.6749  1.2745  2.7239  0.4463 -1.1785 -1.9504 -2.2514 -2.4155
 263  0.808475  3.6732  1.2352  2.7569  0.4101 -1.2434 -2.0283 -2.3344 -2.5014
 264  0.808488  3.6717  1.1973  2.7887  0.3770 -1.3051 -2.1029 -2.4139 -2.5838
 265  0.808500  3.6702  1.1596  2.8203  0.3446 -1.3663 -2.1770 -2.4928 -2.6656
 266  0.808511  3.6688  1.1226  2.8514  0.3139 -1.4261 -2.2495 -2.5703 -2.7460
 267  0.808522  3.6672  1.0866  2.8816  0.2851 -1.4837 -2.3199 -2.6454 -2.8240
 268  0.808532  3.6658  1.0511  2.9113  0.2583 -1.5397 -2.3888 -2.7191 -2.9007
 269  0.808542  3.6645  1.0164  2.9405  0.2330 -1.5940 -2.4560 -2.7912 -2.9756
 270  0.808550  3.6630  0.9821  2.9690  0.2104 -1.6465 -2.5216 -2.8618 -3.0492
 271  0.808558  3.6615  0.9483  2.9970  0.1914 -1.6966 -2.5856 -2.9310 -3.1215
 272  0.808565  3.6601  0.9151  3.0245  0.1750 -1.7445 -2.6476 -2.9984 -3.1921
 273  0.808572  3.6586  0.8822  3.0516  0.1604 -1.7913 -2.7088 -3.0650 -3.2618
 274  0.808579  3.6572  0.8502  3.0779  0.1478 -1.8359 -2.7679 -3.1297 -3.3298
 275  0.808586  3.6559  0.8187  3.1038  0.1367 -1.8792 -2.8260 -3.1934 -3.3967
 276  0.808592  3.6545  0.7879  3.1293  0.1272 -1.9210 -2.8825 -3.2554 -3.4620
 277  0.808597  3.6532  0.7580  3.1539  0.1193 -1.9608 -2.9371 -3.3157 -3.5255
 278  0.808603  3.6519  0.7291  3.1777  0.1124 -1.9990 -2.9897 -3.3739 -3.5868
 279  0.808608  3.6507  0.7019  3.2001  0.1057 -2.0349 -3.0392 -3.4286 -3.6445
