#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 6.6505E-05 6.6505E-05  -2.45   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=14.000 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  47  0.457380  3.6590  4.8686 -1.1811 10.4246  8.6856  7.8327  7.4902  7.3037
  48  0.467836  3.6628  4.8548 -1.1421 10.2485  8.5570  7.7240  7.3903  7.2098
  49  0.477829  3.6668  4.8414 -1.1036 10.0733  8.4300  7.6171  7.2923  7.1183
  50  0.487538  3.6710  4.8285 -1.0654  9.8967  8.3030  7.5109  7.1955  7.0280
  51  0.497370  3.6755  4.8160 -1.0258  9.7084  8.1694  7.4004  7.0955  6.9352
  52  0.502973  3.6783  4.8090 -1.0031  9.6004  8.0930  7.3376  7.0385  6.8825
  53  0.508051  3.6807  4.8026 -0.9823  9.5005  8.0228  7.2799  6.9865  6.8344
  54  0.512786  3.6833  4.7969 -0.9625  9.4040  7.9556  7.2251  6.9373  6.7890
  55  0.517277  3.6857  4.7913 -0.9436  9.3126  7.8916  7.1730  6.8904  6.7458
  56  0.521616  3.6881  4.7860 -0.9249  9.2215  7.8284  7.1217  6.8445  6.7037
  57  0.525886  3.6905  4.7807 -0.9065  9.1328  7.7663  7.0712  6.7994  6.6621
  58  0.530134  3.6929  4.7755 -0.8880  9.0437  7.7039  7.0206  6.7540  6.6206
  59  0.534390  3.6955  4.7704 -0.8693  8.9552  7.6416  6.9700  6.7088  6.5789
  60  0.538680  3.6980  4.7652 -0.8504  8.8656  7.5786  6.9188  6.6630  6.5369
  61  0.543010  3.7006  4.7599 -0.8312  8.7756  7.5151  6.8674  6.6170  6.4945
  62  0.547399  3.7033  4.7545 -0.8118  8.6846  7.4509  6.8154  6.5703  6.4517
  63  0.551835  3.7060  4.7491 -0.7922  8.5937  7.3866  6.7631  6.5234  6.4086
  64  0.556286  3.7087  4.7436 -0.7723  8.5029  7.3217  6.7104  6.4763  6.3652
  65  0.560713  3.7114  4.7381 -0.7524  8.4128  7.2568  6.6578  6.4292  6.3221
  66  0.565107  3.7141  4.7325 -0.7325  8.3241  7.1924  6.6056  6.3825  6.2792
  67  0.569455  3.7169  4.7270 -0.7128  8.2367  7.1286  6.5538  6.3362  6.2367
  68  0.573740  3.7196  4.7215 -0.6931  8.1513  7.0657  6.5027  6.2906  6.1948
  69  0.577965  3.7223  4.7160 -0.6738  8.0679  7.0038  6.4524  6.2455  6.1534
  70  0.582115  3.7249  4.7106 -0.6546  7.9874  6.9436  6.4031  6.2012  6.1127
  71  0.586181  3.7275  4.7050 -0.6358  7.9097  6.8850  6.3547  6.1576  6.0724
  72  0.590161  3.7300  4.6996 -0.6173  7.8348  6.8280  6.3076  6.1148  6.0329
  73  0.594048  3.7325  4.6942 -0.5992  7.7626  6.7725  6.2614  6.0730  5.9941
  74  0.597840  3.7348  4.6888 -0.5815  7.6930  6.7186  6.2164  6.0322  5.9562
  75  0.601532  3.7372  4.6833 -0.5641  7.6259  6.6660  6.1725  5.9923  5.9192
  76  0.605125  3.7394  4.6780 -0.5471  7.5609  6.6148  6.1296  5.9534  5.8831
  77  0.608623  3.7417  4.6727 -0.5306  7.4978  6.5646  6.0878  5.9155  5.8480
  78  0.612035  3.7438  4.6673 -0.5142  7.4365  6.5156  6.0469  5.8784  5.8136
  79  0.615361  3.7458  4.6620 -0.4983  7.3771  6.4678  6.0069  5.8421  5.7800
  80  0.618609  3.7479  4.6567 -0.4826  7.3196  6.4211  5.9676  5.8064  5.7468
  81  0.621784  3.7498  4.6515 -0.4671  7.2642  6.3757  5.9291  5.7712  5.7141
  82  0.626362  3.7526  4.6435 -0.4447  7.1851  6.3102  5.8732  5.7202  5.6664
  83  0.630937  3.7555  4.6354 -0.4222  7.1063  6.2444  5.8173  5.6689  5.6186
  84  0.635513  3.7583  4.6270 -0.3994  7.0265  6.1779  5.7612  5.6180  5.5711
  85  0.640091  3.7612  4.6183 -0.3763  6.9466  6.1110  5.7047  5.5667  5.5234
  86  0.644669  3.7639  4.6094 -0.3532  6.8676  6.0439  5.6479  5.5148  5.4751
  87  0.649239  3.7667  4.6003 -0.3297  6.7904  5.9771  5.5906  5.4621  5.4256
  88  0.653786  3.7694  4.5908 -0.3061  6.7144  5.9105  5.5329  5.4088  5.3756
  89  0.658279  3.7722  4.5811 -0.2826  6.6395  5.8440  5.4751  5.3553  5.3253
  90  0.662713  3.7749  4.5712 -0.2589  6.5658  5.7775  5.4171  5.3017  5.2748
  91  0.667081  3.7776  4.5611 -0.2352  6.4929  5.7112  5.3592  5.2479  5.2242
  92  0.671378  3.7802  4.5506 -0.2115  6.4204  5.6450  5.3013  5.1942  5.1736
  93  0.675603  3.7828  4.5400 -0.1876  6.3486  5.5790  5.2434  5.1404  5.1227
  94  0.679747  3.7854  4.5289 -0.1638  6.2776  5.5131  5.1854  5.0864  5.0717
  95  0.683809  3.7879  4.5176 -0.1399  6.2073  5.4472  5.1273  5.0322  5.0204
  96  0.687787  3.7902  4.5059 -0.1159  6.1380  5.3813  5.0689  4.9776  4.9687
  97  0.691679  3.7926  4.4937 -0.0919  6.0699  5.3156  5.0103  4.9228  4.9165
  98  0.695483  3.7949  4.4811 -0.0679  6.0026  5.2498  4.9514  4.8674  4.8639
  99  0.699197  3.7971  4.4681 -0.0437  5.9357  5.1841  4.8924  4.8118  4.8110
 100  0.702816  3.7992  4.4546 -0.0195  5.8689  5.1185  4.8336  4.7565  4.7581
 101  0.706329  3.8013  4.4408  0.0048  5.8017  5.0529  4.7753  4.7018  4.7060
 102  0.709735  3.8033  4.4265  0.0289  5.7353  4.9876  4.7171  4.6469  4.6536
 103  0.713025  3.8051  4.4119  0.0530  5.6700  4.9226  4.6588  4.5918  4.6008
 104  0.716204  3.8069  4.3968  0.0770  5.6065  4.8581  4.6000  4.5360  4.5472
 105  0.719269  3.8085  4.3813  0.1009  5.5445  4.7941  4.5410  4.4797  4.4928
 106  0.722223  3.8100  4.3653  0.1248  5.4835  4.7307  4.4821  4.4232  4.4383
 107  0.725066  3.8114  4.3491  0.1485  5.4234  4.6677  4.4234  4.3666  4.3834
 108  0.727802  3.8127  4.3323  0.1720  5.3639  4.6053  4.3647  4.3101  4.3286
 109  0.730437  3.8139  4.3153  0.1954  5.3049  4.5434  4.3065  4.2538  4.2738
 110  0.732973  3.8150  4.2978  0.2188  5.2466  4.4822  4.2485  4.1976  4.2188
 111  0.735418  3.8160  4.2799  0.2419  5.1890  4.4215  4.1908  4.1415  4.1640
 112  0.736098  3.8162  4.2748  0.2484  5.1728  4.4043  4.1744  4.1255  4.1483
 113  0.736776  3.8165  4.2695  0.2551  5.1562  4.3869  4.1578  4.1094  4.1325
 114  0.737451  3.8167  4.2644  0.2617  5.1400  4.3697  4.1414  4.0933  4.1167
 115  0.738124  3.8169  4.2590  0.2684  5.1236  4.3524  4.1248  4.0772  4.1009
 116  0.738794  3.8172  4.2535  0.2751  5.1069  4.3348  4.1079  4.0607  4.0847
 117  0.739461  3.8174  4.2482  0.2818  5.0905  4.3173  4.0912  4.0443  4.0687
 118  0.740126  3.8176  4.2427  0.2884  5.0740  4.2997  4.0744  4.0279  4.0525
 119  0.740788  3.8179  4.2371  0.2954  5.0569  4.2817  4.0571  4.0111  4.0360
 120  0.741446  3.8181  4.2316  0.3023  5.0401  4.2638  4.0400  3.9944  4.0196
 121  0.742097  3.8183  4.2260  0.3091  5.0232  4.2459  4.0228  3.9777  4.0031
 122  0.742739  3.8187  4.2205  0.3164  5.0053  4.2267  4.0049  3.9603  3.9862
 123  0.743376  3.8190  4.2150  0.3234  4.9877  4.2080  3.9871  3.9430  3.9694
 124  0.744007  3.8193  4.2096  0.3307  4.9698  4.1888  3.9691  3.9257  3.9525
 125  0.744634  3.8198  4.2043  0.3381  4.9516  4.1691  3.9510  3.9083  3.9357
 126  0.745255  3.8202  4.1990  0.3455  4.9334  4.1493  3.9327  3.8909  3.9188
 127  0.745873  3.8206  4.1937  0.3529  4.9150  4.1294  3.9144  3.8733  3.9019
 128  0.746487  3.8211  4.1883  0.3605  4.8966  4.1093  3.8959  3.8557  3.8847
 129  0.747095  3.8214  4.1823  0.3681  4.8781  4.0893  3.8771  3.8375  3.8670
 130  0.747697  3.8217  4.1759  0.3757  4.8595  4.0693  3.8580  3.8189  3.8487
 131  0.748290  3.8218  4.1691  0.3835  4.8408  4.0492  3.8386  3.7999  3.8298
 132  0.748877  3.8219  4.1619  0.3913  4.8220  4.0290  3.8190  3.7804  3.8105
 133  0.749456  3.8219  4.1545  0.3993  4.8029  4.0087  3.7990  3.7606  3.7909
 134  0.750031  3.8219  4.1470  0.4072  4.7838  3.9882  3.7789  3.7406  3.7710
 135  0.750599  3.8219  4.1392  0.4153  4.7645  3.9678  3.7586  3.7204  3.7507
 136  0.751160  3.8219  4.1312  0.4234  4.7451  3.9472  3.7380  3.6999  3.7302
 137  0.751715  3.8218  4.1230  0.4317  4.7256  3.9266  3.7174  3.6791  3.7093
 138  0.752261  3.8217  4.1147  0.4399  4.7059  3.9057  3.6964  3.6580  3.6882
 139  0.752801  3.8215  4.1058  0.4482  4.6861  3.8849  3.6751  3.6365  3.6665
 140  0.753333  3.8212  4.0966  0.4566  4.6662  3.8641  3.6536  3.6147  3.6443
 141  0.753854  3.8209  4.0872  0.4651  4.6462  3.8432  3.6319  3.5925  3.6218
 142  0.754368  3.8205  4.0774  0.4736  4.6260  3.8223  3.6099  3.5700  3.5988
 143  0.754873  3.8201  4.0673  0.4823  4.6057  3.8013  3.5877  3.5471  3.5754
 144  0.755368  3.8196  4.0570  0.4910  4.5853  3.7803  3.5652  3.5240  3.5516
 145  0.755852  3.8190  4.0461  0.4998  4.5649  3.7593  3.5425  3.5004  3.5273
 146  0.756326  3.8184  4.0351  0.5086  4.5444  3.7382  3.5198  3.4767  3.5029
 147  0.756789  3.8177  4.0235  0.5175  4.5241  3.7172  3.4969  3.4528  3.4780
 148  0.757241  3.8169  4.0115  0.5265  4.5038  3.6963  3.4739  3.4286  3.4529
 149  0.757681  3.8159  3.9991  0.5355  4.4836  3.6754  3.4507  3.4041  3.4274
 150  0.758108  3.8149  3.9861  0.5446  4.4635  3.6547  3.4275  3.3794  3.4015
 151  0.758522  3.8137  3.9725  0.5538  4.4437  3.6340  3.4041  3.3544  3.3751
 152  0.758923  3.8125  3.9585  0.5629  4.4240  3.6137  3.3807  3.3293  3.3484
 153  0.759310  3.8111  3.9440  0.5722  4.4045  3.5934  3.3570  3.3035  3.3211
 154  0.759685  3.8096  3.9287  0.5815  4.3851  3.5733  3.3331  3.2773  3.2931
 155  0.760044  3.8079  3.9131  0.5909  4.3659  3.5534  3.3090  3.2510  3.2648
 156  0.760389  3.8061  3.8968  0.6002  4.3471  3.5339  3.2850  3.2242  3.2360
 157  0.760721  3.8042  3.8799  0.6096  4.3285  3.5149  3.2608  3.1973  3.2068
 158  0.761039  3.8021  3.8626  0.6189  4.3100  3.4960  3.2367  3.1701  3.1771
 159  0.761343  3.8000  3.8445  0.6284  4.2922  3.4776  3.2125  3.1428  3.1472
 160  0.761635  3.7977  3.8260  0.6377  4.2750  3.4594  3.1884  3.1152  3.1168
 161  0.761914  3.7953  3.8070  0.6472  4.2587  3.4417  3.1642  3.0874  3.0862
 162  0.762121  3.7933  3.7922  0.6545  4.2465  3.4282  3.1455  3.0658  3.0622
 163  0.762325  3.7912  3.7763  0.6619  4.2349  3.4152  3.1262  3.0432  3.0370
 164  0.762527  3.7888  3.7596  0.6694  4.2240  3.4024  3.1062  3.0194  3.0104
 165  0.762725  3.7862  3.7413  0.6770  4.2145  3.3906  3.0857  2.9944  2.9821
 166  0.762920  3.7831  3.7215  0.6848  4.2064  3.3795  3.0649  2.9688  2.9529
 167  0.763112  3.7801  3.7015  0.6928  4.1984  3.3677  3.0444  2.9436  2.9241
 168  0.763302  3.7771  3.6815  0.7008  4.1908  3.3556  3.0235  2.9181  2.8951
 169  0.763489  3.7743  3.6622  0.7091  4.1835  3.3430  3.0019  2.8919  2.8654
 170  0.763673  3.7716  3.6430  0.7177  4.1757  3.3297  2.9799  2.8655  2.8357
 171  0.763853  3.7689  3.6237  0.7263  4.1675  3.3159  2.9577  2.8389  2.8059
 172  0.764029  3.7663  3.6045  0.7353  4.1582  3.3011  2.9351  2.8124  2.7763
 173  0.764201  3.7639  3.5856  0.7445  4.1480  3.2853  2.9120  2.7855  2.7463
 174  0.764367  3.7616  3.5671  0.7540  4.1366  3.2684  2.8883  2.7582  2.7165
 175  0.764528  3.7595  3.5489  0.7638  4.1242  3.2504  2.8640  2.7306  2.6863
 176  0.764683  3.7575  3.5310  0.7739  4.1110  3.2313  2.8389  2.7026  2.6559
 177  0.764832  3.7557  3.5135  0.7842  4.0969  3.2114  2.8133  2.6740  2.6250
 178  0.764976  3.7540  3.4963  0.7947  4.0824  3.1909  2.7869  2.6446  2.5936
 179  0.765115  3.7525  3.4794  0.8054  4.0674  3.1697  2.7599  2.6148  2.5618
 180  0.765249  3.7510  3.4630  0.8163  4.0513  3.1477  2.7325  2.5848  2.5300
 181  0.765380  3.7497  3.4469  0.8273  4.0341  3.1249  2.7049  2.5549  2.4984
 182  0.765516  3.7485  3.4301  0.8392  4.0145  3.0999  2.6752  2.5230  2.4649
 183  0.765650  3.7473  3.4134  0.8512  3.9934  3.0738  2.6450  2.4907  2.4311
 184  0.765783  3.7463  3.3969  0.8636  3.9709  3.0467  2.6143  2.4582  2.3973
 185  0.765915  3.7453  3.3805  0.8761  3.9472  3.0189  2.5832  2.4256  2.3634
 186  0.766046  3.7444  3.3642  0.8889  3.9226  2.9903  2.5518  2.3927  2.3294
 187  0.766175  3.7435  3.3481  0.9016  3.8974  2.9613  2.5201  2.3596  2.2953
 188  0.766304  3.7427  3.3321  0.9145  3.8714  2.9318  2.4881  2.3264  2.2611
 189  0.766432  3.7420  3.3162  0.9275  3.8449  2.9019  2.4559  2.2931  2.2269
 190  0.766560  3.7412  3.3005  0.9405  3.8179  2.8716  2.4236  2.2596  2.1926
 191  0.766687  3.7407  3.2848  0.9536  3.7904  2.8410  2.3910  2.2261  2.1583
 192  0.766814  3.7401  3.2692  0.9668  3.7626  2.8102  2.3584  2.1925  2.1239
 193  0.766941  3.7395  3.2538  0.9800  3.7344  2.7791  2.3256  2.1588  2.0895
 194  0.767067  3.7389  3.2383  0.9933  3.7060  2.7478  2.2927  2.1251  2.0551
 195  0.767193  3.7384  3.2230  1.0066  3.6774  2.7164  2.2597  2.0913  2.0207
 196  0.767319  3.7378  3.2076  1.0200  3.6483  2.6847  2.2266  2.0573  1.9861
 197  0.767444  3.7373  3.1924  1.0334  3.6192  2.6529  2.1933  2.0234  1.9515
 198  0.767570  3.7369  3.1772  1.0467  3.5900  2.6210  2.1602  1.9896  1.9172
 199  0.767695  3.7364  3.1621  1.0601  3.5606  2.5891  2.1270  1.9558  1.8828
 200  0.767820  3.7360  3.1469  1.0735  3.5310  2.5571  2.0937  1.9218  1.8483
 201  0.767945  3.7355  3.1318  1.0871  3.5011  2.5247  2.0602  1.8877  1.8137
 202  0.768067  3.7351  3.1164  1.1008  3.4709  2.4919  2.0262  1.8531  1.7786
 203  0.768189  3.7347  3.1010  1.1145  3.4402  2.4588  1.9919  1.8182  1.7431
 204  0.768310  3.7343  3.0855  1.1285  3.4092  2.4253  1.9573  1.7830  1.7075
 205  0.768432  3.7339  3.0702  1.1423  3.3785  2.3922  1.9230  1.7481  1.6721
 206  0.768552  3.7335  3.0548  1.1563  3.3472  2.3584  1.8884  1.7129  1.6365
 207  0.768670  3.7331  3.0391  1.1706  3.3153  2.3241  1.8529  1.6770  1.6000
 208  0.768783  3.7327  3.0228  1.1852  3.2826  2.2888  1.8165  1.6398  1.5625
 209  0.768895  3.7323  3.0063  1.2001  3.2493  2.2528  1.7794  1.6022  1.5243
 210  0.769003  3.7319  2.9893  1.2154  3.2159  2.2163  1.7414  1.5635  1.4850
 211  0.769106  3.7313  2.9718  1.2310  3.1816  2.1791  1.7027  1.5241  1.4450
 212  0.769208  3.7309  2.9542  1.2468  3.1469  2.1413  1.6635  1.4841  1.4045
 213  0.769307  3.7303  2.9360  1.2629  3.1124  2.1033  1.6237  1.4435  1.3631
 214  0.769403  3.7299  2.9179  1.2792  3.0768  2.0644  1.5833  1.4022  1.3213
 215  0.769496  3.7294  2.8996  1.2956  3.0408  2.0251  1.5424  1.3606  1.2789
 216  0.769586  3.7289  2.8808  1.3122  3.0050  1.9856  1.5011  1.3184  1.2361
 217  0.769607  3.7287  2.8764  1.3163  2.9965  1.9761  1.4912  1.3082  1.2258
 218  0.769628  3.7286  2.8718  1.3202  2.9879  1.9666  1.4813  1.2981  1.2154
 219  0.769649  3.7284  2.8672  1.3243  2.9794  1.9571  1.4713  1.2879  1.2050
 220  0.769670  3.7283  2.8627  1.3283  2.9706  1.9475  1.4612  1.2776  1.1946
 221  0.769690  3.7282  2.8582  1.3323  2.9617  1.9378  1.4511  1.2673  1.1842
 222  0.769711  3.7281  2.8537  1.3364  2.9527  1.9280  1.4410  1.2570  1.1737
 223  0.769731  3.7280  2.8491  1.3406  2.9438  1.9183  1.4308  1.2466  1.1632
 224  0.769752  3.7279  2.8445  1.3446  2.9349  1.9085  1.4205  1.2362  1.1526
 225  0.769772  3.7277  2.8399  1.3488  2.9262  1.8986  1.4103  1.2256  1.1419
 226  0.769793  3.7276  2.8351  1.3530  2.9174  1.8890  1.4000  1.2151  1.1311
 227  0.769976  3.7264  2.7913  1.3919  2.8336  1.7964  1.3032  1.1162  1.0307
 228  0.770168  3.7249  2.7406  1.4369  2.7381  1.6901  1.1915  1.0019  0.9145
 229  0.770330  3.7237  2.6941  1.4784  2.6498  1.5919  1.0887  0.8968  0.8077
 230  0.770479  3.7223  2.6468  1.5202  2.5623  1.4937  0.9850  0.7907  0.6997
 231  0.770621  3.7208  2.5980  1.5635  2.4717  1.3918  0.8777  0.6808  0.5878
 232  0.770751  3.7194  2.5493  1.6069  2.3805  1.2895  0.7703  0.5711  0.4764
 233  0.770866  3.7181  2.5020  1.6485  2.2938  1.1915  0.6672  0.4655  0.3689
 234  0.770975  3.7166  2.4531  1.6917  2.2046  1.0903  0.5605  0.3564  0.2579
 235  0.771075  3.7150  2.4033  1.7348  2.1181  0.9903  0.4541  0.2469  0.1463
 236  0.771165  3.7134  2.3553  1.7768  2.0347  0.8934  0.3508  0.1407  0.0379
 237  0.771249  3.7118  2.3068  1.8189  1.9523  0.7964  0.2469  0.0339 -0.0712
 238  0.771326  3.7101  2.2574  1.8618  1.8698  0.6984  0.1415 -0.0749 -0.1822
 239  0.771396  3.7086  2.2090  1.9037  1.7900  0.6028  0.0380 -0.1816 -0.2913
 240  0.771461  3.7069  2.1606  1.9458  1.7111  0.5075 -0.0654 -0.2885 -0.4006
 241  0.771521  3.7053  2.1121  1.9879  1.6328  0.4121 -0.1688 -0.3953 -0.5098
 242  0.771574  3.7037  2.0652  2.0285  1.5574  0.3202 -0.2686 -0.4984 -0.6151
 243  0.771623  3.7022  2.0185  2.0690  1.4829  0.2289 -0.3677 -0.6009 -0.7198
 244  0.771669  3.7006  1.9723  2.1088  1.4105  0.1394 -0.4654 -0.7019 -0.8232
 245  0.771712  3.6990  1.9278  2.1470  1.3424  0.0544 -0.5585 -0.7983 -0.9220
 246  0.771749  3.6975  1.8861  2.1827  1.2782 -0.0251 -0.6457 -0.8887 -1.0146
 247  0.771786  3.6959  1.8424  2.2201  1.2114 -0.1077 -0.7367 -0.9831 -1.1114
 248  0.771819  3.6943  1.7998  2.2565  1.1472 -0.1875 -0.8251 -1.0748 -1.2057
 249  0.771850  3.6931  1.7653  2.2861  1.0958 -0.2523 -0.8966 -1.1492 -1.2820
 250  0.771879  3.6925  1.7455  2.3032  1.0656 -0.2903 -0.9383 -1.1924 -1.3263
 251  0.771908  3.6915  1.7157  2.3291  1.0205 -0.3472 -1.0011 -1.2574 -1.3930
 252  0.771936  3.6899  1.6704  2.3678  0.9555 -0.4312 -1.0948 -1.3549 -1.4933
 253  0.771962  3.6881  1.6223  2.4089  0.8900 -0.5196 -1.1940 -1.4583 -1.5996
 254  0.771985  3.6864  1.5764  2.4481  0.8300 -0.6034 -1.2884 -1.5568 -1.7008
 255  0.772006  3.6847  1.5310  2.4868  0.7725 -0.6856 -1.3817 -1.6543 -1.8010
 256  0.772056  3.6831  1.4863  2.5250  0.7181 -0.7660 -1.4734 -1.7504 -1.8998
 257  0.772073  3.6814  1.4425  2.5618  0.6696 -0.8422 -1.5619 -1.8435 -1.9958
 258  0.772090  3.6797  1.3993  2.5984  0.6238 -0.9165 -1.6492 -1.9357 -2.0909
 259  0.772105  3.6780  1.3568  2.6341  0.5806 -0.9882 -1.7343 -2.0258 -2.1840
 260  0.772118  3.6763  1.3152  2.6690  0.5399 -1.0579 -1.8174 -2.1140 -2.2752
 261  0.772131  3.6747  1.2747  2.7031  0.5014 -1.1252 -1.8981 -2.1996 -2.3638
 262  0.772143  3.6731  1.2345  2.7368  0.4647 -1.1913 -1.9775 -2.2841 -2.4513
 263  0.772154  3.6716  1.1957  2.7695  0.4300 -1.2551 -2.0544 -2.3660 -2.5362
 264  0.772165  3.6700  1.1571  2.8019  0.3968 -1.3179 -2.1303 -2.4468 -2.6200
 265  0.772173  3.6684  1.1194  2.8336  0.3655 -1.3787 -2.2041 -2.5255 -2.7017
 266  0.772182  3.6670  1.0826  2.8645  0.3360 -1.4377 -2.2761 -2.6024 -2.7815
 267  0.772190  3.6656  1.0466  2.8948  0.3083 -1.4949 -2.3464 -2.6776 -2.8597
 268  0.772198  3.6641  1.0109  2.9246  0.2825 -1.5506 -2.4153 -2.7516 -2.9366
 269  0.772205  3.6627  0.9761  2.9537  0.2599 -1.6039 -2.4822 -2.8235 -3.0116
 270  0.772212  3.6612  0.9413  2.9826  0.2406 -1.6553 -2.5477 -2.8945 -3.0858
 271  0.772219  3.6597  0.9072  3.0107  0.2238 -1.7045 -2.6115 -2.9638 -3.1583
 272  0.772225  3.6582  0.8738  3.0383  0.2089 -1.7519 -2.6736 -3.0315 -3.2292
 273  0.772230  3.6568  0.8411  3.0652  0.1961 -1.7975 -2.7340 -3.0975 -3.2986
 274  0.772235  3.6554  0.8089  3.0918  0.1848 -1.8419 -2.7935 -3.1628 -3.3672
 275  0.772240  3.6540  0.7775  3.1177  0.1754 -1.8843 -2.8511 -3.2261 -3.4338
 276  0.772245  3.6527  0.7468  3.1430  0.1673 -1.9252 -2.9072 -3.2880 -3.4991
 277  0.772249  3.6514  0.7169  3.1677  0.1600 -1.9647 -2.9617 -3.3483 -3.5625
 278  0.772253  3.6501  0.6882  3.1914  0.1532 -2.0025 -3.0138 -3.4060 -3.6234
 279  0.772257  3.6490  0.6625  3.2126  0.1475 -2.0362 -3.0604 -3.4576 -3.6779
