#NUMBER OF AGES= 1 MAGS= 5
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.0920E-04 2.0920E-04  -1.90   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo sdss_u  sdss_g  sdss_r  sdss_i  sdss_z
  34  0.341334  3.6133  4.9772 -1.5993 12.5487 10.1738  9.0327  8.5865  8.3321
  35  0.342677  3.6136  4.9759 -1.5953 12.5333 10.1611  9.0220  8.5764  8.3223
  36  0.344306  3.6138  4.9744 -1.5908 12.5163 10.1472  9.0099  8.5650  8.3112
  37  0.346467  3.6139  4.9729 -1.5860 12.5000 10.1332  8.9973  8.5528  8.2991
  38  0.354006  3.6148  4.9667 -1.5673 12.4332 10.0767  8.9475  8.5051  8.2527
  39  0.369263  3.6178  4.9465 -1.5170 12.2398  9.9169  8.8096  8.3756  8.1283
  40  0.404878  3.6256  4.9102 -1.4090 11.8023  9.5628  8.5087  8.0956  7.8619
  41  0.419543  3.6292  4.8919 -1.3610 11.6095  9.4054  8.3747  7.9712  7.7438
  42  0.431228  3.6327  4.8770 -1.3199 11.4363  9.2663  8.2582  7.8642  7.6430
  43  0.444586  3.6375  4.8598 -1.2706 11.2220  9.0967  8.1174  7.7357  7.5227
  44  0.450920  3.6403  4.8521 -1.2454 11.1049  9.0058  8.0437  7.6695  7.4613
  45  0.465613  3.6458  4.8317 -1.1891 10.8557  8.8131  7.8837  7.5236  7.3247
  46  0.473879  3.6498  4.8211 -1.1553 10.6933  8.6916  7.7853  7.4353  7.2431
  47  0.482873  3.6542  4.8103 -1.1182 10.5114  8.5582  7.6778  7.3390  7.1544
  48  0.487497  3.6567  4.8045 -1.0983 10.4118  8.4852  7.6195  7.2872  7.1068
  49  0.496003  3.6616  4.7959 -1.0625 10.2223  8.3526  7.5144  7.1939  7.0217
  50  0.508096  3.6693  4.7844 -1.0100  9.9370  8.1594  7.3616  7.0586  6.8985
  51  0.517148  3.6749  4.7757 -0.9711  9.7260  8.0183  7.2495  6.9590  6.8076
  52  0.521403  3.6776  4.7714 -0.9524  9.6252  7.9511  7.1960  6.9113  6.7641
  53  0.525479  3.6802  4.7672 -0.9344  9.5287  7.8868  7.1447  6.8654  6.7221
  54  0.529537  3.6829  4.7631 -0.9163  9.4325  7.8231  7.0937  6.8199  6.6805
  55  0.533680  3.6855  4.7589 -0.8980  9.3358  7.7589  7.0422  6.7739  6.6383
  56  0.537942  3.6883  4.7544 -0.8792  9.2369  7.6933  6.9896  6.7267  6.5951
  57  0.542346  3.6911  4.7499 -0.8598  9.1360  7.6255  6.9353  6.6785  6.5510
  58  0.546866  3.6941  4.7453 -0.8398  9.0329  7.5560  6.8796  6.6291  6.5060
  59  0.551472  3.6970  4.7405 -0.8194  8.9281  7.4856  6.8233  6.5790  6.4604
  60  0.556056  3.7001  4.7359 -0.7991  8.8232  7.4164  6.7675  6.5291  6.4147
  61  0.560570  3.7031  4.7314 -0.7790  8.7205  7.3489  6.7130  6.4801  6.3697
  62  0.565016  3.7061  4.7268 -0.7591  8.6204  7.2828  6.6595  6.4319  6.3253
  63  0.569385  3.7090  4.7222 -0.7395  8.5237  7.2182  6.6072  6.3848  6.2820
  64  0.573681  3.7119  4.7178 -0.7203  8.4295  7.1550  6.5561  6.3386  6.2395
  65  0.577907  3.7147  4.7132 -0.7012  8.3375  7.0933  6.5059  6.2934  6.1978
  66  0.582073  3.7175  4.7086 -0.6825  8.2478  7.0328  6.4568  6.2490  6.1569
  67  0.586175  3.7202  4.7039 -0.6639  8.1609  6.9737  6.4087  6.2053  6.1166
  68  0.590220  3.7228  4.6992 -0.6456  8.0771  6.9157  6.3613  6.1625  6.0770
  69  0.594217  3.7254  4.6944 -0.6275  7.9960  6.8589  6.3147  6.1203  6.0380
  70  0.598169  3.7280  4.6895 -0.6096  7.9172  6.8029  6.2688  6.0786  5.9995
  71  0.602082  3.7304  4.6844 -0.5918  7.8405  6.7478  6.2234  6.0375  5.9615
  72  0.605955  3.7329  4.6794 -0.5741  7.7654  6.6931  6.1785  5.9968  5.9238
  73  0.609786  3.7353  4.6742 -0.5566  7.6921  6.6392  6.1340  5.9565  5.8865
  74  0.613573  3.7377  4.6690 -0.5391  7.6205  6.5859  6.0900  5.9167  5.8495
  75  0.617307  3.7400  4.6636 -0.5219  7.5511  6.5336  6.0467  5.8773  5.8129
  76  0.620986  3.7423  4.6582 -0.5049  7.4839  6.4823  6.0039  5.8382  5.7766
  77  0.624611  3.7445  4.6528 -0.4880  7.4183  6.4319  5.9618  5.7998  5.7408
  78  0.628168  3.7466  4.6473 -0.4713  7.3548  6.3826  5.9203  5.7619  5.7054
  79  0.631656  3.7487  4.6418 -0.4549  7.2934  6.3343  5.8796  5.7245  5.6705
  80  0.635078  3.7508  4.6362 -0.4388  7.2339  6.2871  5.8396  5.6877  5.6360
  81  0.638430  3.7529  4.6307 -0.4229  7.1759  6.2408  5.8003  5.6516  5.6021
  82  0.643233  3.7556  4.6225 -0.4000  7.0930  6.1741  5.7439  5.5998  5.5538
  83  0.647990  3.7585  4.6141 -0.3772  7.0101  6.1073  5.6879  5.5490  5.5063
  84  0.652684  3.7612  4.6056 -0.3545  6.9290  6.0411  5.6324  5.4984  5.4593
  85  0.657320  3.7639  4.5967 -0.3319  6.8507  5.9760  5.5771  5.4476  5.4116
  86  0.661901  3.7666  4.5879 -0.3093  6.7748  5.9119  5.5218  5.3965  5.3636
  87  0.666430  3.7692  4.5787 -0.2868  6.7006  5.8482  5.4667  5.3453  5.3154
  88  0.670905  3.7718  4.5694 -0.2642  6.6273  5.7847  5.4117  5.2943  5.2672
  89  0.675325  3.7743  4.5598 -0.2416  6.5549  5.7214  5.3566  5.2432  5.2190
  90  0.679688  3.7769  4.5501 -0.2190  6.4833  5.6581  5.3016  5.1921  5.1708
  91  0.683990  3.7793  4.5401 -0.1964  6.4123  5.5951  5.2466  5.1410  5.1226
  92  0.688228  3.7818  4.5300 -0.1737  6.3422  5.5322  5.1917  5.0898  5.0741
  93  0.692397  3.7842  4.5196 -0.1510  6.2731  5.4693  5.1365  5.0384  5.0256
  94  0.696495  3.7866  4.5088 -0.1283  6.2052  5.4065  5.0812  4.9868  4.9766
  95  0.700518  3.7889  4.4979 -0.1055  6.1382  5.3438  5.0258  4.9350  4.9275
  96  0.704450  3.7911  4.4865 -0.0827  6.0722  5.2814  4.9702  4.8831  4.8782
  97  0.708281  3.7934  4.4750 -0.0600  6.0071  5.2193  4.9149  4.8310  4.8287
  98  0.712006  3.7955  4.4631 -0.0374  5.9428  5.1576  4.8597  4.7791  4.7792
  99  0.715623  3.7975  4.4510 -0.0148  5.8794  5.0963  4.8049  4.7274  4.7300
 100  0.719131  3.7995  4.4386  0.0076  5.8163  5.0354  4.7508  4.6767  4.6816
 101  0.722529  3.8014  4.4259  0.0298  5.7541  4.9750  4.6971  4.6261  4.6333
 102  0.725819  3.8032  4.4128  0.0521  5.6931  4.9151  4.6435  4.5756  4.5849
 103  0.729003  3.8048  4.3994  0.0740  5.6335  4.8560  4.5900  4.5249  4.5361
 104  0.732081  3.8064  4.3858  0.0959  5.5756  4.7975  4.5363  4.4737  4.4869
 105  0.735057  3.8079  4.3717  0.1176  5.5189  4.7396  4.4829  4.4226  4.4375
 106  0.737936  3.8093  4.3574  0.1391  5.4631  4.6822  4.4297  4.3717  4.3883
 107  0.740718  3.8106  4.3428  0.1605  5.4081  4.6254  4.3769  4.3209  4.3392
 108  0.743414  3.8118  4.3279  0.1817  5.3541  4.5692  4.3245  4.2706  4.2902
 109  0.746027  3.8129  4.3127  0.2028  5.3007  4.5135  4.2726  4.2205  4.2415
 110  0.748567  3.8139  4.2973  0.2236  5.2481  4.4584  4.2210  4.1707  4.1929
 111  0.751034  3.8148  4.2815  0.2445  5.1964  4.4039  4.1697  4.1210  4.1443
 112  0.751722  3.8150  4.2770  0.2503  5.1818  4.3885  4.1552  4.1069  4.1306
 113  0.752410  3.8153  4.2724  0.2563  5.1669  4.3728  4.1404  4.0925  4.1166
 114  0.753093  3.8155  4.2679  0.2622  5.1522  4.3572  4.1258  4.0783  4.1026
 115  0.753773  3.8158  4.2633  0.2683  5.1370  4.3413  4.1108  4.0638  4.0885
 116  0.754448  3.8161  4.2588  0.2745  5.1215  4.3248  4.0954  4.0490  4.0741
 117  0.755119  3.8164  4.2542  0.2807  5.1061  4.3085  4.0803  4.0344  4.0598
 118  0.755787  3.8168  4.2498  0.2870  5.0901  4.2916  4.0646  4.0193  4.0454
 119  0.756451  3.8172  4.2454  0.2933  5.0744  4.2747  4.0490  4.0045  4.0309
 120  0.757113  3.8176  4.2409  0.2998  5.0582  4.2575  4.0332  3.9893  4.0162
 121  0.757772  3.8179  4.2364  0.3062  5.0420  4.2403  4.0173  3.9741  4.0015
 122  0.758428  3.8183  4.2317  0.3127  5.0257  4.2230  4.0012  3.9586  3.9865
 123  0.759081  3.8186  4.2268  0.3193  5.0094  4.2057  3.9849  3.9428  3.9712
 124  0.759730  3.8189  4.2216  0.3259  4.9930  4.1882  3.9683  3.9268  3.9555
 125  0.760373  3.8191  4.2161  0.3327  4.9765  4.1706  3.9515  3.9104  3.9393
 126  0.761011  3.8193  4.2103  0.3395  4.9598  4.1530  3.9345  3.8937  3.9228
 127  0.761643  3.8194  4.2042  0.3464  4.9431  4.1351  3.9172  3.8767  3.9060
 128  0.762269  3.8195  4.1980  0.3534  4.9261  4.1172  3.8997  3.8594  3.8888
 129  0.762892  3.8196  4.1917  0.3604  4.9092  4.0991  3.8821  3.8419  3.8715
 130  0.763510  3.8197  4.1853  0.3676  4.8920  4.0808  3.8643  3.8243  3.8540
 131  0.764123  3.8197  4.1786  0.3747  4.8747  4.0625  3.8463  3.8064  3.8363
 132  0.764733  3.8198  4.1718  0.3819  4.8574  4.0442  3.8281  3.7885  3.8182
 133  0.765336  3.8197  4.1648  0.3892  4.8400  4.0256  3.8098  3.7702  3.8001
 134  0.765934  3.8196  4.1577  0.3965  4.8225  4.0069  3.7913  3.7517  3.7815
 135  0.766526  3.8196  4.1503  0.4040  4.8048  3.9882  3.7726  3.7330  3.7628
 136  0.767111  3.8194  4.1425  0.4115  4.7871  3.9695  3.7537  3.7140  3.7436
 137  0.767690  3.8193  4.1346  0.4190  4.7693  3.9506  3.7346  3.6946  3.7241
 138  0.768261  3.8191  4.1264  0.4267  4.7514  3.9316  3.7152  3.6751  3.7043
 139  0.768825  3.8188  4.1180  0.4344  4.7334  3.9126  3.6957  3.6553  3.6842
 140  0.769382  3.8185  4.1093  0.4422  4.7153  3.8935  3.6760  3.6352  3.6638
 141  0.769931  3.8181  4.1003  0.4500  4.6972  3.8743  3.6561  3.6148  3.6430
 142  0.770471  3.8177  4.0910  0.4579  4.6789  3.8552  3.6359  3.5941  3.6218
 143  0.771003  3.8173  4.0815  0.4660  4.6606  3.8359  3.6155  3.5730  3.6001
 144  0.771524  3.8167  4.0716  0.4740  4.6421  3.8166  3.5947  3.5515  3.5780
 145  0.772036  3.8161  4.0614  0.4821  4.6236  3.7974  3.5738  3.5297  3.5555
 146  0.772538  3.8154  4.0508  0.4903  4.6051  3.7781  3.5525  3.5074  3.5324
 147  0.773029  3.8147  4.0398  0.4986  4.5864  3.7589  3.5311  3.4847  3.5088
 148  0.773509  3.8139  4.0284  0.5068  4.5677  3.7398  3.5093  3.4617  3.4847
 149  0.773978  3.8129  4.0167  0.5153  4.5491  3.7206  3.4872  3.4382  3.4601
 150  0.774434  3.8119  4.0045  0.5236  4.5306  3.7016  3.4651  3.4144  3.4352
 151  0.774879  3.8108  3.9917  0.5321  4.5122  3.6828  3.4428  3.3903  3.4097
 152  0.775310  3.8096  3.9785  0.5406  4.4945  3.6641  3.4206  3.3664  3.3843
 153  0.775729  3.8082  3.9647  0.5492  4.4771  3.6455  3.3985  3.3422  3.3586
 154  0.776134  3.8067  3.9504  0.5578  4.4601  3.6271  3.3763  3.3179  3.3325
 155  0.776526  3.8051  3.9355  0.5664  4.4436  3.6090  3.3540  3.2933  3.3062
 156  0.776905  3.8034  3.9202  0.5750  4.4275  3.5912  3.3317  3.2685  3.2792
 157  0.777268  3.8015  3.9040  0.5837  4.4119  3.5738  3.3093  3.2433  3.2518
 158  0.777620  3.7994  3.8874  0.5924  4.3964  3.5568  3.2869  3.2179  3.2240
 159  0.777959  3.7972  3.8701  0.6011  4.3819  3.5402  3.2645  3.1923  3.1957
 160  0.778284  3.7949  3.8524  0.6097  4.3680  3.5241  3.2421  3.1664  3.1672
 161  0.778598  3.7924  3.8340  0.6184  4.3550  3.5085  3.2196  3.1403  3.1381
 162  0.778851  3.7898  3.8166  0.6256  4.3469  3.4972  3.2006  3.1174  3.1122
 163  0.779100  3.7870  3.7982  0.6328  4.3401  3.4866  3.1811  3.0933  3.0848
 164  0.779347  3.7840  3.7787  0.6401  4.3348  3.4766  3.1612  3.0684  3.0563
 165  0.779592  3.7809  3.7593  0.6477  4.3297  3.4661  3.1411  3.0436  3.0278
 166  0.779835  3.7780  3.7402  0.6553  4.3240  3.4548  3.1211  3.0191  3.0000
 167  0.780076  3.7751  3.7208  0.6632  4.3188  3.4433  3.1008  2.9943  2.9718
 168  0.780313  3.7718  3.6996  0.6711  4.3176  3.4337  3.0799  2.9680  2.9414
 169  0.780544  3.7682  3.6777  0.6790  4.3176  3.4243  3.0589  2.9412  2.9104
 170  0.780773  3.7650  3.6564  0.6874  4.3157  3.4134  3.0376  2.9148  2.8802
 171  0.780998  3.7622  3.6366  0.6961  4.3111  3.4002  3.0156  2.8884  2.8505
 172  0.781217  3.7597  3.6175  0.7052  4.3046  3.3853  2.9927  2.8616  2.8207
 173  0.781429  3.7573  3.5986  0.7147  4.2968  3.3691  2.9689  2.8341  2.7904
 174  0.781632  3.7551  3.5799  0.7247  4.2877  3.3516  2.9442  2.8061  2.7597
 175  0.781824  3.7530  3.5614  0.7349  4.2770  3.3327  2.9188  2.7774  2.7285
 176  0.782007  3.7511  3.5434  0.7455  4.2645  3.3124  2.8925  2.7482  2.6972
 177  0.782182  3.7495  3.5260  0.7564  4.2503  3.2908  2.8655  2.7186  2.6656
 178  0.782350  3.7480  3.5090  0.7675  4.2343  3.2681  2.8379  2.6886  2.6338
 179  0.782510  3.7466  3.4924  0.7789  4.2175  3.2447  2.8099  2.6583  2.6020
 180  0.782666  3.7453  3.4762  0.7903  4.1999  3.2208  2.7812  2.6275  2.5696
 181  0.782818  3.7443  3.4602  0.8019  4.1812  3.1963  2.7524  2.5967  2.5373
 182  0.782983  3.7432  3.4426  0.8151  4.1588  3.1678  2.7195  2.5617  2.5010
 183  0.783147  3.7422  3.4251  0.8285  4.1350  3.1383  2.6859  2.5263  2.4643
 184  0.783310  3.7411  3.4077  0.8423  4.1099  3.1078  2.6518  2.4905  2.4272
 185  0.783472  3.7403  3.3904  0.8562  4.0835  3.0764  2.6172  2.4543  2.3898
 186  0.783634  3.7395  3.3732  0.8702  4.0563  3.0444  2.5821  2.4179  2.3524
 187  0.783794  3.7388  3.3561  0.8844  4.0280  3.0118  2.5469  2.3814  2.3150
 188  0.783953  3.7380  3.3390  0.8987  3.9989  2.9786  2.5113  2.3447  2.2774
 189  0.784112  3.7374  3.3220  0.9132  3.9693  2.9449  2.4755  2.3078  2.2398
 190  0.784270  3.7368  3.3051  0.9277  3.9391  2.9109  2.4395  2.2709  2.2020
 191  0.784429  3.7362  3.2883  0.9423  3.9082  2.8766  2.4033  2.2338  2.1642
 192  0.784586  3.7356  3.2715  0.9570  3.8769  2.8419  2.3669  2.1965  2.1264
 193  0.784743  3.7351  3.2548  0.9717  3.8454  2.8071  2.3304  2.1592  2.0883
 194  0.784900  3.7346  3.2380  0.9866  3.8135  2.7719  2.2937  2.1218  2.0502
 195  0.785057  3.7341  3.2213  1.0013  3.7814  2.7366  2.2569  2.0842  2.0122
 196  0.785212  3.7337  3.2047  1.0163  3.7489  2.7011  2.2200  2.0466  1.9739
 197  0.785368  3.7332  3.1879  1.0313  3.7158  2.6651  2.1827  2.0086  1.9354
 198  0.785523  3.7328  3.1710  1.0465  3.6825  2.6288  2.1450  1.9703  1.8966
 199  0.785674  3.7323  3.1539  1.0620  3.6484  2.5918  2.1066  1.9312  1.8570
 200  0.785825  3.7319  3.1364  1.0777  3.6138  2.5541  2.0677  1.8917  1.8169
 201  0.785974  3.7315  3.1190  1.0936  3.5786  2.5160  2.0282  1.8517  1.7763
 202  0.786122  3.7310  3.1012  1.1096  3.5428  2.4773  1.9883  1.8112  1.7353
 203  0.786266  3.7306  3.0833  1.1261  3.5062  2.4377  1.9476  1.7698  1.6935
 204  0.786405  3.7301  3.0645  1.1432  3.4683  2.3967  1.9052  1.7268  1.6499
 205  0.786540  3.7297  3.0453  1.1607  3.4294  2.3546  1.8618  1.6828  1.6053
 206  0.786669  3.7292  3.0256  1.1786  3.3894  2.3113  1.8173  1.6376  1.5596
 207  0.786796  3.7287  3.0053  1.1969  3.3493  2.2675  1.7720  1.5915  1.5129
 208  0.786919  3.7283  2.9848  1.2155  3.3085  2.2231  1.7259  1.5447  1.4655
 209  0.787038  3.7278  2.9638  1.2344  3.2673  2.1779  1.6791  1.4971  1.4172
 210  0.787154  3.7271  2.9425  1.2535  3.2259  2.1323  1.6317  1.4488  1.3681
 211  0.787267  3.7266  2.9208  1.2729  3.1843  2.0862  1.5836  1.3998  1.3184
 212  0.787377  3.7260  2.8990  1.2926  3.1419  2.0395  1.5350  1.3502  1.2681
 213  0.787482  3.7254  2.8768  1.3124  3.0997  1.9925  1.4858  1.3000  1.2171
 214  0.787586  3.7248  2.8542  1.3324  3.0574  1.9452  1.4361  1.2492  1.1655
 215  0.787686  3.7242  2.8317  1.3528  3.0140  1.8970  1.3857  1.1979  1.1134
 216  0.787783  3.7236  2.8087  1.3732  2.9708  1.8487  1.3351  1.1460  1.0608
 217  0.787803  3.7234  2.8035  1.3777  2.9621  1.8384  1.3240  1.1346  1.0491
 218  0.787824  3.7233  2.7985  1.3821  2.9526  1.8278  1.3128  1.1233  1.0376
 219  0.787845  3.7231  2.7935  1.3867  2.9427  1.8170  1.3016  1.1119  1.0260
 220  0.787864  3.7230  2.7884  1.3912  2.9329  1.8062  1.2903  1.1003  1.0142
 221  0.787885  3.7229  2.7834  1.3958  2.9234  1.7953  1.2790  1.0887  1.0025
 222  0.787905  3.7227  2.7782  1.4005  2.9138  1.7846  1.2676  1.0772  0.9907
 223  0.787925  3.7226  2.7731  1.4050  2.9042  1.7739  1.2562  1.0655  0.9789
 224  0.787945  3.7224  2.7678  1.4097  2.8947  1.7630  1.2448  1.0537  0.9669
 225  0.787965  3.7222  2.7626  1.4143  2.8851  1.7522  1.2333  1.0419  0.9550
 226  0.787985  3.7221  2.7573  1.4190  2.8755  1.7412  1.2217  1.0301  0.9429
 227  0.788160  3.7207  2.7083  1.4626  2.7847  1.6387  1.1136  0.9194  0.8305
 228  0.788320  3.7193  2.6596  1.5056  2.6963  1.5383  1.0072  0.8103  0.7194
 229  0.788466  3.7179  2.6110  1.5486  2.6078  1.4378  0.9008  0.7014  0.6086
 230  0.788608  3.7164  2.5603  1.5938  2.5143  1.3318  0.7891  0.5871  0.4924
 231  0.788739  3.7149  2.5080  1.6397  2.4218  1.2252  0.6758  0.4711  0.3741
 232  0.788850  3.7133  2.4594  1.6822  2.3371  1.1268  0.5714  0.3638  0.2648
 233  0.788959  3.7117  2.4074  1.7275  2.2475  1.0221  0.4599  0.2493  0.1481
 234  0.789053  3.7100  2.3581  1.7702  2.1652  0.9244  0.3553  0.1417  0.0383
 235  0.789145  3.7081  2.3048  1.8161  2.0791  0.8206  0.2433  0.0263 -0.0799
 236  0.789225  3.7062  2.2530  1.8607  1.9958  0.7198  0.1345 -0.0861 -0.1948
 237  0.789298  3.7045  2.2040  1.9029  1.9172  0.6245  0.0312 -0.1926 -0.3038
 238  0.789367  3.7029  2.1553  1.9447  1.8405  0.5306 -0.0712 -0.2984 -0.4121
 239  0.789428  3.7013  2.1094  1.9843  1.7688  0.4421 -0.1680 -0.3986 -0.5146
 240  0.789486  3.6997  2.0659  2.0219  1.7010  0.3583 -0.2598 -0.4938 -0.6120
 241  0.789539  3.6987  2.0313  2.0521  1.6452  0.2903 -0.3343 -0.5707 -0.6906
 242  0.789590  3.6971  1.9864  2.0906  1.5768  0.2054 -0.4279 -0.6679 -0.7901
 243  0.789636  3.6952  1.9390  2.1306  1.5081  0.1182 -0.5248 -0.7686 -0.8937
 244  0.789679  3.6935  1.8948  2.1680  1.4452  0.0373 -0.6149 -0.8624 -0.9903
 245  0.789718  3.6922  1.8610  2.1966  1.3976 -0.0247 -0.6838 -0.9341 -1.0640
 246  0.789757  3.6917  1.8454  2.2103  1.3751 -0.0546 -0.7167 -0.9682 -1.0989
 247  0.789796  3.6906  1.8162  2.2353  1.3331 -0.1092 -0.7771 -1.0309 -1.1632
 248  0.789832  3.6885  1.7633  2.2797  1.2634 -0.2034 -0.8834 -1.1419 -1.2777
 249  0.789865  3.6865  1.7117  2.3230  1.1982 -0.2954 -0.9874 -1.2506 -1.3897
 250  0.789895  3.6844  1.6603  2.3663  1.1360 -0.3864 -1.0907 -1.3587 -1.5011
 251  0.789923  3.6824  1.6104  2.4082  1.0779 -0.4740 -1.1907 -1.4635 -1.6091
 252  0.789947  3.6805  1.5624  2.4484  1.0253 -0.5571 -1.2863 -1.5639 -1.7127
 253  0.789969  3.6786  1.5160  2.4873  0.9764 -0.6368 -1.3782 -1.6607 -1.8126
 254  0.789990  3.6767  1.4704  2.5255  0.9297 -0.7143 -1.4684 -1.7556 -1.9107
 255  0.790008  3.6748  1.4250  2.5630  0.8883 -0.7887 -1.5562 -1.8487 -2.0072
 256  0.790025  3.6728  1.3808  2.5993  0.8506 -0.8600 -1.6413 -1.9391 -2.1010
 257  0.790041  3.6708  1.3370  2.6354  0.8152 -0.9299 -1.7254 -2.0286 -2.1939
 258  0.790056  3.6689  1.2941  2.6705  0.7835 -0.9968 -1.8068 -2.1154 -2.2841
 259  0.790070  3.6670  1.2522  2.7049  0.7545 -1.0618 -1.8863 -2.2004 -2.3726
 260  0.790082  3.6652  1.2110  2.7385  0.7284 -1.1243 -1.9634 -2.2831 -2.4588
 261  0.790094  3.6633  1.1706  2.7716  0.7048 -1.1851 -2.0389 -2.3643 -2.5435
 262  0.790104  3.6614  1.1306  2.8041  0.6841 -1.2439 -2.1129 -2.4439 -2.6269
 263  0.790114  3.6596  1.0917  2.8356  0.6664 -1.3002 -2.1842 -2.5210 -2.7076
 264  0.790124  3.6578  1.0532  2.8668  0.6518 -1.3544 -2.2539 -2.5967 -2.7870
 265  0.790133  3.6560  1.0156  2.8972  0.6391 -1.4067 -2.3217 -2.6706 -2.8645
 266  0.790140  3.6542  0.9784  2.9271  0.6288 -1.4573 -2.3881 -2.7431 -2.9407
 267  0.790148  3.6523  0.9420  2.9562  0.6218 -1.5052 -2.4518 -2.8130 -3.0144
 268  0.790155  3.6504  0.9057  2.9849  0.6176 -1.5514 -2.5143 -2.8818 -3.0872
 269  0.790162  3.6486  0.8703  3.0130  0.6158 -1.5956 -2.5749 -2.9488 -3.1582
 270  0.790168  3.6467  0.8354  3.0406  0.6158 -1.6382 -2.6340 -3.0144 -3.2277
 271  0.790174  3.6449  0.8012  3.0676  0.6179 -1.6790 -2.6913 -3.0782 -3.2956
 272  0.790179  3.6431  0.7678  3.0939  0.6217 -1.7180 -2.7469 -3.1402 -3.3616
 273  0.790185  3.6414  0.7349  3.1199  0.6265 -1.7559 -2.8013 -3.2013 -3.4267
 274  0.790190  3.6398  0.7028  3.1452  0.6322 -1.7925 -2.8543 -3.2608 -3.4901
 275  0.790194  3.6380  0.6714  3.1699  0.6393 -1.8274 -2.9056 -3.3184 -3.5517
 276  0.790199  3.6365  0.6409  3.1940  0.6473 -1.8611 -2.9554 -3.3746 -3.6118
 277  0.790202  3.6349  0.6111  3.2176  0.6560 -1.8933 -3.0037 -3.4293 -3.6703
 278  0.790206  3.6334  0.5828  3.2401  0.6658 -1.9234 -3.0495 -3.4813 -3.7261
 279  0.790417  3.6322  0.5588  3.2593  0.6726 -1.9497 -3.0889 -3.5260 -3.7738
